*****Sonar Placement GA Expirement*****
Start Time: 2018-01-04 08:54:15.588032
Rand_seed:13
End Time: 2018-01-05 03:33:38.164370
Running Time: 18:39:12.831260
Population size:30
Generation Count:25
Mutation Probability:0.15
Cross Over Probability:0.25
***** Constraints *****
Max Number of Sensors: 10
X Position: [0, 100]
Y Position: [0, 100]
Z Orient: [-90, 90]
***** Enviroment Factors *****
Sensor Knockout: True
Sensor Knockout Type: aoe
Max Sim Time: 270
*****************************
Generation, ID, Fitness, Number of Sonar, S1_P_X, S1_P_Y, S1_O, S2_P_X, S2_P_Y, S2_O, S3_P_X, S3_P_Y, S3_O, S4_P_X, S4_P_Y, S4_O, S5_P_X, S5_P_Y, S5_O, S6_P_X, S6_P_Y, S6_O, S7_P_X, S7_P_Y, S7_O, S8_P_X, S8_P_Y, S8_O, S9_P_X, S9_P_Y, S9_O, S10_P_X, S10_P_Y, S10_O, Raw Fitness
0, 0, 6.50648830898, 8, 0.229, -0.124, -68, 0.226, 0.148, 3, 0.211, 0.072, 9, 0.243, -0.072, -14, 0.066, 0.127, 87, 0.0, -0.135, -77, 0.17, 0.11, 49, 0.225, 0.104, 5,  , , ,  , , , -1.0, 43.6302120271, -3.0, 23.3712508235, 0.149555555556, 100.0, 
0, 1, 10.1366035222, 8, 0.248, 0.058, 21, 0.246, -0.038, -2, 0.217, 0.101, 68, 0.23, 0.123, 3, 0.046, -0.143, -83, 0.24, -0.102, -30, 0.224, 0.03, 4, 0.214, -0.046, 21,  , , ,  , , , 0.201685185185, 100.0, -1.0, 22.1514211979, 0.265092592593, 100.0, 
0, 2, 12.0485608704, 7, 0.215, 0.008, 21, 0.166, 0.121, 76, 0.048, -0.14, -45, 0.221, -0.13, -35, 0.212, 0.107, 79, 0.18, 0.107, 61, 0.158, -0.11, -70,  , , ,  , , ,  , , , 0.29612037037, 100.0, -1.0, 63.0524891685, 0.34537037037, 100.0, 
0, 3, 8.00102424401, 6, 0.205, 0.022, -8, 0.166, 0.11, 53, 0.148, -0.138, -74, 0.012, 0.143, 81, 0.05, -0.106, -54, 0.247, -0.028, 7,  , , ,  , , ,  , , ,  , , , 0.233981481481, 100.0, -3.0, 29.2081972082, -1.0, 61.5189810763, 
0, 4, 10.4597324177, 8, 0.246, -0.124, -62, 0.154, 0.109, 73, 0.205, 0.06, 10, 0.008, -0.112, -86, 0.209, -0.132, -47, 0.202, 0.042, 25, 0.247, -0.088, 26, 0.22, 0.038, -15,  , , ,  , , , 0.117712962963, 100.0, -1.0, 42.7668037214, 0.25387962963, 100.0, 
0, 5, 8.1965124147, 4, 0.082, 0.103, 78, 0.221, -0.03, 18, 0.221, 0.03, 13, 0.24, -0.12, -14,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , -1.0, 43.777645005, -1.0, 22.0387087808, 0.356453703704, 100.0, 
0, 6, 11.4529602902, 6, 0.212, 0.109, 3, 0.202, -0.066, 17, 0.196, 0.134, 41, 0.243, -0.144, -9, 0.152, 0.146, 67, 0.217, -0.032, -4,  , , ,  , , ,  , , ,  , , , 0.343324074074, 100.0, -1.0, 23.889274286, 0.383324074074, 100.0, 
0, 7, 7.88821852878, 5, 0.241, 0.137, 48, 0.211, -0.102, -71, 0.206, 0.044, -5, 0.224, 0.116, 8, 0.221, 0.142, 10,  , , ,  , , ,  , , ,  , , ,  , , , -1.0, 43.0526189263, -1.0, 21.5992971125, 0.364981481481, 100.0, 
0, 8, 10.2122748169, 10, 0.2, -0.1, -85, 0.227, 0.014, 28, 0.226, -0.122, -66, 0.206, 0.038, 18, 0.23, -0.111, -46, 0.235, -0.014, -6, 0.0, 0.142, 45, 0.239, 0.117, 38, 0.23, -0.1, -33, 0.106, -0.126, -81, 0.203685185185, 100.0, -1.0, 43.6197305746, 0.30412962963, 100.0, 
0, 9, 10.753526235, 7, 0.03, -0.117, -74, 0.196, -0.143, -69, 0.096, -0.135, -90, 0.217, 0.068, -9, 0.203, 0.119, 28, 0.21, -0.056, 29, 0.227, -0.126, -81,  , , ,  , , ,  , , , 0.252888888889, 100.0, -1.0, 22.7782431741, 0.332796296296, 100.0, 
0, 10, 8.27736547129, 4, 0.245, 0.048, 27, 0.142, 0.102, 61, 0.09, -0.128, -74, 0.241, 0.118, 36,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , -1.0, 43.8514012956, -1.0, 24.6881558328, 0.36137037037, 100.0, 
0, 11, 8.26010048352, 4, 0.229, 0.137, 34, 0.209, 0.146, 71, 0.231, 0.106, 23, 0.128, -0.12, -65,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , -1.0, 44.0893887891, -1.0, 23.7783635027, 0.360814814815, 100.0, 
0, 12, 4.88497379168, 3, 0.245, 0.145, 32, 0.226, -0.14, -57, 0.241, 0.15, 39,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , -1.0, 64.843247959, -1.0, 24.5143594905, -1.0, 23.1771723975, 
0, 13, 6.31032152278, 8, 0.034, -0.138, -81, 0.122, 0.15, 62, 0.208, -0.109, -21, 0.244, -0.142, -80, 0.15, -0.101, -85, 0.211, 0.123, 91, 0.245, -0.101, -43, 0.212, 0.098, -18,  , , ,  , , , -3.0, 44.0125052369, -1.0, 5.49717708311, 0.234259259259, 100.0, 
0, 14, 8.34436575871, 5, 0.209, 0.132, 42, 0.213, -0.109, -16, 0.242, 0.002, -5, 0.249, -0.14, -98, 0.221, 0.11, 41,  , , ,  , , ,  , , ,  , , ,  , , , -1.0, 43.1144846192, -1.0, 42.5065076336, 0.328675925926, 100.0, 
0, 15, 11.4090427471, 7, 0.08, 0.13, 47, 0.104, 0.129, 79, 0.249, -0.101, -31, 0.12, -0.112, -87, 0.116, 0.129, 73, 0.058, 0.138, 50, 0.241, 0.04, 30,  , , ,  , , ,  , , , 0.288759259259, 100.0, -1.0, 43.9596474742, 0.332555555556, 100.0, 
