*****Sonar Placement GA Expirement*****
Start Time: 2017-12-07 09:08:30.498287
Rand_seed:17
End Time: 2017-12-10 21:29:56.585435
Running Time: 3 days, 12:20:55.044589
Population size:30
Generation Count:25
Mutation Probability:0.15
Cross Over Probability:0.25
***** Constraints *****
Max Number of Sensors: 10
X Position: [0, 100]
Y Position: [0, 100]
Z Orient: [-90, 90]
***** Enviroment Factors *****
Sensor Knockout: True
Sensor Knockout Type: complete
Max Sim Time: 270
*****************************
Generation, ID, Fitness, Number of Sonar, S1_P_X, S1_P_Y, S1_O, S2_P_X, S2_P_Y, S2_O, S3_P_X, S3_P_Y, S3_O, S4_P_X, S4_P_Y, S4_O, S5_P_X, S5_P_Y, S5_O, S6_P_X, S6_P_Y, S6_O, S7_P_X, S7_P_Y, S7_O, S8_P_X, S8_P_Y, S8_O, S9_P_X, S9_P_Y, S9_O, S10_P_X, S10_P_Y, S10_O, Raw Fitness
0, 0, 9.55633848955, 7, 0.244, 0.134, 95, 0.072, 0.144, 61, 0.122, 0.111, 52, 0.231, 0.126, 71, 0.14, -0.101, -53, 0.213, 0.118, 67, 0.207, -0.13, -8,  , , ,  , , ,  , , , 0.148574074074, 100.0, -3.0, 3.8719611467, 0.121685185185, 100.0, 
0, 1, 6.57280713512, 7, 0.218, 0.121, 48, 0.208, -0.109, -26, 0.14, -0.145, -56, 0.042, 0.142, 88, 0.184, -0.13, -62, 0.042, -0.11, -66, 0.235, -0.149, -47,  , , ,  , , ,  , , , -3.0, 23.9977768846, -3.0, 23.370701215, 0.27012962963, 100.0, 
0, 2, 3.53043819968, 7, 0.201, 0.045, -6, 0.245, 0.008, 27, 0.201, -0.101, -46, 0.11, -0.115, -48, 0.224, 0.134, 65, 0.224, 0.122, 67, 0.054, 0.147, 62,  , , ,  , , ,  , , , -3.0, 22.2999197361, -1.0, 42.868522099, -1.0, 44.6917310098, 
0, 3, 9.38040948846, 9, 0.234, 0.125, 96, 0.206, -0.065, -12, 0.224, 0.129, 16, 0.148, -0.14, -40, 0.215, 0.092, 6, 0.247, 0.11, 73, 0.106, -0.103, -45, 0.234, 0.127, 51, 0.044, 0.104, 47,  , , , 0.155148148148, 100.0, -1.0, 21.330622558, 0.128685185185, 100.0, 
0, 4, 3.52839747721, 7, 0.01, -0.12, -55, 0.233, 0.139, 23, 0.236, -0.142, -59, 0.25, -0.149, -2, 0.236, 0.114, 72, 0.206, -0.117, -51, 0.034, -0.114, -77,  , , ,  , , ,  , , , -1.0, 43.6518870638, -1.0, 22.7954544814, -1.0, 43.4203140209, 
0, 5, 7.60560432522, 5, 0.231, 0.137, 18, 0.22, -0.104, -3, 0.206, 0.135, 93, 0.034, 0.104, 53, 0.221, 0.137, 94,  , , ,  , , ,  , , ,  , , ,  , , , -1.0, 64.7020702771, -1.0, 5.55892890457, 0.130777777778, 100.0, 
0, 6, 7.84579349443, 4, 0.247, -0.103, -58, 0.246, 0.143, 15, 0.1, -0.122, -81, 0.022, 0.125, 84,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , -1.0, 43.9688825013, -1.0, 22.717684914, 0.21125, 100.0, 
0, 7, 3.84982844824, 1, 0.249, 0.065, -28,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , -1.0, 23.2721100481, -1.0, 5.37844130095, -1.0, 23.2787713911, 
0, 8, 3.01302552708, 9, 0.2, 0.104, 83, 0.034, -0.138, -54, 0.144, 0.146, 45, 0.082, -0.148, -87, 0.07, 0.14, 85, 0.034, 0.116, 80, 0.1, 0.147, 82, 0.112, -0.135, -87, 0.207, -0.128, -5,  , , , -1.0, 42.709712779, -1.0, 22.5237523537, -1.0, 47.4860103822, 
0, 9, 11.0788137761, 5, 0.074, 0.122, 50, 0.218, 0.134, 39, 0.227, -0.144, -71, 0.224, -0.022, -17, 0.231, -0.119, -25,  , , ,  , , ,  , , ,  , , ,  , , , 0.216416666667, 100.0, -1.0, 23.3299125962, 0.256231481481, 100.0, 
0, 10, 11.3487844181, 7, 0.242, -0.15, -24, 0.026, 0.137, 43, 0.094, 0.136, 75, 0.221, -0.072, 23, 0.237, -0.132, -4, 0.24, 0.139, 89, 0.064, 0.115, 57,  , , ,  , , ,  , , , 0.233333333333, 100.0, -3.0, 62.2122133229, 0.138592592593, 100.0, 
0, 11, 3.84292040872, 1, 0.092, -0.118, -54,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , -1.0, 23.1631070072, -1.0, 5.23312281857, -1.0, 23.2316640374, 
0, 12, 4.38626481098, 4, 0.247, -0.003, -14, 0.022, 0.143, 81, 0.234, -0.124, -27, 0.15, -0.105, -64,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , -1.0, 42.7937582321, -3.0, 42.4316327339, -1.0, 23.2307620543, 
0, 13, 11.1583073087, 5, 0.216, -0.15, -27, 0.245, 0.117, 58, 0.18, -0.11, -55, 0.154, -0.147, -43, 0.02, 0.114, 63,  , , ,  , , ,  , , ,  , , ,  , , , 0.230787037037, 100.0, -1.0, 22.9223798053, 0.277685185185, 100.0, 
0, 14, 4.64459508756, 8, 0.148, 0.132, 76, 0.204, 0.095, 1, 0.207, 0.11, 67, 0.215, -0.128, -85, 0.247, 0.139, 48, 0.088, 0.112, 76, 0.221, 0.137, 20, 0.207, -0.102, -30,  , , ,  , , , -3.0, 86.7176478008, -3.0, 22.6135436149, -1.0, 43.3470955321, 
0, 15, 5.03967215145, 4, 0.221, -0.147, -2, 0.006, 0.124, 80, 0.072, -0.123, -61, 0.235, -0.101, -38,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , -1.0, 42.8158086074, -1.0, 42.3831202152, -1.0, 47.402216415, 
0, 16, 3.99897521381, 4, 0.232, 0.135, 3, 0.146, 0.108, 80, 0.211, -0.132, -92, 0.217, 0.109, 9,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , -1.0, 43.9625269289, -1.0, 3.43762555931, -1.0, 43.4057202379, 
0, 17, 3.8465100496, 1, 0.156, -0.103, -74,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , -1.0, 23.1912630644, -1.0, 5.37745335923, -1.0, 23.2258313996, 
0, 18, 2.86766477818, 6, 0.235, -0.115, -4, 0.249, -0.06, 24, 0.032, -0.145, -89, 0.022, -0.127, -62, 0.146, -0.13, -83, 0.156, -0.119, -79,  , , ,  , , ,  , , ,  , , , -1.0, 42.6380254342, -1.0, 5.58491800789, -1.0, 23.2187752388, 
