*****Sonar Placement GA Expirement*****
Start Time: 2018-01-03 09:07:22.221348
Rand_seed:7
End Time: 2018-01-04 04:38:03.534168
Running Time: 19:30:37.906538
Population size:30
Generation Count:25
Mutation Probability:0.15
Cross Over Probability:0.25
***** Constraints *****
Max Number of Sensors: 10
X Position: [0, 100]
Y Position: [0, 100]
Z Orient: [-90, 90]
***** Enviroment Factors *****
Sensor Knockout: True
Sensor Knockout Type: transient
Max Sim Time: 270
*****************************
Generation, ID, Fitness, Number of Sonar, S1_P_X, S1_P_Y, S1_O, S2_P_X, S2_P_Y, S2_O, S3_P_X, S3_P_Y, S3_O, S4_P_X, S4_P_Y, S4_O, S5_P_X, S5_P_Y, S5_O, S6_P_X, S6_P_Y, S6_O, S7_P_X, S7_P_Y, S7_O, S8_P_X, S8_P_Y, S8_O, S9_P_X, S9_P_Y, S9_O, S10_P_X, S10_P_Y, S10_O, Raw Fitness
3, 49, 9.41044449976, 4, 0.168, -0.131, -65, 0.203, 0.002, 28, 0.168, 0.131, 65, 0.203, -0.002, -28,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
3, 0, 11.889534254, 4, 0.13, 0.104, 63, 0.203, 0.002, 28, 0.13, -0.103, -63, 0.203, -0.002, -28,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
3, 17, 12.3769108267, 6, 0.24, 0.104, 34, 0.24, -0.112, -48, 0.158, 0.117, 50, 0.24, -0.104, -34, 0.24, 0.113, 48, 0.158, -0.116, -50,  , , ,  , , ,  , , ,  , , , 
3, 50, 7.56279066669, 6, 0.13, 0.104, 63, 0.249, 0.117, 16, 0.232, 0.12, 65, 0.13, -0.103, -63, 0.249, -0.117, -16, 0.232, -0.12, -65,  , , ,  , , ,  , , ,  , , , 
3, 41, 15.2686413428, 6, 0.176, -0.108, -50, 0.24, -0.112, -48, 0.158, 0.117, 50, 0.176, 0.109, 50, 0.24, 0.113, 48, 0.158, -0.116, -50,  , , ,  , , ,  , , ,  , , , 
3, 19, 10.4058297032, 10, 0.176, -0.108, -50, 0.215, -0.052, -5, 0.221, -0.074, -25, 0.223, 0.016, -25, 0.184, -0.125, -67, 0.176, 0.109, 50, 0.215, 0.052, 5, 0.221, 0.074, 25, 0.223, -0.016, 25, 0.184, 0.125, 67, 
3, 17, 12.3769108267, 6, 0.24, 0.104, 34, 0.24, -0.112, -48, 0.158, 0.117, 50, 0.24, -0.104, -34, 0.24, 0.113, 48, 0.158, -0.116, -50,  , , ,  , , ,  , , ,  , , , 
3, 41, 15.2686413428, 6, 0.176, -0.108, -50, 0.24, -0.112, -48, 0.158, 0.117, 50, 0.176, 0.109, 50, 0.24, 0.113, 48, 0.158, -0.116, -50,  , , ,  , , ,  , , ,  , , , 
3, 0, 11.889534254, 4, 0.13, 0.104, 63, 0.203, 0.002, 28, 0.13, -0.103, -63, 0.203, -0.002, -28,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
3, 38, 11.2844360922, 10, 0.176, -0.108, -50, 0.215, -0.052, -5, 0.221, -0.074, -25, 0.223, 0.016, -25, 0.218, -0.139, -22, 0.176, 0.109, 50, 0.215, 0.052, 5, 0.221, 0.074, 25, 0.223, -0.016, 25, 0.218, 0.139, 22, 
3, 32, 10.106529415, 10, 0.207, -0.078, 12, 0.209, -0.121, -64, 0.228, -0.088, 27, 0.234, -0.014, 11, 0.09, 0.115, -49, 0.207, 0.078, -12, 0.209, 0.121, 64, 0.228, 0.088, -27, 0.234, 0.014, -11, 0.09, -0.115, 49, 
3, 0, 11.889534254, 4, 0.13, 0.104, 63, 0.203, 0.002, 28, 0.13, -0.103, -63, 0.203, -0.002, -28,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
3, 0, 11.889534254, 4, 0.13, 0.104, 63, 0.203, 0.002, 28, 0.13, -0.103, -63, 0.203, -0.002, -28,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
3, 41, 15.2686413428, 6, 0.176, -0.108, -50, 0.24, -0.112, -48, 0.158, 0.117, 50, 0.176, 0.109, 50, 0.24, 0.113, 48, 0.158, -0.116, -50,  , , ,  , , ,  , , ,  , , , 
3, 32, 10.106529415, 10, 0.207, -0.078, 12, 0.209, -0.121, -64, 0.228, -0.088, 27, 0.234, -0.014, 11, 0.09, 0.115, -49, 0.207, 0.078, -12, 0.209, 0.121, 64, 0.228, 0.088, -27, 0.234, 0.014, -11, 0.09, -0.115, 49, 
3, 32, 10.106529415, 10, 0.207, -0.078, 12, 0.209, -0.121, -64, 0.228, -0.088, 27, 0.234, -0.014, 11, 0.09, 0.115, -49, 0.207, 0.078, -12, 0.209, 0.121, 64, 0.228, 0.088, -27, 0.234, 0.014, -11, 0.09, -0.115, 49, 
3, 41, 15.2686413428, 6, 0.176, -0.108, -50, 0.24, -0.112, -48, 0.158, 0.117, 50, 0.176, 0.109, 50, 0.24, 0.113, 48, 0.158, -0.116, -50,  , , ,  , , ,  , , ,  , , , 
3, 0, 11.889534254, 4, 0.13, 0.104, 63, 0.203, 0.002, 28, 0.13, -0.103, -63, 0.203, -0.002, -28,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
3, 41, 15.2686413428, 6, 0.176, -0.108, -50, 0.24, -0.112, -48, 0.158, 0.117, 50, 0.176, 0.109, 50, 0.24, 0.113, 48, 0.158, -0.116, -50,  , , ,  , , ,  , , ,  , , , 
3, 41, 15.2686413428, 6, 0.176, -0.108, -50, 0.24, -0.112, -48, 0.158, 0.117, 50, 0.176, 0.109, 50, 0.24, 0.113, 48, 0.158, -0.116, -50,  , , ,  , , ,  , , ,  , , , 
3, 49, 9.41044449976, 4, 0.168, -0.131, -65, 0.203, 0.002, 28, 0.168, 0.131, 65, 0.203, -0.002, -28,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
3, 2, 9.68078298195, 10, 0.207, -0.078, 12, 0.209, -0.121, -64, 0.228, -0.088, 27, 0.234, -0.014, 11, 0.09, -0.135, -80, 0.207, 0.078, -12, 0.209, 0.121, 64, 0.228, 0.088, -27, 0.234, 0.014, -11, 0.09, 0.135, 80, 
3, 0, 11.889534254, 4, 0.13, 0.104, 63, 0.203, 0.002, 28, 0.13, -0.103, -63, 0.203, -0.002, -28,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
3, 25, 11.2532050998, 6, 0.198, 0.14, 41, 0.052, 0.102, 51, 0.207, -0.016, -25, 0.198, -0.139, -41, 0.052, -0.101, -51, 0.207, 0.016, 25,  , , ,  , , ,  , , ,  , , , 
4, 55, 15.2937556895, 6, 0.176, -0.14, -50, 0.24, -0.112, -48, 0.158, 0.117, 50, 0.176, 0.141, 50, 0.24, 0.113, 48, 0.158, -0.116, -50,  , , ,  , , ,  , , ,  , , , 
4, 41, 15.2686413428, 6, 0.176, -0.108, -50, 0.24, -0.112, -48, 0.158, 0.117, 50, 0.176, 0.109, 50, 0.24, 0.113, 48, 0.158, -0.116, -50,  , , ,  , , ,  , , ,  , , , 
4, 41, 15.2686413428, 6, 0.176, -0.108, -50, 0.24, -0.112, -48, 0.158, 0.117, 50, 0.176, 0.109, 50, 0.24, 0.113, 48, 0.158, -0.116, -50,  , , ,  , , ,  , , ,  , , , 
4, 41, 15.2686413428, 6, 0.176, -0.108, -50, 0.24, -0.112, -48, 0.158, 0.117, 50, 0.176, 0.109, 50, 0.24, 0.113, 48, 0.158, -0.116, -50,  , , ,  , , ,  , , ,  , , , 
4, 0, 11.889534254, 4, 0.13, 0.104, 63, 0.203, 0.002, 28, 0.13, -0.103, -63, 0.203, -0.002, -28,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
4, 41, 15.2686413428, 6, 0.176, -0.108, -50, 0.24, -0.112, -48, 0.158, 0.117, 50, 0.176, 0.109, 50, 0.24, 0.113, 48, 0.158, -0.116, -50,  , , ,  , , ,  , , ,  , , , 
4, 0, 11.889534254, 4, 0.13, 0.104, 63, 0.203, 0.002, 28, 0.13, -0.103, -63, 0.203, -0.002, -28,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
4, 41, 15.2686413428, 6, 0.176, -0.108, -50, 0.24, -0.112, -48, 0.158, 0.117, 50, 0.176, 0.109, 50, 0.24, 0.113, 48, 0.158, -0.116, -50,  , , ,  , , ,  , , ,  , , , 
4, 19, 10.4058297032, 10, 0.176, -0.108, -50, 0.215, -0.052, -5, 0.221, -0.074, -25, 0.223, 0.016, -25, 0.184, -0.125, -67, 0.176, 0.109, 50, 0.215, 0.052, 5, 0.221, 0.074, 25, 0.223, -0.016, 25, 0.184, 0.125, 67, 
4, 0, 11.889534254, 4, 0.13, 0.104, 63, 0.203, 0.002, 28, 0.13, -0.103, -63, 0.203, -0.002, -28,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
4, 26, 10.3875033029, 10, 0.208, 0.084, -4, 0.205, 0.103, 31, 0.014, -0.103, -72, 0.204, -0.107, -6, 0.223, -0.133, -55, 0.208, -0.084, 4, 0.205, -0.102, -31, 0.014, 0.103, 72, 0.204, 0.107, 6, 0.223, 0.133, 55, 
4, 0, 11.889534254, 4, 0.13, 0.104, 63, 0.203, 0.002, 28, 0.13, -0.103, -63, 0.203, -0.002, -28,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
4, 0, 11.889534254, 4, 0.13, 0.104, 63, 0.203, 0.002, 28, 0.13, -0.103, -63, 0.203, -0.002, -28,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
4, 32, 10.106529415, 10, 0.207, -0.078, 12, 0.209, -0.121, -64, 0.228, -0.088, 27, 0.234, -0.014, 11, 0.09, 0.115, -49, 0.207, 0.078, -12, 0.209, 0.121, 64, 0.228, 0.088, -27, 0.234, 0.014, -11, 0.09, -0.115, 49, 
4, 41, 15.2686413428, 6, 0.176, -0.108, -50, 0.24, -0.112, -48, 0.158, 0.117, 50, 0.176, 0.109, 50, 0.24, 0.113, 48, 0.158, -0.116, -50,  , , ,  , , ,  , , ,  , , , 
4, 41, 15.2686413428, 6, 0.176, -0.108, -50, 0.24, -0.112, -48, 0.158, 0.117, 50, 0.176, 0.109, 50, 0.24, 0.113, 48, 0.158, -0.116, -50,  , , ,  , , ,  , , ,  , , , 
4, 58, 15.0821826792, 6, 0.13, 0.104, 63, 0.24, -0.112, -48, 0.158, 0.117, 50, 0.13, -0.103, -63, 0.24, 0.113, 48, 0.158, -0.116, -50,  , , ,  , , ,  , , ,  , , , 
4, 41, 15.2686413428, 6, 0.176, -0.108, -50, 0.24, -0.112, -48, 0.158, 0.117, 50, 0.176, 0.109, 50, 0.24, 0.113, 48, 0.158, -0.116, -50,  , , ,  , , ,  , , ,  , , , 
4, 54, 12.4711182341, 6, 0.176, -0.108, -50, 0.24, -0.112, -48, 0.158, 0.117, -48, 0.176, 0.109, 50, 0.24, 0.113, 48, 0.158, -0.116, 48,  , , ,  , , ,  , , ,  , , , 
4, 41, 15.2686413428, 6, 0.176, -0.108, -50, 0.24, -0.112, -48, 0.158, 0.117, 50, 0.176, 0.109, 50, 0.24, 0.113, 48, 0.158, -0.116, -50,  , , ,  , , ,  , , ,  , , , 
4, 0, 11.889534254, 4, 0.13, 0.104, 63, 0.203, 0.002, 28, 0.13, -0.103, -63, 0.203, -0.002, -28,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
4, 0, 11.889534254, 4, 0.13, 0.104, 63, 0.203, 0.002, 28, 0.13, -0.103, -63, 0.203, -0.002, -28,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
4, 56, 11.8842733849, 4, 0.13, 0.104, 63, 0.203, 0.002, 28, 0.13, -0.103, -63, 0.203, -0.002, -28,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
4, 38, 11.2844360922, 10, 0.176, -0.108, -50, 0.215, -0.052, -5, 0.221, -0.074, -25, 0.223, 0.016, -25, 0.218, -0.139, -22, 0.176, 0.109, 50, 0.215, 0.052, 5, 0.221, 0.074, 25, 0.223, -0.016, 25, 0.218, 0.139, 22, 
4, 55, 15.2937556895, 6, 0.176, -0.14, -50, 0.24, -0.112, -48, 0.158, 0.117, 50, 0.176, 0.141, 50, 0.24, 0.113, 48, 0.158, -0.116, -50,  , , ,  , , ,  , , ,  , , , 
4, 52, 11.7590923769, 6, 0.241, -0.109, -74, 0.24, -0.112, -48, 0.056, 0.117, 50, 0.241, 0.109, 74, 0.24, 0.113, 48, 0.056, -0.116, -50,  , , ,  , , ,  , , ,  , , , 
4, 0, 11.889534254, 4, 0.13, 0.104, 63, 0.203, 0.002, 28, 0.13, -0.103, -63, 0.203, -0.002, -28,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
4, 56, 11.8842733849, 4, 0.13, 0.104, 63, 0.203, 0.002, 28, 0.13, -0.103, -63, 0.203, -0.002, -28,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
4, 41, 15.2686413428, 6, 0.176, -0.108, -50, 0.24, -0.112, -48, 0.158, 0.117, 50, 0.176, 0.109, 50, 0.24, 0.113, 48, 0.158, -0.116, -50,  , , ,  , , ,  , , ,  , , , 
4, 0, 11.889534254, 4, 0.13, 0.104, 63, 0.203, 0.002, 28, 0.13, -0.103, -63, 0.203, -0.002, -28,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
5, 62, 15.8670231133, 4, 0.233, -0.146, 13, 0.203, 0.002, 28, 0.233, 0.147, -13, 0.203, -0.002, -28,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
5, 0, 11.889534254, 4, 0.13, 0.104, 63, 0.203, 0.002, 28, 0.13, -0.103, -63, 0.203, -0.002, -28,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
5, 41, 15.2686413428, 6, 0.176, -0.108, -50, 0.24, -0.112, -48, 0.158, 0.117, 50, 0.176, 0.109, 50, 0.24, 0.113, 48, 0.158, -0.116, -50,  , , ,  , , ,  , , ,  , , , 
5, 41, 15.2686413428, 6, 0.176, -0.108, -50, 0.24, -0.112, -48, 0.158, 0.117, 50, 0.176, 0.109, 50, 0.24, 0.113, 48, 0.158, -0.116, -50,  , , ,  , , ,  , , ,  , , , 
5, 74, 11.893185409, 4, 0.176, -0.108, -50, 0.203, 0.002, 28, 0.176, 0.109, 50, 0.203, -0.002, -28,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
5, 58, 15.0821826792, 6, 0.13, 0.104, 63, 0.24, -0.112, -48, 0.158, 0.117, 50, 0.13, -0.103, -63, 0.24, 0.113, 48, 0.158, -0.116, -50,  , , ,  , , ,  , , ,  , , , 
5, 41, 15.2686413428, 6, 0.176, -0.108, -50, 0.24, -0.112, -48, 0.158, 0.117, 50, 0.176, 0.109, 50, 0.24, 0.113, 48, 0.158, -0.116, -50,  , , ,  , , ,  , , ,  , , , 
5, 41, 15.2686413428, 6, 0.176, -0.108, -50, 0.24, -0.112, -48, 0.158, 0.117, 50, 0.176, 0.109, 50, 0.24, 0.113, 48, 0.158, -0.116, -50,  , , ,  , , ,  , , ,  , , , 
5, 41, 15.2686413428, 6, 0.176, -0.108, -50, 0.24, -0.112, -48, 0.158, 0.117, 50, 0.176, 0.109, 50, 0.24, 0.113, 48, 0.158, -0.116, -50,  , , ,  , , ,  , , ,  , , , 
5, 41, 15.2686413428, 6, 0.176, -0.108, -50, 0.24, -0.112, -48, 0.158, 0.117, 50, 0.176, 0.109, 50, 0.24, 0.113, 48, 0.158, -0.116, -50,  , , ,  , , ,  , , ,  , , , 
5, 74, 11.893185409, 4, 0.176, -0.108, -50, 0.203, 0.002, 28, 0.176, 0.109, 50, 0.203, -0.002, -28,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
5, 41, 15.2686413428, 6, 0.176, -0.108, -50, 0.24, -0.112, -48, 0.158, 0.117, 50, 0.176, 0.109, 50, 0.24, 0.113, 48, 0.158, -0.116, -50,  , , ,  , , ,  , , ,  , , , 
5, 55, 15.2937556895, 6, 0.176, -0.14, -50, 0.24, -0.112, -48, 0.158, 0.117, 50, 0.176, 0.141, 50, 0.24, 0.113, 48, 0.158, -0.116, -50,  , , ,  , , ,  , , ,  , , , 
5, 0, 11.889534254, 4, 0.13, 0.104, 63, 0.203, 0.002, 28, 0.13, -0.103, -63, 0.203, -0.002, -28,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
5, 41, 15.2686413428, 6, 0.176, -0.108, -50, 0.24, -0.112, -48, 0.158, 0.117, 50, 0.176, 0.109, 50, 0.24, 0.113, 48, 0.158, -0.116, -50,  , , ,  , , ,  , , ,  , , , 
5, 41, 15.2686413428, 6, 0.176, -0.108, -50, 0.24, -0.112, -48, 0.158, 0.117, 50, 0.176, 0.109, 50, 0.24, 0.113, 48, 0.158, -0.116, -50,  , , ,  , , ,  , , ,  , , , 
5, 0, 11.889534254, 4, 0.13, 0.104, 63, 0.203, 0.002, 28, 0.13, -0.103, -63, 0.203, -0.002, -28,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
5, 55, 15.2937556895, 6, 0.176, -0.14, -50, 0.24, -0.112, -48, 0.158, 0.117, 50, 0.176, 0.141, 50, 0.24, 0.113, 48, 0.158, -0.116, -50,  , , ,  , , ,  , , ,  , , , 
5, 41, 15.2686413428, 6, 0.176, -0.108, -50, 0.24, -0.112, -48, 0.158, 0.117, 50, 0.176, 0.109, 50, 0.24, 0.113, 48, 0.158, -0.116, -50,  , , ,  , , ,  , , ,  , , , 
5, 58, 15.0821826792, 6, 0.13, 0.104, 63, 0.24, -0.112, -48, 0.158, 0.117, 50, 0.13, -0.103, -63, 0.24, 0.113, 48, 0.158, -0.116, -50,  , , ,  , , ,  , , ,  , , , 
5, 0, 11.889534254, 4, 0.13, 0.104, 63, 0.203, 0.002, 28, 0.13, -0.103, -63, 0.203, -0.002, -28,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
5, 41, 15.2686413428, 6, 0.176, -0.108, -50, 0.24, -0.112, -48, 0.158, 0.117, 50, 0.176, 0.109, 50, 0.24, 0.113, 48, 0.158, -0.116, -50,  , , ,  , , ,  , , ,  , , , 
5, 0, 11.889534254, 4, 0.13, 0.104, 63, 0.203, 0.002, 28, 0.13, -0.103, -63, 0.203, -0.002, -28,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
5, 0, 11.889534254, 4, 0.13, 0.104, 63, 0.203, 0.002, 28, 0.13, -0.103, -63, 0.203, -0.002, -28,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
5, 41, 15.2686413428, 6, 0.176, -0.108, -50, 0.24, -0.112, -48, 0.158, 0.117, 50, 0.176, 0.109, 50, 0.24, 0.113, 48, 0.158, -0.116, -50,  , , ,  , , ,  , , ,  , , , 
5, 65, 11.7987058771, 6, 0.13, 0.104, 63, 0.24, -0.112, -48, 0.158, 0.117, 50, 0.13, -0.103, -63, 0.24, 0.113, 48, 0.158, -0.116, -50,  , , ,  , , ,  , , ,  , , , 
5, 54, 12.4711182341, 6, 0.176, -0.108, -50, 0.24, -0.112, -48, 0.158, 0.117, -48, 0.176, 0.109, 50, 0.24, 0.113, 48, 0.158, -0.116, 48,  , , ,  , , ,  , , ,  , , , 
5, 55, 15.2937556895, 6, 0.176, -0.14, -50, 0.24, -0.112, -48, 0.158, 0.117, 50, 0.176, 0.141, 50, 0.24, 0.113, 48, 0.158, -0.116, -50,  , , ,  , , ,  , , ,  , , , 
5, 41, 15.2686413428, 6, 0.176, -0.108, -50, 0.24, -0.112, -48, 0.158, 0.117, 50, 0.176, 0.109, 50, 0.24, 0.113, 48, 0.158, -0.116, -50,  , , ,  , , ,  , , ,  , , , 
5, 41, 15.2686413428, 6, 0.176, -0.108, -50, 0.24, -0.112, -48, 0.158, 0.117, 50, 0.176, 0.109, 50, 0.24, 0.113, 48, 0.158, -0.116, -50,  , , ,  , , ,  , , ,  , , , 
6, 76, 15.8571358759, 4, 0.24, -0.112, -48, 0.158, 0.117, -48, 0.24, 0.113, 48, 0.158, -0.116, 48,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 41, 15.2686413428, 6, 0.176, -0.108, -50, 0.24, -0.112, -48, 0.158, 0.117, 50, 0.176, 0.109, 50, 0.24, 0.113, 48, 0.158, -0.116, -50,  , , ,  , , ,  , , ,  , , , 
6, 80, 15.1396934171, 6, 0.13, 0.104, 63, 0.24, -0.112, -48, 0.158, 0.117, 50, 0.13, -0.103, -63, 0.24, 0.113, 48, 0.158, -0.116, -50,  , , ,  , , ,  , , ,  , , , 
6, 41, 15.2686413428, 6, 0.176, -0.108, -50, 0.24, -0.112, -48, 0.158, 0.117, 50, 0.176, 0.109, 50, 0.24, 0.113, 48, 0.158, -0.116, -50,  , , ,  , , ,  , , ,  , , , 
6, 74, 11.893185409, 4, 0.176, -0.108, -50, 0.203, 0.002, 28, 0.176, 0.109, 50, 0.203, -0.002, -28,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 77, 15.1525531498, 6, 0.176, -0.14, -50, 0.24, -0.112, -48, 0.068, 0.117, 50, 0.176, 0.141, 50, 0.24, 0.113, 48, 0.068, -0.116, -50,  , , ,  , , ,  , , ,  , , , 
6, 76, 15.8571358759, 4, 0.24, -0.112, -48, 0.158, 0.117, -48, 0.24, 0.113, 48, 0.158, -0.116, 48,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 74, 11.893185409, 4, 0.176, -0.108, -50, 0.203, 0.002, 28, 0.176, 0.109, 50, 0.203, -0.002, -28,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 41, 15.2686413428, 6, 0.176, -0.108, -50, 0.24, -0.112, -48, 0.158, 0.117, 50, 0.176, 0.109, 50, 0.24, 0.113, 48, 0.158, -0.116, -50,  , , ,  , , ,  , , ,  , , , 
6, 55, 15.2937556895, 6, 0.176, -0.14, -50, 0.24, -0.112, -48, 0.158, 0.117, 50, 0.176, 0.141, 50, 0.24, 0.113, 48, 0.158, -0.116, -50,  , , ,  , , ,  , , ,  , , , 
6, 62, 15.8670231133, 4, 0.233, -0.146, 13, 0.203, 0.002, 28, 0.233, 0.147, -13, 0.203, -0.002, -28,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 41, 15.2686413428, 6, 0.176, -0.108, -50, 0.24, -0.112, -48, 0.158, 0.117, 50, 0.176, 0.109, 50, 0.24, 0.113, 48, 0.158, -0.116, -50,  , , ,  , , ,  , , ,  , , , 
6, 55, 15.2937556895, 6, 0.176, -0.14, -50, 0.24, -0.112, -48, 0.158, 0.117, 50, 0.176, 0.141, 50, 0.24, 0.113, 48, 0.158, -0.116, -50,  , , ,  , , ,  , , ,  , , , 
6, 55, 15.2937556895, 6, 0.176, -0.14, -50, 0.24, -0.112, -48, 0.158, 0.117, 50, 0.176, 0.141, 50, 0.24, 0.113, 48, 0.158, -0.116, -50,  , , ,  , , ,  , , ,  , , , 
6, 77, 15.1525531498, 6, 0.176, -0.14, -50, 0.24, -0.112, -48, 0.068, 0.117, 50, 0.176, 0.141, 50, 0.24, 0.113, 48, 0.068, -0.116, -50,  , , ,  , , ,  , , ,  , , , 
6, 0, 11.889534254, 4, 0.13, 0.104, 63, 0.203, 0.002, 28, 0.13, -0.103, -63, 0.203, -0.002, -28,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 41, 15.2686413428, 6, 0.176, -0.108, -50, 0.24, -0.112, -48, 0.158, 0.117, 50, 0.176, 0.109, 50, 0.24, 0.113, 48, 0.158, -0.116, -50,  , , ,  , , ,  , , ,  , , , 
6, 41, 15.2686413428, 6, 0.176, -0.108, -50, 0.24, -0.112, -48, 0.158, 0.117, 50, 0.176, 0.109, 50, 0.24, 0.113, 48, 0.158, -0.116, -50,  , , ,  , , ,  , , ,  , , , 
6, 54, 12.4711182341, 6, 0.176, -0.108, -50, 0.24, -0.112, -48, 0.158, 0.117, -48, 0.176, 0.109, 50, 0.24, 0.113, 48, 0.158, -0.116, 48,  , , ,  , , ,  , , ,  , , , 
6, 41, 15.2686413428, 6, 0.176, -0.108, -50, 0.24, -0.112, -48, 0.158, 0.117, 50, 0.176, 0.109, 50, 0.24, 0.113, 48, 0.158, -0.116, -50,  , , ,  , , ,  , , ,  , , , 
6, 76, 15.8571358759, 4, 0.24, -0.112, -48, 0.158, 0.117, -48, 0.24, 0.113, 48, 0.158, -0.116, 48,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 62, 15.8670231133, 4, 0.233, -0.146, 13, 0.203, 0.002, 28, 0.233, 0.147, -13, 0.203, -0.002, -28,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 41, 15.2686413428, 6, 0.176, -0.108, -50, 0.24, -0.112, -48, 0.158, 0.117, 50, 0.176, 0.109, 50, 0.24, 0.113, 48, 0.158, -0.116, -50,  , , ,  , , ,  , , ,  , , , 
6, 62, 15.8670231133, 4, 0.233, -0.146, 13, 0.203, 0.002, 28, 0.233, 0.147, -13, 0.203, -0.002, -28,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 41, 15.2686413428, 6, 0.176, -0.108, -50, 0.24, -0.112, -48, 0.158, 0.117, 50, 0.176, 0.109, 50, 0.24, 0.113, 48, 0.158, -0.116, -50,  , , ,  , , ,  , , ,  , , , 
6, 41, 15.2686413428, 6, 0.176, -0.108, -50, 0.24, -0.112, -48, 0.158, 0.117, 50, 0.176, 0.109, 50, 0.24, 0.113, 48, 0.158, -0.116, -50,  , , ,  , , ,  , , ,  , , , 
6, 76, 15.8571358759, 4, 0.24, -0.112, -48, 0.158, 0.117, -48, 0.24, 0.113, 48, 0.158, -0.116, 48,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 41, 15.2686413428, 6, 0.176, -0.108, -50, 0.24, -0.112, -48, 0.158, 0.117, 50, 0.176, 0.109, 50, 0.24, 0.113, 48, 0.158, -0.116, -50,  , , ,  , , ,  , , ,  , , , 
6, 41, 15.2686413428, 6, 0.176, -0.108, -50, 0.24, -0.112, -48, 0.158, 0.117, 50, 0.176, 0.109, 50, 0.24, 0.113, 48, 0.158, -0.116, -50,  , , ,  , , ,  , , ,  , , , 
6, 41, 15.2686413428, 6, 0.176, -0.108, -50, 0.24, -0.112, -48, 0.158, 0.117, 50, 0.176, 0.109, 50, 0.24, 0.113, 48, 0.158, -0.116, -50,  , , ,  , , ,  , , ,  , , , 
7, 93, 15.3580110306, 6, 0.176, -0.108, -50, 0.24, -0.112, -48, 0.158, 0.117, 50, 0.176, 0.109, 50, 0.24, 0.113, 48, 0.158, -0.116, -50,  , , ,  , , ,  , , ,  , , , 
7, 62, 15.8670231133, 4, 0.233, -0.146, 13, 0.203, 0.002, 28, 0.233, 0.147, -13, 0.203, -0.002, -28,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 41, 15.2686413428, 6, 0.176, -0.108, -50, 0.24, -0.112, -48, 0.158, 0.117, 50, 0.176, 0.109, 50, 0.24, 0.113, 48, 0.158, -0.116, -50,  , , ,  , , ,  , , ,  , , , 
7, 41, 15.2686413428, 6, 0.176, -0.108, -50, 0.24, -0.112, -48, 0.158, 0.117, 50, 0.176, 0.109, 50, 0.24, 0.113, 48, 0.158, -0.116, -50,  , , ,  , , ,  , , ,  , , , 
7, 91, 12.3826049377, 6, 0.176, -0.108, -50, 0.24, -0.112, -48, 0.158, 0.117, 50, 0.176, 0.109, 50, 0.24, 0.113, 48, 0.158, -0.116, -50,  , , ,  , , ,  , , ,  , , , 
7, 76, 15.8571358759, 4, 0.24, -0.112, -48, 0.158, 0.117, -48, 0.24, 0.113, 48, 0.158, -0.116, 48,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
