*****Sonar Placement GA Expirement*****
Start Time: 2017-12-29 10:06:20.347316
Rand_seed:3
End Time: 2017-12-30 04:04:47.105558
Running Time: 17:58:25.587477
Population size:30
Generation Count:25
Mutation Probability:0.15
Cross Over Probability:0.25
***** Constraints *****
Max Number of Sensors: 10
X Position: [0, 100]
Y Position: [0, 100]
Z Orient: [-90, 90]
***** Enviroment Factors *****
Sensor Knockout: True
Sensor Knockout Type: complete
Max Sim Time: 270
*****************************
Generation, ID, Fitness, Number of Sonar, S1_P_X, S1_P_Y, S1_O, S2_P_X, S2_P_Y, S2_O, S3_P_X, S3_P_Y, S3_O, S4_P_X, S4_P_Y, S4_O, S5_P_X, S5_P_Y, S5_O, S6_P_X, S6_P_Y, S6_O, S7_P_X, S7_P_Y, S7_O, S8_P_X, S8_P_Y, S8_O, S9_P_X, S9_P_Y, S9_O, S10_P_X, S10_P_Y, S10_O, Raw Fitness
0, 23, 12.9580647646, 4, 0.24, -0.137, -46, 0.164, 0.133, 45, 0.24, 0.137, 46, 0.164, -0.133, -45,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
0, 24, 2.83653177299, 8, 0.237, 0.128, 90, 0.0, -0.143, -79, 0.018, 0.105, 46, 0.004, 0.142, 84, 0.237, -0.128, -90, 0.0, 0.143, 79, 0.018, -0.105, -46, 0.004, -0.142, -84,  , , ,  , , , 
0, 25, 10.5411987573, 10, 0.242, 0.148, 42, 0.202, 0.139, 49, 0.205, 0.138, 6, 0.064, 0.128, 48, 0.209, -0.05, -7, 0.242, -0.148, -42, 0.202, -0.138, -49, 0.205, -0.137, -6, 0.064, -0.128, -48, 0.209, 0.05, 7, 
0, 26, 6.40796190089, 8, 0.218, -0.02, 9, 0.016, -0.125, -89, 0.15, -0.142, -75, 0.234, 0.126, 52, 0.218, 0.02, -9, 0.016, 0.125, 89, 0.15, 0.142, 75, 0.234, -0.126, -52,  , , ,  , , , 
0, 27, 10.4605577969, 8, 0.208, -0.145, -75, 0.226, -0.128, -72, 0.054, 0.11, 61, 0.212, 0.038, -28, 0.208, 0.146, 75, 0.226, 0.128, 72, 0.054, -0.11, -61, 0.212, -0.038, 28,  , , ,  , , , 
0, 28, 9.26552532401, 4, 0.221, 0.143, 41, 0.211, -0.096, 1, 0.221, -0.143, -41, 0.211, 0.096, -1,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
0, 29, 12.3906518284, 4, 0.072, 0.116, 51, 0.2, 0.124, 60, 0.072, -0.116, -51, 0.2, -0.124, -60,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
1, 23, 12.9580647646, 4, 0.24, -0.137, -46, 0.164, 0.133, 45, 0.24, 0.137, 46, 0.164, -0.133, -45,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
1, 14, 12.7147746252, 2, 0.209, 0.115, 34, 0.209, -0.115, -34,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
1, 16, 4.47106597114, 2, 0.247, 0.141, 17, 0.247, -0.14, -17,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
1, 14, 12.7147746252, 2, 0.209, 0.115, 34, 0.209, -0.115, -34,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
1, 12, 11.0553333412, 6, 0.247, -0.139, -75, 0.233, -0.124, -29, 0.211, -0.088, -5, 0.247, 0.139, 75, 0.233, 0.124, 29, 0.211, 0.088, 5,  , , ,  , , ,  , , ,  , , , 
1, 28, 9.26552532401, 4, 0.221, 0.143, 41, 0.211, -0.096, 1, 0.221, -0.143, -41, 0.211, 0.096, -1,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
1, 14, 12.7147746252, 2, 0.209, 0.115, 34, 0.209, -0.115, -34,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
1, 21, 7.67874030064, 6, 0.219, 0.104, 82, 0.231, 0.058, 7, 0.231, -0.129, -37, 0.219, -0.104, -82, 0.231, -0.058, -7, 0.231, 0.129, 37,  , , ,  , , ,  , , ,  , , , 
1, 28, 9.26552532401, 4, 0.221, 0.143, 41, 0.211, -0.096, 1, 0.221, -0.143, -41, 0.211, 0.096, -1,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
1, 25, 10.5411987573, 10, 0.242, 0.148, 42, 0.202, 0.139, 49, 0.205, 0.138, 6, 0.064, 0.128, 48, 0.209, -0.05, -7, 0.242, -0.148, -42, 0.202, -0.138, -49, 0.205, -0.137, -6, 0.064, -0.128, -48, 0.209, 0.05, 7, 
1, 5, 7.43328557964, 8, 0.202, -0.119, -4, 0.217, 0.144, 1, 0.2, -0.135, -43, 0.006, -0.14, -60, 0.202, 0.119, 4, 0.217, -0.144, -1, 0.2, 0.135, 43, 0.006, 0.141, 60,  , , ,  , , , 
1, 21, 7.67874030064, 6, 0.219, 0.104, 82, 0.231, 0.058, 7, 0.231, -0.129, -37, 0.219, -0.104, -82, 0.231, -0.058, -7, 0.231, 0.129, 37,  , , ,  , , ,  , , ,  , , , 
1, 25, 10.5411987573, 10, 0.242, 0.148, 42, 0.202, 0.139, 49, 0.205, 0.138, 6, 0.064, 0.128, 48, 0.209, -0.05, -7, 0.242, -0.148, -42, 0.202, -0.138, -49, 0.205, -0.137, -6, 0.064, -0.128, -48, 0.209, 0.05, 7, 
1, 25, 10.5411987573, 10, 0.242, 0.148, 42, 0.202, 0.139, 49, 0.205, 0.138, 6, 0.064, 0.128, 48, 0.209, -0.05, -7, 0.242, -0.148, -42, 0.202, -0.138, -49, 0.205, -0.137, -6, 0.064, -0.128, -48, 0.209, 0.05, 7, 
1, 9, 12.4615964861, 2, 0.148, -0.135, -51, 0.148, 0.135, 51,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
1, 21, 7.67874030064, 6, 0.219, 0.104, 82, 0.231, 0.058, 7, 0.231, -0.129, -37, 0.219, -0.104, -82, 0.231, -0.058, -7, 0.231, 0.129, 37,  , , ,  , , ,  , , ,  , , , 
1, 25, 10.5411987573, 10, 0.242, 0.148, 42, 0.202, 0.139, 49, 0.205, 0.138, 6, 0.064, 0.128, 48, 0.209, -0.05, -7, 0.242, -0.148, -42, 0.202, -0.138, -49, 0.205, -0.137, -6, 0.064, -0.128, -48, 0.209, 0.05, 7, 
1, 10, 7.32609338349, 10, 0.209, -0.014, -12, 0.064, 0.117, 48, 0.172, -0.141, -57, 0.245, 0.123, 78, 0.106, 0.11, 49, 0.209, 0.014, 12, 0.064, -0.116, -48, 0.172, 0.142, 57, 0.245, -0.122, -78, 0.106, -0.109, -49, 
1, 20, 8.82590665086, 4, 0.217, 0.03, -5, 0.21, -0.034, 23, 0.217, -0.03, 5, 0.21, 0.034, -23,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
1, 0, 7.72449254313, 4, 0.074, -0.12, -71, 0.002, 0.142, 77, 0.074, 0.12, 71, 0.002, -0.142, -77,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
1, 14, 12.7147746252, 2, 0.209, 0.115, 34, 0.209, -0.115, -34,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
1, 6, 10.4713836625, 8, 0.008, 0.144, 74, 0.245, -0.131, -46, 0.13, -0.12, -68, 0.247, 0.126, 57, 0.008, -0.143, -74, 0.245, 0.131, 46, 0.13, 0.12, 68, 0.247, -0.126, -57,  , , ,  , , , 
1, 11, 9.59467102727, 10, 0.056, 0.141, 58, 0.217, -0.143, -29, 0.214, 0.117, 58, 0.082, -0.104, -47, 0.19, 0.144, 40, 0.056, -0.14, -58, 0.217, 0.144, 29, 0.214, -0.117, -58, 0.082, 0.104, 47, 0.19, -0.144, -40, 
1, 3, 9.59224757888, 10, 0.24, -0.012, -27, 0.205, -0.143, -21, 0.222, -0.118, -30, 0.076, -0.133, -69, 0.182, -0.116, -87, 0.24, 0.012, 27, 0.205, 0.144, 21, 0.222, 0.119, 30, 0.076, 0.133, 69, 0.182, 0.116, 87, 
1, 19, 8.88631451336, 2, 0.243, -0.146, -50, 0.243, 0.146, 50,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
1, 3, 9.59224757888, 10, 0.24, -0.012, -27, 0.205, -0.143, -21, 0.222, -0.118, -30, 0.076, -0.133, -69, 0.182, -0.116, -87, 0.24, 0.012, 27, 0.205, 0.144, 21, 0.222, 0.119, 30, 0.076, 0.133, 69, 0.182, 0.116, 87, 
1, 27, 10.4605577969, 8, 0.208, -0.145, -75, 0.226, -0.128, -72, 0.054, 0.11, 61, 0.212, 0.038, -28, 0.208, 0.146, 75, 0.226, 0.128, 72, 0.054, -0.11, -61, 0.212, -0.038, 28,  , , ,  , , , 
1, 11, 9.59467102727, 10, 0.056, 0.141, 58, 0.217, -0.143, -29, 0.214, 0.117, 58, 0.082, -0.104, -47, 0.19, 0.144, 40, 0.056, -0.14, -58, 0.217, 0.144, 29, 0.214, -0.117, -58, 0.082, 0.104, 47, 0.19, -0.144, -40, 
1, 23, 12.9580647646, 4, 0.24, -0.137, -46, 0.164, 0.133, 45, 0.24, 0.137, 46, 0.164, -0.133, -45,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
1, 20, 8.82590665086, 4, 0.217, 0.03, -5, 0.21, -0.034, 23, 0.217, -0.03, 5, 0.21, 0.034, -23,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
2, 33, 15.2253749817, 6, 0.24, -0.137, -46, 0.164, 0.133, 45, 0.225, 0.126, -54, 0.24, 0.137, 46, 0.164, -0.133, -45, 0.225, -0.126, 54,  , , ,  , , ,  , , ,  , , , 
2, 30, 13.7981062404, 2, 0.209, 0.106, 34, 0.209, -0.105, -34,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
2, 14, 12.7147746252, 2, 0.209, 0.115, 34, 0.209, -0.115, -34,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
2, 25, 10.5411987573, 10, 0.242, 0.148, 42, 0.202, 0.139, 49, 0.205, 0.138, 6, 0.064, 0.128, 48, 0.209, -0.05, -7, 0.242, -0.148, -42, 0.202, -0.138, -49, 0.205, -0.137, -6, 0.064, -0.128, -48, 0.209, 0.05, 7, 
2, 14, 12.7147746252, 2, 0.209, 0.115, 34, 0.209, -0.115, -34,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
2, 25, 10.5411987573, 10, 0.242, 0.148, 42, 0.202, 0.139, 49, 0.205, 0.138, 6, 0.064, 0.128, 48, 0.209, -0.05, -7, 0.242, -0.148, -42, 0.202, -0.138, -49, 0.205, -0.137, -6, 0.064, -0.128, -48, 0.209, 0.05, 7, 
2, 33, 15.2253749817, 6, 0.24, -0.137, -46, 0.164, 0.133, 45, 0.225, 0.126, -54, 0.24, 0.137, 46, 0.164, -0.133, -45, 0.225, -0.126, 54,  , , ,  , , ,  , , ,  , , , 
2, 28, 9.26552532401, 4, 0.221, 0.143, 41, 0.211, -0.096, 1, 0.221, -0.143, -41, 0.211, 0.096, -1,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
2, 35, 9.9105761995, 10, 0.242, 0.148, 42, 0.202, 0.139, 49, 0.205, 0.138, 6, 0.064, -0.122, 68, 0.209, -0.05, -7, 0.242, -0.148, -42, 0.202, -0.138, -49, 0.205, -0.137, -6, 0.064, 0.122, -68, 0.209, 0.05, 7, 
2, 23, 12.9580647646, 4, 0.24, -0.137, -46, 0.164, 0.133, 45, 0.24, 0.137, 46, 0.164, -0.133, -45,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
2, 30, 13.7981062404, 2, 0.209, 0.106, 34, 0.209, -0.105, -34,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
2, 35, 9.9105761995, 10, 0.242, 0.148, 42, 0.202, 0.139, 49, 0.205, 0.138, 6, 0.064, -0.122, 68, 0.209, -0.05, -7, 0.242, -0.148, -42, 0.202, -0.138, -49, 0.205, -0.137, -6, 0.064, 0.122, -68, 0.209, 0.05, 7, 
2, 23, 12.9580647646, 4, 0.24, -0.137, -46, 0.164, 0.133, 45, 0.24, 0.137, 46, 0.164, -0.133, -45,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
2, 12, 11.0553333412, 6, 0.247, -0.139, -75, 0.233, -0.124, -29, 0.211, -0.088, -5, 0.247, 0.139, 75, 0.233, 0.124, 29, 0.211, 0.088, 5,  , , ,  , , ,  , , ,  , , , 
2, 14, 12.7147746252, 2, 0.209, 0.115, 34, 0.209, -0.115, -34,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
2, 14, 12.7147746252, 2, 0.209, 0.115, 34, 0.209, -0.115, -34,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
2, 27, 10.4605577969, 8, 0.208, -0.145, -75, 0.226, -0.128, -72, 0.054, 0.11, 61, 0.212, 0.038, -28, 0.208, 0.146, 75, 0.226, 0.128, 72, 0.054, -0.11, -61, 0.212, -0.038, 28,  , , ,  , , , 
2, 14, 12.7147746252, 2, 0.209, 0.115, 34, 0.209, -0.115, -34,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
2, 19, 8.88631451336, 2, 0.243, -0.146, -50, 0.243, 0.146, 50,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
2, 23, 12.9580647646, 4, 0.24, -0.137, -46, 0.164, 0.133, 45, 0.24, 0.137, 46, 0.164, -0.133, -45,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
2, 14, 12.7147746252, 2, 0.209, 0.115, 34, 0.209, -0.115, -34,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
2, 34, 9.91732081237, 10, 0.242, 0.148, 42, 0.202, 0.139, 49, 0.205, 0.138, 6, 0.064, 0.128, 48, 0.209, -0.05, -7, 0.242, -0.148, -42, 0.202, -0.138, -49, 0.205, -0.137, -6, 0.064, -0.128, -48, 0.209, 0.05, 7, 
2, 9, 12.4615964861, 2, 0.148, -0.135, -51, 0.148, 0.135, 51,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
2, 14, 12.7147746252, 2, 0.209, 0.115, 34, 0.209, -0.115, -34,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
2, 23, 12.9580647646, 4, 0.24, -0.137, -46, 0.164, 0.133, 45, 0.24, 0.137, 46, 0.164, -0.133, -45,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
2, 20, 8.82590665086, 4, 0.217, 0.03, -5, 0.21, -0.034, 23, 0.217, -0.03, 5, 0.21, 0.034, -23,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
2, 28, 9.26552532401, 4, 0.221, 0.143, 41, 0.211, -0.096, 1, 0.221, -0.143, -41, 0.211, 0.096, -1,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
2, 14, 12.7147746252, 2, 0.209, 0.115, 34, 0.209, -0.115, -34,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
2, 14, 12.7147746252, 2, 0.209, 0.115, 34, 0.209, -0.115, -34,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
2, 14, 12.7147746252, 2, 0.209, 0.115, 34, 0.209, -0.115, -34,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
3, 44, 12.6846826239, 2, 0.209, 0.115, 34, 0.209, -0.115, -34,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
3, 14, 12.7147746252, 2, 0.209, 0.115, 34, 0.209, -0.115, -34,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
3, 14, 12.7147746252, 2, 0.209, 0.115, 34, 0.209, -0.115, -34,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
3, 14, 12.7147746252, 2, 0.209, 0.115, 34, 0.209, -0.115, -34,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
3, 14, 12.7147746252, 2, 0.209, 0.115, 34, 0.209, -0.115, -34,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
3, 23, 12.9580647646, 4, 0.24, -0.137, -46, 0.164, 0.133, 45, 0.24, 0.137, 46, 0.164, -0.133, -45,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
3, 33, 15.2253749817, 6, 0.24, -0.137, -46, 0.164, 0.133, 45, 0.225, 0.126, -54, 0.24, 0.137, 46, 0.164, -0.133, -45, 0.225, -0.126, 54,  , , ,  , , ,  , , ,  , , , 
3, 14, 12.7147746252, 2, 0.209, 0.115, 34, 0.209, -0.115, -34,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
3, 33, 15.2253749817, 6, 0.24, -0.137, -46, 0.164, 0.133, 45, 0.225, 0.126, -54, 0.24, 0.137, 46, 0.164, -0.133, -45, 0.225, -0.126, 54,  , , ,  , , ,  , , ,  , , , 
3, 46, 11.1426001469, 10, 0.209, 0.106, 34, 0.202, 0.139, 49, 0.205, 0.138, 6, 0.064, 0.128, 48, 0.209, -0.05, -7, 0.209, -0.105, -34, 0.202, -0.138, -49, 0.205, -0.137, -6, 0.064, -0.128, -48, 0.209, 0.05, 7, 
3, 9, 12.4615964861, 2, 0.148, -0.135, -51, 0.148, 0.135, 51,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
3, 23, 12.9580647646, 4, 0.24, -0.137, -46, 0.164, 0.133, 45, 0.24, 0.137, 46, 0.164, -0.133, -45,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
3, 39, 10.6195075227, 10, 0.242, 0.148, 42, 0.202, 0.139, 49, 0.205, 0.138, 6, 0.064, 0.128, 48, 0.209, -0.078, -7, 0.242, -0.148, -42, 0.202, -0.138, -49, 0.205, -0.137, -6, 0.064, -0.128, -48, 0.209, 0.078, 7, 
3, 25, 10.5411987573, 10, 0.242, 0.148, 42, 0.202, 0.139, 49, 0.205, 0.138, 6, 0.064, 0.128, 48, 0.209, -0.05, -7, 0.242, -0.148, -42, 0.202, -0.138, -49, 0.205, -0.137, -6, 0.064, -0.128, -48, 0.209, 0.05, 7, 
3, 14, 12.7147746252, 2, 0.209, 0.115, 34, 0.209, -0.115, -34,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
3, 33, 15.2253749817, 6, 0.24, -0.137, -46, 0.164, 0.133, 45, 0.225, 0.126, -54, 0.24, 0.137, 46, 0.164, -0.133, -45, 0.225, -0.126, 54,  , , ,  , , ,  , , ,  , , , 
3, 28, 9.26552532401, 4, 0.221, 0.143, 41, 0.211, -0.096, 1, 0.221, -0.143, -41, 0.211, 0.096, -1,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
3, 25, 10.5411987573, 10, 0.242, 0.148, 42, 0.202, 0.139, 49, 0.205, 0.138, 6, 0.064, 0.128, 48, 0.209, -0.05, -7, 0.242, -0.148, -42, 0.202, -0.138, -49, 0.205, -0.137, -6, 0.064, -0.128, -48, 0.209, 0.05, 7, 
3, 41, 10.528294956, 10, 0.209, 0.115, 34, 0.202, 0.139, 49, 0.205, 0.138, 6, 0.064, 0.128, 48, 0.209, 0.028, -7, 0.209, -0.115, -34, 0.202, -0.138, -49, 0.205, -0.137, -6, 0.064, -0.128, -48, 0.209, -0.028, 7, 
3, 23, 12.9580647646, 4, 0.24, -0.137, -46, 0.164, 0.133, 45, 0.24, 0.137, 46, 0.164, -0.133, -45,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
3, 38, 12.6690594035, 2, 0.209, 0.148, 34, 0.209, -0.147, -34,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
3, 23, 12.9580647646, 4, 0.24, -0.137, -46, 0.164, 0.133, 45, 0.24, 0.137, 46, 0.164, -0.133, -45,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
3, 14, 12.7147746252, 2, 0.209, 0.115, 34, 0.209, -0.115, -34,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
3, 14, 12.7147746252, 2, 0.209, 0.115, 34, 0.209, -0.115, -34,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
3, 35, 9.9105761995, 10, 0.242, 0.148, 42, 0.202, 0.139, 49, 0.205, 0.138, 6, 0.064, -0.122, 68, 0.209, -0.05, -7, 0.242, -0.148, -42, 0.202, -0.138, -49, 0.205, -0.137, -6, 0.064, 0.122, -68, 0.209, 0.05, 7, 
3, 34, 9.91732081237, 10, 0.242, 0.148, 42, 0.202, 0.139, 49, 0.205, 0.138, 6, 0.064, 0.128, 48, 0.209, -0.05, -7, 0.242, -0.148, -42, 0.202, -0.138, -49, 0.205, -0.137, -6, 0.064, -0.128, -48, 0.209, 0.05, 7, 
3, 14, 12.7147746252, 2, 0.209, 0.115, 34, 0.209, -0.115, -34,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
3, 23, 12.9580647646, 4, 0.24, -0.137, -46, 0.164, 0.133, 45, 0.24, 0.137, 46, 0.164, -0.133, -45,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
3, 14, 12.7147746252, 2, 0.209, 0.115, 34, 0.209, -0.115, -34,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
