*****Sonar Placement GA Expirement*****
Start Time: 2018-01-29 08:56:52.552484
Rand_seed:6
End Time: 2018-01-29 23:39:30.934269
Running Time: 14:42:37.220719
Population size:30
Generation Count:25
Mutation Probability:0.15
Cross Over Probability:0.25
***** Constraints *****
Max Number of Sensors: 6
X Position: [0, 100]
Y Position: [0, 100]
Z Orient: [-90, 90]
***** Enviroment Factors *****
Sensor Knockout: True
Sensor Knockout Type: complete
Max Sim Time: 540
*****************************
Generation, ID, Fitness, Number of Sonar, S1_P_X, S1_P_Y, S1_O, S2_P_X, S2_P_Y, S2_O, S3_P_X, S3_P_Y, S3_O, S4_P_X, S4_P_Y, S4_O, S5_P_X, S5_P_Y, S5_O, S6_P_X, S6_P_Y, S6_O, Raw Fitness
0, 0, 4.56207617541, 6, 0.242, 0.124, 74, 0.132, 0.123, 52, 0.239, -0.046, -18, 0.242, -0.124, -74, 0.132, -0.123, -52, 0.239, 0.046, 18, -1.0, 60.0, -1.0, 11.4484712955, -1.0, 60.0, 
0, 1, 4.56164930736, 6, 0.221, 0.127, 32, 0.11, 0.141, 77, 0.235, -0.107, -33, 0.221, -0.127, -32, 0.11, -0.14, -77, 0.235, 0.108, 33, -1.0, 60.0, -1.0, 11.4293187343, -1.0, 60.0, 
0, 2, 3.68064365017, 6, 0.16, 0.141, 68, 0.038, 0.132, 76, 0.23, -0.14, -66, 0.16, -0.14, -68, 0.038, -0.132, -76, 0.23, 0.14, 66, -1.0, 11.5789128188, -1.0, 12.8001555041, -1.0, 72.1415337276, 
0, 3, 2.44346995527, 6, 0.247, 0.082, -1, 0.235, 0.141, 2, 0.072, 0.13, 75, 0.247, -0.082, 1, 0.235, -0.14, -2, 0.072, -0.13, -75, -1.0, 21.4432969465, -1.0, 13.0070468004, -1.0, 22.1295728023, 
0, 4, 3.26431707993, 6, 0.018, -0.106, -66, 0.132, 0.116, 80, 0.026, -0.139, -84, 0.018, 0.106, 66, 0.132, -0.115, -80, 0.026, 0.14, 84, -1.0, 11.5515660698, -1.0, 12.2471331778, -1.0, 60.0, 
0, 5, 3.20884837084, 6, 0.201, 0.139, 99, 0.246, 0.024, 12, 0.22, -0.076, -30, 0.201, -0.139, -99, 0.246, -0.024, -12, 0.22, 0.076, 30, -1.0, 21.401672378, -1.0, 12.2517643836, -1.0, 50.8299010311, 
0, 6, 3.26540086464, 6, 0.084, 0.138, 70, 0.212, -0.101, -90, 0.245, 0.123, 17, 0.084, -0.137, -70, 0.212, 0.101, 90, 0.245, -0.122, -17, -1.0, 21.3287055096, -1.0, 1.65310553907, -1.0, 60.0, 
0, 7, 4.80788392346, 6, 0.226, 0.123, 29, 0.016, -0.112, -53, 0.158, -0.141, -41, 0.226, -0.123, -29, 0.016, 0.113, 53, 0.158, 0.142, 41, -1.0, 60.0, -1.0, 21.9788474883, -1.0, 60.0, 
0, 8, 3.49659951492, 6, 0.118, 0.118, 77, 0.186, -0.137, -60, 0.231, -0.136, -47, 0.118, -0.118, -77, 0.186, 0.138, 60, 0.231, 0.137, 47, -1.0, 21.9599854596, -1.0, 11.7665294077, -1.0, 60.0, 
0, 9, 3.28919141379, 6, 0.028, -0.131, -55, 0.216, -0.117, -98, 0.218, -0.12, -32, 0.028, 0.131, 55, 0.216, 0.117, 98, 0.218, 0.12, 32, -1.0, 60.0, -1.0, 1.63981152766, -1.0, 22.3162411558, 
