*****Sonar Placement GA Expirement*****
Start Time: 2017-12-24 08:26:01.625883
Rand_seed:9
End Time: 2017-12-25 04:23:24.044113
Running Time: 19:57:05.901504
Population size:30
Generation Count:25
Mutation Probability:0.15
Cross Over Probability:0.25
***** Constraints *****
Max Number of Sensors: 10
X Position: [0, 100]
Y Position: [0, 100]
Z Orient: [-90, 90]
***** Enviroment Factors *****
Sensor Knockout: True
Sensor Knockout Type: transient
Max Sim Time: 270
*****************************
Generation, ID, Fitness, Number of Sonar, S1_P_X, S1_P_Y, S1_O, S2_P_X, S2_P_Y, S2_O, S3_P_X, S3_P_Y, S3_O, S4_P_X, S4_P_Y, S4_O, S5_P_X, S5_P_Y, S5_O, S6_P_X, S6_P_Y, S6_O, S7_P_X, S7_P_Y, S7_O, S8_P_X, S8_P_Y, S8_O, S9_P_X, S9_P_Y, S9_O, S10_P_X, S10_P_Y, S10_O, Raw Fitness
0, 0, 4.54231917574, 2, 0.102, 0.141, 65, 0.002, 0.136, 79,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , -1.0, 23.1971500548, -1.0, 23.720040054, -1.0, 44.7031639765, 
0, 1, 3.64707093086, 7, 0.114, 0.138, 53, 0.08, -0.147, -83, 0.032, 0.118, 56, 0.216, -0.092, 0, 0.215, -0.017, 29, 0.205, 0.129, 72, 0.217, -0.12, -79,  , , ,  , , ,  , , , -1.0, 43.9656376678, -1.0, 22.8239725784, -1.0, 47.1695492947, 
0, 2, 8.31004035056, 2, 0.13, 0.123, 65, 0.235, 0.116, 65,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , -1.0, 23.1194431123, -1.0, 23.9264017921, 0.363240740741, 100.0, 
0, 3, 13.0421735139, 2, 0.243, -0.121, -24, 0.209, -0.148, -42,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 0.322953703704, 100.0, -1.0, 43.8859587526, 0.349685185185, 100.0, 
0, 4, 10.9837545976, 9, 0.213, -0.108, -4, 0.194, 0.126, 57, 0.242, -0.126, -96, 0.219, 0.109, 7, 0.138, -0.144, -71, 0.038, -0.108, -56, 0.244, -0.06, 26, 0.222, -0.15, -86, 0.212, -0.082, -18,  , , , 0.154685185185, 100.0, -1.0, 63.1341515468, 0.299685185185, 100.0, 
0, 5, 9.72458035874, 10, 0.211, -0.138, -79, 0.056, -0.11, -44, 0.203, -0.122, -48, 0.216, -0.11, -7, 0.225, -0.103, -43, 0.088, 0.132, 54, 0.237, 0.04, 11, 0.246, 0.108, 44, 0.15, -0.144, -65, 0.218, -0.105, -95, 0.223851851852, 100.0, -1.0, 23.7251534697, 0.302296296296, 100.0, 
0, 6, 4.24432302663, 3, 0.204, -0.05, -22, 0.226, 0.139, 88, 0.172, 0.106, 44,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , -1.0, 44.6627135387, -1.0, 23.7414453293, -1.0, 23.304437413, 
0, 7, 7.96907947023, 3, 0.22, -0.129, -69, 0.178, -0.108, -59, 0.215, -0.117, -13,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , -1.0, 42.8248103101, -1.0, 5.31064233428, 0.311546296296, 100.0, 
0, 8, 8.53316923336, 1, 0.058, 0.15, 60,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , -1.0, 23.2085694738, -1.0, 21.5680604148, 0.355453703704, 100.0, 
0, 9, 10.5225203822, 9, 0.066, 0.136, 68, 0.202, -0.08, -12, 0.238, 0.115, 91, 0.248, 0.14, 13, 0.202, -0.017, 23, 0.008, -0.145, -50, 0.231, -0.15, -10, 0.234, 0.134, 57, 0.238, 0.078, -6,  , , , 0.31837962963, 100.0, -1.0, 43.4082222909, 0.194907407407, 100.0, 
0, 10, 9.21283629102, 10, 0.229, -0.104, -5, 0.248, -0.128, -59, 0.164, -0.133, -50, 0.207, 0.103, 37, 0.243, 0.103, 32, 0.239, 0.138, 98, 0.239, 0.137, 60, 0.214, 0.128, 58, 0.108, -0.118, -85, 0.1, 0.142, 43, 0.177212962963, 100.0, -1.0, 3.30096276058, 0.326611111111, 100.0, 
0, 11, 3.53305136643, 7, 0.249, 0.15, 68, 0.246, -0.135, -92, 0.219, 0.122, 98, 0.227, -0.05, 22, 0.249, -0.148, -15, 0.224, -0.15, 4, 0.231, 0.048, 20,  , , ,  , , ,  , , , -1.0, 23.1960699819, -1.0, 23.039601026, -1.0, 61.2901069028, 
0, 12, 4.77037618328, 1, 0.238, 0.053, 10,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , -1.0, 43.7681973675, -1.0, 21.7562066951, -1.0, 23.3283965261, 
