*****Sonar Placement GA Expirement*****
Start Time: 2017-12-30 12:42:23.695899
Rand_seed:15
End Time: 2017-12-31 20:59:34.622821
Running Time: 1 day, 8:16:55.142535
Population size:30
Generation Count:25
Mutation Probability:0.15
Cross Over Probability:0.25
***** Constraints *****
Max Number of Sensors: 10
X Position: [0, 100]
Y Position: [0, 100]
Z Orient: [-90, 90]
***** Enviroment Factors *****
Sensor Knockout: True
Sensor Knockout Type: complete
Max Sim Time: 270
*****************************
Generation, ID, Fitness, Number of Sonar, S1_P_X, S1_P_Y, S1_O, S2_P_X, S2_P_Y, S2_O, S3_P_X, S3_P_Y, S3_O, S4_P_X, S4_P_Y, S4_O, S5_P_X, S5_P_Y, S5_O, S6_P_X, S6_P_Y, S6_O, S7_P_X, S7_P_Y, S7_O, S8_P_X, S8_P_Y, S8_O, S9_P_X, S9_P_Y, S9_O, S10_P_X, S10_P_Y, S10_O, Raw Fitness
3, 23, 12.0474096667, 6, 0.184, 0.122, 84, 0.202, 0.12, 40, 0.218, -0.14, -34, 0.184, -0.122, -84, 0.202, -0.119, -40, 0.218, 0.141, 34,  , , ,  , , ,  , , ,  , , , 
3, 60, 11.0511210127, 8, 0.201, -0.143, -17, 0.209, 0.147, 14, 0.084, -0.106, -58, 0.1, -0.126, -64, 0.201, 0.143, 17, 0.209, -0.146, -14, 0.084, 0.106, 58, 0.1, 0.126, 64,  , , ,  , , , 
3, 66, 4.53392965826, 2, 0.201, -0.143, -17, 0.201, 0.143, 17,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
3, 31, 11.5585460641, 4, 0.19, 0.118, 79, 0.222, -0.086, -25, 0.19, -0.117, -79, 0.222, 0.086, 25,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
3, 57, 7.51559189419, 6, 0.213, 0.104, 100, 0.233, -0.024, 3, 0.236, 0.13, 69, 0.213, -0.104, -100, 0.233, 0.024, -3, 0.236, -0.13, -69,  , , ,  , , ,  , , ,  , , , 
3, 42, 10.6952286336, 10, 0.201, -0.143, -17, 0.209, 0.147, 14, 0.246, 0.052, -19, 0.054, 0.108, 42, 0.222, 0.05, 6, 0.201, 0.143, 17, 0.209, -0.146, -14, 0.246, -0.052, 19, 0.054, -0.107, -42, 0.222, -0.05, -6, 
3, 31, 11.5585460641, 4, 0.19, 0.118, 79, 0.222, -0.086, -25, 0.19, -0.117, -79, 0.222, 0.086, 25,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
3, 52, 14.1668342076, 10, 0.233, -0.125, -12, 0.209, 0.147, 14, 0.246, 0.052, -19, 0.054, 0.108, 42, 0.222, 0.05, -23, 0.233, 0.125, 12, 0.209, -0.146, -14, 0.246, -0.052, 19, 0.054, -0.107, -42, 0.222, -0.05, 23, 
3, 31, 11.5585460641, 4, 0.19, 0.118, 79, 0.222, -0.086, -25, 0.19, -0.117, -79, 0.222, 0.086, 25,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
3, 42, 10.6952286336, 10, 0.201, -0.143, -17, 0.209, 0.147, 14, 0.246, 0.052, -19, 0.054, 0.108, 42, 0.222, 0.05, 6, 0.201, 0.143, 17, 0.209, -0.146, -14, 0.246, -0.052, 19, 0.054, -0.107, -42, 0.222, -0.05, -6, 
3, 62, 7.13529642292, 8, 0.19, 0.118, 79, 0.244, -0.01, 20, 0.246, -0.144, -89, 0.214, 0.129, 7, 0.19, -0.117, -79, 0.244, 0.01, -20, 0.246, 0.144, 89, 0.214, -0.129, -7,  , , ,  , , , 
3, 22, 12.5001399014, 2, 0.245, -0.108, -64, 0.245, 0.108, 64,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
3, 13, 11.5676764499, 8, 0.236, 0.127, 11, 0.208, 0.074, 27, 0.084, -0.106, -58, 0.1, -0.126, -64, 0.236, -0.127, -11, 0.208, -0.074, -27, 0.084, 0.106, 58, 0.1, 0.126, 64,  , , ,  , , , 
3, 33, 12.2240047658, 2, 0.237, -0.136, -84, 0.237, 0.136, 84,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
3, 63, 10.2836191819, 8, 0.213, 0.104, 100, 0.244, -0.01, 20, 0.246, -0.144, -89, 0.214, 0.129, 7, 0.213, -0.104, -100, 0.244, 0.01, -20, 0.246, 0.144, 89, 0.214, -0.129, -7,  , , ,  , , , 
4, 75, 12.0602782464, 4, 0.201, -0.143, -17, 0.223, 0.08, 26, 0.201, 0.143, 17, 0.223, -0.08, -26,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
4, 56, 14.4780442449, 8, 0.201, -0.143, -17, 0.246, 0.052, -19, 0.054, 0.108, 42, 0.222, 0.05, 6, 0.201, 0.143, 17, 0.246, -0.052, 19, 0.054, -0.107, -42, 0.222, -0.05, -6,  , , ,  , , , 
4, 42, 10.6952286336, 10, 0.201, -0.143, -17, 0.209, 0.147, 14, 0.246, 0.052, -19, 0.054, 0.108, 42, 0.222, 0.05, 6, 0.201, 0.143, 17, 0.209, -0.146, -14, 0.246, -0.052, 19, 0.054, -0.107, -42, 0.222, -0.05, -6, 
4, 72, 11.3759423247, 6, 0.213, 0.104, 100, 0.233, -0.024, 9, 0.178, -0.145, -45, 0.213, -0.104, -100, 0.233, 0.024, -9, 0.178, 0.145, 45,  , , ,  , , ,  , , ,  , , , 
4, 60, 11.0511210127, 8, 0.201, -0.143, -17, 0.209, 0.147, 14, 0.084, -0.106, -58, 0.1, -0.126, -64, 0.201, 0.143, 17, 0.209, -0.146, -14, 0.084, 0.106, 58, 0.1, 0.126, 64,  , , ,  , , , 
4, 42, 10.6952286336, 10, 0.201, -0.143, -17, 0.209, 0.147, 14, 0.246, 0.052, -19, 0.054, 0.108, 42, 0.222, 0.05, 6, 0.201, 0.143, 17, 0.209, -0.146, -14, 0.246, -0.052, 19, 0.054, -0.107, -42, 0.222, -0.05, -6, 
4, 56, 14.4780442449, 8, 0.201, -0.143, -17, 0.246, 0.052, -19, 0.054, 0.108, 42, 0.222, 0.05, 6, 0.201, 0.143, 17, 0.246, -0.052, 19, 0.054, -0.107, -42, 0.222, -0.05, -6,  , , ,  , , , 
4, 56, 14.4780442449, 8, 0.201, -0.143, -17, 0.246, 0.052, -19, 0.054, 0.108, 42, 0.222, 0.05, 6, 0.201, 0.143, 17, 0.246, -0.052, 19, 0.054, -0.107, -42, 0.222, -0.05, -6,  , , ,  , , , 
4, 31, 11.5585460641, 4, 0.19, 0.118, 79, 0.222, -0.086, -25, 0.19, -0.117, -79, 0.222, 0.086, 25,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
4, 33, 12.2240047658, 2, 0.237, -0.136, -84, 0.237, 0.136, 84,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
4, 56, 14.4780442449, 8, 0.201, -0.143, -17, 0.246, 0.052, -19, 0.054, 0.108, 42, 0.222, 0.05, 6, 0.201, 0.143, 17, 0.246, -0.052, 19, 0.054, -0.107, -42, 0.222, -0.05, -6,  , , ,  , , , 
4, 7, 10.412349915, 6, 0.213, 0.104, 100, 0.233, -0.024, 9, 0.236, 0.13, 69, 0.213, -0.104, -100, 0.233, 0.024, -9, 0.236, -0.13, -69,  , , ,  , , ,  , , ,  , , , 
4, 22, 12.5001399014, 2, 0.245, -0.108, -64, 0.245, 0.108, 64,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
4, 77, 11.2452805516, 10, 0.201, -0.143, -17, 0.209, 0.147, 14, 0.246, 0.052, -19, 0.054, 0.108, 42, 0.222, 0.05, -23, 0.201, 0.143, 17, 0.209, -0.146, -14, 0.246, -0.052, 19, 0.054, -0.107, -42, 0.222, -0.05, 23, 
4, 44, 15.4176515841, 6, 0.201, -0.143, -17, 0.235, -0.114, -28, 0.178, -0.145, -45, 0.201, 0.143, 17, 0.235, 0.114, 28, 0.178, 0.145, 45,  , , ,  , , ,  , , ,  , , , 
4, 75, 12.0602782464, 4, 0.201, -0.143, -17, 0.223, 0.08, 26, 0.201, 0.143, 17, 0.223, -0.08, -26,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
4, 33, 12.2240047658, 2, 0.237, -0.136, -84, 0.237, 0.136, 84,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
4, 67, 10.7044825943, 10, 0.201, -0.143, -17, 0.209, 0.147, 14, 0.246, 0.026, -19, 0.054, 0.108, 42, 0.222, 0.05, 6, 0.201, 0.143, 17, 0.209, -0.146, -14, 0.246, -0.026, 19, 0.054, -0.107, -42, 0.222, -0.05, -6, 
4, 75, 12.0602782464, 4, 0.201, -0.143, -17, 0.223, 0.08, 26, 0.201, 0.143, 17, 0.223, -0.08, -26,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
4, 31, 11.5585460641, 4, 0.19, 0.118, 79, 0.222, -0.086, -25, 0.19, -0.117, -79, 0.222, 0.086, 25,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
4, 77, 11.2452805516, 10, 0.201, -0.143, -17, 0.209, 0.147, 14, 0.246, 0.052, -19, 0.054, 0.108, 42, 0.222, 0.05, -23, 0.201, 0.143, 17, 0.209, -0.146, -14, 0.246, -0.052, 19, 0.054, -0.107, -42, 0.222, -0.05, 23, 
4, 77, 11.2452805516, 10, 0.201, -0.143, -17, 0.209, 0.147, 14, 0.246, 0.052, -19, 0.054, 0.108, 42, 0.222, 0.05, -23, 0.201, 0.143, 17, 0.209, -0.146, -14, 0.246, -0.052, 19, 0.054, -0.107, -42, 0.222, -0.05, 23, 
4, 31, 11.5585460641, 4, 0.19, 0.118, 79, 0.222, -0.086, -25, 0.19, -0.117, -79, 0.222, 0.086, 25,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
4, 72, 11.3759423247, 6, 0.213, 0.104, 100, 0.233, -0.024, 9, 0.178, -0.145, -45, 0.213, -0.104, -100, 0.233, 0.024, -9, 0.178, 0.145, 45,  , , ,  , , ,  , , ,  , , , 
4, 70, 11.1780802069, 6, 0.236, 0.127, 11, 0.233, -0.024, 9, 0.236, 0.13, 69, 0.236, -0.127, -11, 0.233, 0.024, -9, 0.236, -0.13, -69,  , , ,  , , ,  , , ,  , , , 
4, 42, 10.6952286336, 10, 0.201, -0.143, -17, 0.209, 0.147, 14, 0.246, 0.052, -19, 0.054, 0.108, 42, 0.222, 0.05, 6, 0.201, 0.143, 17, 0.209, -0.146, -14, 0.246, -0.052, 19, 0.054, -0.107, -42, 0.222, -0.05, -6, 
4, 56, 14.4780442449, 8, 0.201, -0.143, -17, 0.246, 0.052, -19, 0.054, 0.108, 42, 0.222, 0.05, 6, 0.201, 0.143, 17, 0.246, -0.052, 19, 0.054, -0.107, -42, 0.222, -0.05, -6,  , , ,  , , , 
4, 72, 11.3759423247, 6, 0.213, 0.104, 100, 0.233, -0.024, 9, 0.178, -0.145, -45, 0.213, -0.104, -100, 0.233, 0.024, -9, 0.178, 0.145, 45,  , , ,  , , ,  , , ,  , , , 
4, 62, 7.13529642292, 8, 0.19, 0.118, 79, 0.244, -0.01, 20, 0.246, -0.144, -89, 0.214, 0.129, 7, 0.19, -0.117, -79, 0.244, 0.01, -20, 0.246, 0.144, 89, 0.214, -0.129, -7,  , , ,  , , , 
4, 42, 10.6952286336, 10, 0.201, -0.143, -17, 0.209, 0.147, 14, 0.246, 0.052, -19, 0.054, 0.108, 42, 0.222, 0.05, 6, 0.201, 0.143, 17, 0.209, -0.146, -14, 0.246, -0.052, 19, 0.054, -0.107, -42, 0.222, -0.05, -6, 
5, 80, 12.4271359855, 4, 0.202, -0.143, -17, 0.223, 0.08, 26, 0.202, 0.143, 17, 0.223, -0.08, -26,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
5, 80, 12.4271359855, 4, 0.202, -0.143, -17, 0.223, 0.08, 26, 0.202, 0.143, 17, 0.223, -0.08, -26,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
5, 22, 12.5001399014, 2, 0.245, -0.108, -64, 0.245, 0.108, 64,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
5, 56, 14.4780442449, 8, 0.201, -0.143, -17, 0.246, 0.052, -19, 0.054, 0.108, 42, 0.222, 0.05, 6, 0.201, 0.143, 17, 0.246, -0.052, 19, 0.054, -0.107, -42, 0.222, -0.05, -6,  , , ,  , , , 
5, 56, 14.4780442449, 8, 0.201, -0.143, -17, 0.246, 0.052, -19, 0.054, 0.108, 42, 0.222, 0.05, 6, 0.201, 0.143, 17, 0.246, -0.052, 19, 0.054, -0.107, -42, 0.222, -0.05, -6,  , , ,  , , , 
5, 56, 14.4780442449, 8, 0.201, -0.143, -17, 0.246, 0.052, -19, 0.054, 0.108, 42, 0.222, 0.05, 6, 0.201, 0.143, 17, 0.246, -0.052, 19, 0.054, -0.107, -42, 0.222, -0.05, -6,  , , ,  , , , 
5, 83, 12.070451362, 4, 0.201, -0.143, -17, 0.222, -0.086, -25, 0.201, 0.143, 17, 0.222, 0.086, 25,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
5, 70, 11.1780802069, 6, 0.236, 0.127, 11, 0.233, -0.024, 9, 0.236, 0.13, 69, 0.236, -0.127, -11, 0.233, 0.024, -9, 0.236, -0.13, -69,  , , ,  , , ,  , , ,  , , , 
5, 83, 12.070451362, 4, 0.201, -0.143, -17, 0.222, -0.086, -25, 0.201, 0.143, 17, 0.222, 0.086, 25,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
5, 56, 14.4780442449, 8, 0.201, -0.143, -17, 0.246, 0.052, -19, 0.054, 0.108, 42, 0.222, 0.05, 6, 0.201, 0.143, 17, 0.246, -0.052, 19, 0.054, -0.107, -42, 0.222, -0.05, -6,  , , ,  , , , 
5, 56, 14.4780442449, 8, 0.201, -0.143, -17, 0.246, 0.052, -19, 0.054, 0.108, 42, 0.222, 0.05, 6, 0.201, 0.143, 17, 0.246, -0.052, 19, 0.054, -0.107, -42, 0.222, -0.05, -6,  , , ,  , , , 
5, 80, 12.4271359855, 4, 0.202, -0.143, -17, 0.223, 0.08, 26, 0.202, 0.143, 17, 0.223, -0.08, -26,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
5, 83, 12.070451362, 4, 0.201, -0.143, -17, 0.222, -0.086, -25, 0.201, 0.143, 17, 0.222, 0.086, 25,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
5, 80, 12.4271359855, 4, 0.202, -0.143, -17, 0.223, 0.08, 26, 0.202, 0.143, 17, 0.223, -0.08, -26,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
5, 77, 11.2452805516, 10, 0.201, -0.143, -17, 0.209, 0.147, 14, 0.246, 0.052, -19, 0.054, 0.108, 42, 0.222, 0.05, -23, 0.201, 0.143, 17, 0.209, -0.146, -14, 0.246, -0.052, 19, 0.054, -0.107, -42, 0.222, -0.05, 23, 
5, 56, 14.4780442449, 8, 0.201, -0.143, -17, 0.246, 0.052, -19, 0.054, 0.108, 42, 0.222, 0.05, 6, 0.201, 0.143, 17, 0.246, -0.052, 19, 0.054, -0.107, -42, 0.222, -0.05, -6,  , , ,  , , , 
5, 77, 11.2452805516, 10, 0.201, -0.143, -17, 0.209, 0.147, 14, 0.246, 0.052, -19, 0.054, 0.108, 42, 0.222, 0.05, -23, 0.201, 0.143, 17, 0.209, -0.146, -14, 0.246, -0.052, 19, 0.054, -0.107, -42, 0.222, -0.05, 23, 
5, 75, 12.0602782464, 4, 0.201, -0.143, -17, 0.223, 0.08, 26, 0.201, 0.143, 17, 0.223, -0.08, -26,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
5, 72, 11.3759423247, 6, 0.213, 0.104, 100, 0.233, -0.024, 9, 0.178, -0.145, -45, 0.213, -0.104, -100, 0.233, 0.024, -9, 0.178, 0.145, 45,  , , ,  , , ,  , , ,  , , , 
5, 56, 14.4780442449, 8, 0.201, -0.143, -17, 0.246, 0.052, -19, 0.054, 0.108, 42, 0.222, 0.05, 6, 0.201, 0.143, 17, 0.246, -0.052, 19, 0.054, -0.107, -42, 0.222, -0.05, -6,  , , ,  , , , 
5, 75, 12.0602782464, 4, 0.201, -0.143, -17, 0.223, 0.08, 26, 0.201, 0.143, 17, 0.223, -0.08, -26,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
5, 83, 12.070451362, 4, 0.201, -0.143, -17, 0.222, -0.086, -25, 0.201, 0.143, 17, 0.222, 0.086, 25,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
5, 80, 12.4271359855, 4, 0.202, -0.143, -17, 0.223, 0.08, 26, 0.202, 0.143, 17, 0.223, -0.08, -26,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
5, 77, 11.2452805516, 10, 0.201, -0.143, -17, 0.209, 0.147, 14, 0.246, 0.052, -19, 0.054, 0.108, 42, 0.222, 0.05, -23, 0.201, 0.143, 17, 0.209, -0.146, -14, 0.246, -0.052, 19, 0.054, -0.107, -42, 0.222, -0.05, 23, 
5, 56, 14.4780442449, 8, 0.201, -0.143, -17, 0.246, 0.052, -19, 0.054, 0.108, 42, 0.222, 0.05, 6, 0.201, 0.143, 17, 0.246, -0.052, 19, 0.054, -0.107, -42, 0.222, -0.05, -6,  , , ,  , , , 
5, 42, 10.6952286336, 10, 0.201, -0.143, -17, 0.209, 0.147, 14, 0.246, 0.052, -19, 0.054, 0.108, 42, 0.222, 0.05, 6, 0.201, 0.143, 17, 0.209, -0.146, -14, 0.246, -0.052, 19, 0.054, -0.107, -42, 0.222, -0.05, -6, 
5, 31, 11.5585460641, 4, 0.19, 0.118, 79, 0.222, -0.086, -25, 0.19, -0.117, -79, 0.222, 0.086, 25,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
5, 72, 11.3759423247, 6, 0.213, 0.104, 100, 0.233, -0.024, 9, 0.178, -0.145, -45, 0.213, -0.104, -100, 0.233, 0.024, -9, 0.178, 0.145, 45,  , , ,  , , ,  , , ,  , , , 
5, 67, 10.7044825943, 10, 0.201, -0.143, -17, 0.209, 0.147, 14, 0.246, 0.026, -19, 0.054, 0.108, 42, 0.222, 0.05, 6, 0.201, 0.143, 17, 0.209, -0.146, -14, 0.246, -0.026, 19, 0.054, -0.107, -42, 0.222, -0.05, -6, 
5, 31, 11.5585460641, 4, 0.19, 0.118, 79, 0.222, -0.086, -25, 0.19, -0.117, -79, 0.222, 0.086, 25,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 101, 13.1920339218, 4, 0.201, -0.143, -17, 0.222, -0.086, -25, 0.201, 0.143, 17, 0.222, 0.086, 25,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 72, 11.3759423247, 6, 0.213, 0.104, 100, 0.233, -0.024, 9, 0.178, -0.145, -45, 0.213, -0.104, -100, 0.233, 0.024, -9, 0.178, 0.145, 45,  , , ,  , , ,  , , ,  , , , 
6, 56, 14.4780442449, 8, 0.201, -0.143, -17, 0.246, 0.052, -19, 0.054, 0.108, 42, 0.222, 0.05, 6, 0.201, 0.143, 17, 0.246, -0.052, 19, 0.054, -0.107, -42, 0.222, -0.05, -6,  , , ,  , , , 
6, 31, 11.5585460641, 4, 0.19, 0.118, 79, 0.222, -0.086, -25, 0.19, -0.117, -79, 0.222, 0.086, 25,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 77, 11.2452805516, 10, 0.201, -0.143, -17, 0.209, 0.147, 14, 0.246, 0.052, -19, 0.054, 0.108, 42, 0.222, 0.05, -23, 0.201, 0.143, 17, 0.209, -0.146, -14, 0.246, -0.052, 19, 0.054, -0.107, -42, 0.222, -0.05, 23, 
6, 80, 12.4271359855, 4, 0.202, -0.143, -17, 0.223, 0.08, 26, 0.202, 0.143, 17, 0.223, -0.08, -26,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 89, 12.0269873937, 4, 0.201, 0.107, -51, 0.222, -0.086, -25, 0.201, -0.107, 51, 0.222, 0.086, 25,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 103, 11.2884326908, 6, 0.201, -0.143, -17, 0.209, 0.147, 14, 0.054, 0.108, 42, 0.201, 0.143, 17, 0.209, -0.146, -14, 0.054, -0.107, -42,  , , ,  , , ,  , , ,  , , , 
6, 31, 11.5585460641, 4, 0.19, 0.118, 79, 0.222, -0.086, -25, 0.19, -0.117, -79, 0.222, 0.086, 25,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 102, 11.868403114, 8, 0.201, -0.143, -17, 0.246, 0.052, -19, 0.054, 0.108, 42, 0.222, 0.05, 6, 0.201, 0.143, 17, 0.246, -0.052, 19, 0.054, -0.107, -42, 0.222, -0.05, -6,  , , ,  , , , 
6, 99, 11.330405933, 8, 0.202, -0.143, -17, 0.246, 0.052, -19, 0.054, 0.108, 42, 0.222, 0.05, 6, 0.202, 0.143, 17, 0.246, -0.052, 19, 0.054, -0.107, -42, 0.222, -0.05, -6,  , , ,  , , , 
6, 56, 14.4780442449, 8, 0.201, -0.143, -17, 0.246, 0.052, -19, 0.054, 0.108, 42, 0.222, 0.05, 6, 0.201, 0.143, 17, 0.246, -0.052, 19, 0.054, -0.107, -42, 0.222, -0.05, -6,  , , ,  , , , 
6, 56, 14.4780442449, 8, 0.201, -0.143, -17, 0.246, 0.052, -19, 0.054, 0.108, 42, 0.222, 0.05, 6, 0.201, 0.143, 17, 0.246, -0.052, 19, 0.054, -0.107, -42, 0.222, -0.05, -6,  , , ,  , , , 
6, 83, 12.070451362, 4, 0.201, -0.143, -17, 0.222, -0.086, -25, 0.201, 0.143, 17, 0.222, 0.086, 25,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 72, 11.3759423247, 6, 0.213, 0.104, 100, 0.233, -0.024, 9, 0.178, -0.145, -45, 0.213, -0.104, -100, 0.233, 0.024, -9, 0.178, 0.145, 45,  , , ,  , , ,  , , ,  , , , 
6, 75, 12.0602782464, 4, 0.201, -0.143, -17, 0.223, 0.08, 26, 0.201, 0.143, 17, 0.223, -0.08, -26,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 80, 12.4271359855, 4, 0.202, -0.143, -17, 0.223, 0.08, 26, 0.202, 0.143, 17, 0.223, -0.08, -26,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 83, 12.070451362, 4, 0.201, -0.143, -17, 0.222, -0.086, -25, 0.201, 0.143, 17, 0.222, 0.086, 25,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 94, 11.4792476037, 4, 0.201, -0.143, -17, 0.222, -0.086, -25, 0.201, 0.143, 17, 0.222, 0.086, 25,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 56, 14.4780442449, 8, 0.201, -0.143, -17, 0.246, 0.052, -19, 0.054, 0.108, 42, 0.222, 0.05, 6, 0.201, 0.143, 17, 0.246, -0.052, 19, 0.054, -0.107, -42, 0.222, -0.05, -6,  , , ,  , , , 
6, 56, 14.4780442449, 8, 0.201, -0.143, -17, 0.246, 0.052, -19, 0.054, 0.108, 42, 0.222, 0.05, 6, 0.201, 0.143, 17, 0.246, -0.052, 19, 0.054, -0.107, -42, 0.222, -0.05, -6,  , , ,  , , , 
6, 56, 14.4780442449, 8, 0.201, -0.143, -17, 0.246, 0.052, -19, 0.054, 0.108, 42, 0.222, 0.05, 6, 0.201, 0.143, 17, 0.246, -0.052, 19, 0.054, -0.107, -42, 0.222, -0.05, -6,  , , ,  , , , 
6, 99, 11.330405933, 8, 0.202, -0.143, -17, 0.246, 0.052, -19, 0.054, 0.108, 42, 0.222, 0.05, 6, 0.202, 0.143, 17, 0.246, -0.052, 19, 0.054, -0.107, -42, 0.222, -0.05, -6,  , , ,  , , , 
6, 80, 12.4271359855, 4, 0.202, -0.143, -17, 0.223, 0.08, 26, 0.202, 0.143, 17, 0.223, -0.08, -26,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 56, 14.4780442449, 8, 0.201, -0.143, -17, 0.246, 0.052, -19, 0.054, 0.108, 42, 0.222, 0.05, 6, 0.201, 0.143, 17, 0.246, -0.052, 19, 0.054, -0.107, -42, 0.222, -0.05, -6,  , , ,  , , , 
6, 94, 11.4792476037, 4, 0.201, -0.143, -17, 0.222, -0.086, -25, 0.201, 0.143, 17, 0.222, 0.086, 25,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 56, 14.4780442449, 8, 0.201, -0.143, -17, 0.246, 0.052, -19, 0.054, 0.108, 42, 0.222, 0.05, 6, 0.201, 0.143, 17, 0.246, -0.052, 19, 0.054, -0.107, -42, 0.222, -0.05, -6,  , , ,  , , , 
6, 56, 14.4780442449, 8, 0.201, -0.143, -17, 0.246, 0.052, -19, 0.054, 0.108, 42, 0.222, 0.05, 6, 0.201, 0.143, 17, 0.246, -0.052, 19, 0.054, -0.107, -42, 0.222, -0.05, -6,  , , ,  , , , 
6, 91, 11.2943464025, 8, 0.211, -0.143, -17, 0.246, 0.052, -19, 0.054, 0.108, 42, 0.222, 0.05, 6, 0.211, 0.143, 17, 0.246, -0.052, 19, 0.054, -0.107, -42, 0.222, -0.05, -6,  , , ,  , , , 
6, 31, 11.5585460641, 4, 0.19, 0.118, 79, 0.222, -0.086, -25, 0.19, -0.117, -79, 0.222, 0.086, 25,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 112, 14.9907623722, 8, 0.201, -0.143, -17, 0.246, 0.052, -19, 0.054, 0.108, 42, 0.222, 0.05, 6, 0.201, 0.143, 17, 0.246, -0.052, 19, 0.054, -0.107, -42, 0.222, -0.05, -6,  , , ,  , , , 
7, 99, 11.330405933, 8, 0.202, -0.143, -17, 0.246, 0.052, -19, 0.054, 0.108, 42, 0.222, 0.05, 6, 0.202, 0.143, 17, 0.246, -0.052, 19, 0.054, -0.107, -42, 0.222, -0.05, -6,  , , ,  , , , 
7, 91, 11.2943464025, 8, 0.211, -0.143, -17, 0.246, 0.052, -19, 0.054, 0.108, 42, 0.222, 0.05, 6, 0.211, 0.143, 17, 0.246, -0.052, 19, 0.054, -0.107, -42, 0.222, -0.05, -6,  , , ,  , , , 
7, 99, 11.330405933, 8, 0.202, -0.143, -17, 0.246, 0.052, -19, 0.054, 0.108, 42, 0.222, 0.05, 6, 0.202, 0.143, 17, 0.246, -0.052, 19, 0.054, -0.107, -42, 0.222, -0.05, -6,  , , ,  , , , 
7, 31, 11.5585460641, 4, 0.19, 0.118, 79, 0.222, -0.086, -25, 0.19, -0.117, -79, 0.222, 0.086, 25,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 56, 14.4780442449, 8, 0.201, -0.143, -17, 0.246, 0.052, -19, 0.054, 0.108, 42, 0.222, 0.05, 6, 0.201, 0.143, 17, 0.246, -0.052, 19, 0.054, -0.107, -42, 0.222, -0.05, -6,  , , ,  , , , 
7, 83, 12.070451362, 4, 0.201, -0.143, -17, 0.222, -0.086, -25, 0.201, 0.143, 17, 0.222, 0.086, 25,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 101, 13.1920339218, 4, 0.201, -0.143, -17, 0.222, -0.086, -25, 0.201, 0.143, 17, 0.222, 0.086, 25,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 112, 14.9907623722, 8, 0.201, -0.143, -17, 0.246, 0.052, -19, 0.054, 0.108, 42, 0.222, 0.05, 6, 0.201, 0.143, 17, 0.246, -0.052, 19, 0.054, -0.107, -42, 0.222, -0.05, -6,  , , ,  , , , 
