*****Sonar Placement GA Expirement*****
Start Time: 2018-01-02 09:25:38.589383
Rand_seed:16
End Time: 2018-01-03 01:07:37.812009
Running Time: 15:41:57.325240
Population size:30
Generation Count:25
Mutation Probability:0.15
Cross Over Probability:0.25
***** Constraints *****
Max Number of Sensors: 10
X Position: [0, 100]
Y Position: [0, 100]
Z Orient: [-90, 90]
***** Enviroment Factors *****
Sensor Knockout: True
Sensor Knockout Type: complete
Max Sim Time: 270
*****************************
Generation, ID, Fitness, Number of Sonar, S1_P_X, S1_P_Y, S1_O, S2_P_X, S2_P_Y, S2_O, S3_P_X, S3_P_Y, S3_O, S4_P_X, S4_P_Y, S4_O, S5_P_X, S5_P_Y, S5_O, S6_P_X, S6_P_Y, S6_O, S7_P_X, S7_P_Y, S7_O, S8_P_X, S8_P_Y, S8_O, S9_P_X, S9_P_Y, S9_O, S10_P_X, S10_P_Y, S10_O, Raw Fitness
7, 68, 12.4159574306, 4, 0.223, -0.103, -14, 0.22, 0.024, 27, 0.223, 0.103, 14, 0.22, -0.024, -27,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 90, 12.5037522349, 4, 0.207, 0.05, 12, 0.248, 0.113, 10, 0.207, -0.05, -12, 0.248, -0.112, -10,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 92, 12.5475774447, 4, 0.207, 0.05, 12, 0.248, 0.113, 10, 0.207, -0.05, -12, 0.248, -0.112, -10,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 75, 16.1350773335, 4, 0.207, 0.05, 12, 0.22, 0.024, 27, 0.207, -0.05, -12, 0.22, -0.024, -27,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 83, 15.624174463, 6, 0.223, -0.103, -14, 0.22, 0.024, 27, 0.221, 0.078, 30, 0.223, 0.103, 14, 0.22, -0.024, -27, 0.221, -0.078, -30,  , , ,  , , ,  , , ,  , , , 
7, 64, 16.1752746651, 4, 0.223, -0.103, 37, 0.22, 0.024, 27, 0.223, 0.103, -37, 0.22, -0.024, -27,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 75, 16.1350773335, 4, 0.207, 0.05, 12, 0.22, 0.024, 27, 0.207, -0.05, -12, 0.22, -0.024, -27,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 47, 13.0330515166, 4, 0.223, -0.103, -14, 0.22, 0.024, 27, 0.223, 0.103, 14, 0.22, -0.024, -27,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 68, 12.4159574306, 4, 0.223, -0.103, -14, 0.22, 0.024, 27, 0.223, 0.103, 14, 0.22, -0.024, -27,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 93, 15.6884726244, 4, 0.223, -0.103, 37, 0.248, 0.113, 10, 0.223, 0.103, -37, 0.248, -0.112, -10,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 64, 16.1752746651, 4, 0.223, -0.103, 37, 0.22, 0.024, 27, 0.223, 0.103, -37, 0.22, -0.024, -27,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 88, 11.9357401213, 4, 0.036, -0.145, -44, 0.248, 0.113, 10, 0.036, 0.146, 44, 0.248, -0.112, -10,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 1, 15.8910930146, 4, 0.207, 0.05, 12, 0.248, 0.113, 10, 0.207, -0.05, -12, 0.248, -0.112, -10,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
8, 98, 15.7090811922, 4, 0.223, -0.103, -14, 0.22, 0.024, 27, 0.223, 0.103, 14, 0.22, -0.024, -27,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
8, 93, 15.6884726244, 4, 0.223, -0.103, 37, 0.248, 0.113, 10, 0.223, 0.103, -37, 0.248, -0.112, -10,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
8, 1, 15.8910930146, 4, 0.207, 0.05, 12, 0.248, 0.113, 10, 0.207, -0.05, -12, 0.248, -0.112, -10,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
8, 75, 16.1350773335, 4, 0.207, 0.05, 12, 0.22, 0.024, 27, 0.207, -0.05, -12, 0.22, -0.024, -27,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
8, 75, 16.1350773335, 4, 0.207, 0.05, 12, 0.22, 0.024, 27, 0.207, -0.05, -12, 0.22, -0.024, -27,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
8, 9, 15.3448209438, 6, 0.209, 0.034, -20, 0.211, -0.129, -2, 0.215, -0.076, 26, 0.209, -0.034, 20, 0.211, 0.129, 2, 0.215, 0.076, -26,  , , ,  , , ,  , , ,  , , , 
8, 103, 13.8736299038, 4, 0.223, -0.103, 37, 0.22, 0.024, 27, 0.223, 0.103, -37, 0.22, -0.024, -27,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
8, 93, 15.6884726244, 4, 0.223, -0.103, 37, 0.248, 0.113, 10, 0.223, 0.103, -37, 0.248, -0.112, -10,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
8, 1, 15.8910930146, 4, 0.207, 0.05, 12, 0.248, 0.113, 10, 0.207, -0.05, -12, 0.248, -0.112, -10,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
8, 64, 16.1752746651, 4, 0.223, -0.103, 37, 0.22, 0.024, 27, 0.223, 0.103, -37, 0.22, -0.024, -27,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
8, 98, 15.7090811922, 4, 0.223, -0.103, -14, 0.22, 0.024, 27, 0.223, 0.103, 14, 0.22, -0.024, -27,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
8, 64, 16.1752746651, 4, 0.223, -0.103, 37, 0.22, 0.024, 27, 0.223, 0.103, -37, 0.22, -0.024, -27,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
8, 64, 16.1752746651, 4, 0.223, -0.103, 37, 0.22, 0.024, 27, 0.223, 0.103, -37, 0.22, -0.024, -27,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
8, 83, 15.624174463, 6, 0.223, -0.103, -14, 0.22, 0.024, 27, 0.221, 0.078, 30, 0.223, 0.103, 14, 0.22, -0.024, -27, 0.221, -0.078, -30,  , , ,  , , ,  , , ,  , , , 
8, 83, 15.624174463, 6, 0.223, -0.103, -14, 0.22, 0.024, 27, 0.221, 0.078, 30, 0.223, 0.103, 14, 0.22, -0.024, -27, 0.221, -0.078, -30,  , , ,  , , ,  , , ,  , , , 
8, 1, 15.8910930146, 4, 0.207, 0.05, 12, 0.248, 0.113, 10, 0.207, -0.05, -12, 0.248, -0.112, -10,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
8, 1, 15.8910930146, 4, 0.207, 0.05, 12, 0.248, 0.113, 10, 0.207, -0.05, -12, 0.248, -0.112, -10,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
8, 64, 16.1752746651, 4, 0.223, -0.103, 37, 0.22, 0.024, 27, 0.223, 0.103, -37, 0.22, -0.024, -27,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
8, 83, 15.624174463, 6, 0.223, -0.103, -14, 0.22, 0.024, 27, 0.221, 0.078, 30, 0.223, 0.103, 14, 0.22, -0.024, -27, 0.221, -0.078, -30,  , , ,  , , ,  , , ,  , , , 
8, 1, 15.8910930146, 4, 0.207, 0.05, 12, 0.248, 0.113, 10, 0.207, -0.05, -12, 0.248, -0.112, -10,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
8, 98, 15.7090811922, 4, 0.223, -0.103, -14, 0.22, 0.024, 27, 0.223, 0.103, 14, 0.22, -0.024, -27,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
8, 1, 15.8910930146, 4, 0.207, 0.05, 12, 0.248, 0.113, 10, 0.207, -0.05, -12, 0.248, -0.112, -10,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
8, 1, 15.8910930146, 4, 0.207, 0.05, 12, 0.248, 0.113, 10, 0.207, -0.05, -12, 0.248, -0.112, -10,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
8, 75, 16.1350773335, 4, 0.207, 0.05, 12, 0.22, 0.024, 27, 0.207, -0.05, -12, 0.22, -0.024, -27,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
8, 1, 15.8910930146, 4, 0.207, 0.05, 12, 0.248, 0.113, 10, 0.207, -0.05, -12, 0.248, -0.112, -10,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
8, 75, 16.1350773335, 4, 0.207, 0.05, 12, 0.22, 0.024, 27, 0.207, -0.05, -12, 0.22, -0.024, -27,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
8, 1, 15.8910930146, 4, 0.207, 0.05, 12, 0.248, 0.113, 10, 0.207, -0.05, -12, 0.248, -0.112, -10,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
8, 88, 11.9357401213, 4, 0.036, -0.145, -44, 0.248, 0.113, 10, 0.036, 0.146, 44, 0.248, -0.112, -10,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
8, 64, 16.1752746651, 4, 0.223, -0.103, 37, 0.22, 0.024, 27, 0.223, 0.103, -37, 0.22, -0.024, -27,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
8, 90, 12.5037522349, 4, 0.207, 0.05, 12, 0.248, 0.113, 10, 0.207, -0.05, -12, 0.248, -0.112, -10,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
9, 121, 16.2824107328, 4, 0.223, -0.103, 37, 0.22, 0.024, 27, 0.223, 0.103, -37, 0.22, -0.024, -27,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
9, 117, 16.2191334761, 4, 0.207, 0.05, 12, 0.22, 0.024, 27, 0.207, -0.05, -12, 0.22, -0.024, -27,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
9, 75, 16.1350773335, 4, 0.207, 0.05, 12, 0.22, 0.024, 27, 0.207, -0.05, -12, 0.22, -0.024, -27,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
9, 9, 15.3448209438, 6, 0.209, 0.034, -20, 0.211, -0.129, -2, 0.215, -0.076, 26, 0.209, -0.034, 20, 0.211, 0.129, 2, 0.215, 0.076, -26,  , , ,  , , ,  , , ,  , , , 
9, 75, 16.1350773335, 4, 0.207, 0.05, 12, 0.22, 0.024, 27, 0.207, -0.05, -12, 0.22, -0.024, -27,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
9, 1, 15.8910930146, 4, 0.207, 0.05, 12, 0.248, 0.113, 10, 0.207, -0.05, -12, 0.248, -0.112, -10,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
9, 83, 15.624174463, 6, 0.223, -0.103, -14, 0.22, 0.024, 27, 0.221, 0.078, 30, 0.223, 0.103, 14, 0.22, -0.024, -27, 0.221, -0.078, -30,  , , ,  , , ,  , , ,  , , , 
9, 117, 16.2191334761, 4, 0.207, 0.05, 12, 0.22, 0.024, 27, 0.207, -0.05, -12, 0.22, -0.024, -27,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
9, 1, 15.8910930146, 4, 0.207, 0.05, 12, 0.248, 0.113, 10, 0.207, -0.05, -12, 0.248, -0.112, -10,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
9, 75, 16.1350773335, 4, 0.207, 0.05, 12, 0.22, 0.024, 27, 0.207, -0.05, -12, 0.22, -0.024, -27,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
9, 98, 15.7090811922, 4, 0.223, -0.103, -14, 0.22, 0.024, 27, 0.223, 0.103, 14, 0.22, -0.024, -27,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
9, 1, 15.8910930146, 4, 0.207, 0.05, 12, 0.248, 0.113, 10, 0.207, -0.05, -12, 0.248, -0.112, -10,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
9, 1, 15.8910930146, 4, 0.207, 0.05, 12, 0.248, 0.113, 10, 0.207, -0.05, -12, 0.248, -0.112, -10,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
9, 75, 16.1350773335, 4, 0.207, 0.05, 12, 0.22, 0.024, 27, 0.207, -0.05, -12, 0.22, -0.024, -27,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
9, 64, 16.1752746651, 4, 0.223, -0.103, 37, 0.22, 0.024, 27, 0.223, 0.103, -37, 0.22, -0.024, -27,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
9, 9, 15.3448209438, 6, 0.209, 0.034, -20, 0.211, -0.129, -2, 0.215, -0.076, 26, 0.209, -0.034, 20, 0.211, 0.129, 2, 0.215, 0.076, -26,  , , ,  , , ,  , , ,  , , , 
9, 1, 15.8910930146, 4, 0.207, 0.05, 12, 0.248, 0.113, 10, 0.207, -0.05, -12, 0.248, -0.112, -10,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
9, 64, 16.1752746651, 4, 0.223, -0.103, 37, 0.22, 0.024, 27, 0.223, 0.103, -37, 0.22, -0.024, -27,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
9, 64, 16.1752746651, 4, 0.223, -0.103, 37, 0.22, 0.024, 27, 0.223, 0.103, -37, 0.22, -0.024, -27,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
9, 121, 16.2824107328, 4, 0.223, -0.103, 37, 0.22, 0.024, 27, 0.223, 0.103, -37, 0.22, -0.024, -27,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
9, 64, 16.1752746651, 4, 0.223, -0.103, 37, 0.22, 0.024, 27, 0.223, 0.103, -37, 0.22, -0.024, -27,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
9, 64, 16.1752746651, 4, 0.223, -0.103, 37, 0.22, 0.024, 27, 0.223, 0.103, -37, 0.22, -0.024, -27,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
9, 1, 15.8910930146, 4, 0.207, 0.05, 12, 0.248, 0.113, 10, 0.207, -0.05, -12, 0.248, -0.112, -10,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
9, 1, 15.8910930146, 4, 0.207, 0.05, 12, 0.248, 0.113, 10, 0.207, -0.05, -12, 0.248, -0.112, -10,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
9, 75, 16.1350773335, 4, 0.207, 0.05, 12, 0.22, 0.024, 27, 0.207, -0.05, -12, 0.22, -0.024, -27,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
9, 75, 16.1350773335, 4, 0.207, 0.05, 12, 0.22, 0.024, 27, 0.207, -0.05, -12, 0.22, -0.024, -27,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
9, 64, 16.1752746651, 4, 0.223, -0.103, 37, 0.22, 0.024, 27, 0.223, 0.103, -37, 0.22, -0.024, -27,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
9, 64, 16.1752746651, 4, 0.223, -0.103, 37, 0.22, 0.024, 27, 0.223, 0.103, -37, 0.22, -0.024, -27,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
9, 1, 15.8910930146, 4, 0.207, 0.05, 12, 0.248, 0.113, 10, 0.207, -0.05, -12, 0.248, -0.112, -10,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
9, 117, 16.2191334761, 4, 0.207, 0.05, 12, 0.22, 0.024, 27, 0.207, -0.05, -12, 0.22, -0.024, -27,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
10, 126, 13.0382721336, 4, 0.223, -0.103, 37, 0.22, 0.024, 27, 0.223, 0.103, -37, 0.22, -0.024, -27,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
10, 117, 16.2191334761, 4, 0.207, 0.05, 12, 0.22, 0.024, 27, 0.207, -0.05, -12, 0.22, -0.024, -27,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
10, 1, 15.8910930146, 4, 0.207, 0.05, 12, 0.248, 0.113, 10, 0.207, -0.05, -12, 0.248, -0.112, -10,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
10, 64, 16.1752746651, 4, 0.223, -0.103, 37, 0.22, 0.024, 27, 0.223, 0.103, -37, 0.22, -0.024, -27,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
10, 117, 16.2191334761, 4, 0.207, 0.05, 12, 0.22, 0.024, 27, 0.207, -0.05, -12, 0.22, -0.024, -27,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
10, 1, 15.8910930146, 4, 0.207, 0.05, 12, 0.248, 0.113, 10, 0.207, -0.05, -12, 0.248, -0.112, -10,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
10, 64, 16.1752746651, 4, 0.223, -0.103, 37, 0.22, 0.024, 27, 0.223, 0.103, -37, 0.22, -0.024, -27,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
10, 64, 16.1752746651, 4, 0.223, -0.103, 37, 0.22, 0.024, 27, 0.223, 0.103, -37, 0.22, -0.024, -27,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
10, 75, 16.1350773335, 4, 0.207, 0.05, 12, 0.22, 0.024, 27, 0.207, -0.05, -12, 0.22, -0.024, -27,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
10, 117, 16.2191334761, 4, 0.207, 0.05, 12, 0.22, 0.024, 27, 0.207, -0.05, -12, 0.22, -0.024, -27,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
10, 83, 15.624174463, 6, 0.223, -0.103, -14, 0.22, 0.024, 27, 0.221, 0.078, 30, 0.223, 0.103, 14, 0.22, -0.024, -27, 0.221, -0.078, -30,  , , ,  , , ,  , , ,  , , , 
10, 1, 15.8910930146, 4, 0.207, 0.05, 12, 0.248, 0.113, 10, 0.207, -0.05, -12, 0.248, -0.112, -10,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
10, 64, 16.1752746651, 4, 0.223, -0.103, 37, 0.22, 0.024, 27, 0.223, 0.103, -37, 0.22, -0.024, -27,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
10, 64, 16.1752746651, 4, 0.223, -0.103, 37, 0.22, 0.024, 27, 0.223, 0.103, -37, 0.22, -0.024, -27,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
10, 1, 15.8910930146, 4, 0.207, 0.05, 12, 0.248, 0.113, 10, 0.207, -0.05, -12, 0.248, -0.112, -10,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
10, 75, 16.1350773335, 4, 0.207, 0.05, 12, 0.22, 0.024, 27, 0.207, -0.05, -12, 0.22, -0.024, -27,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
10, 1, 15.8910930146, 4, 0.207, 0.05, 12, 0.248, 0.113, 10, 0.207, -0.05, -12, 0.248, -0.112, -10,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
10, 1, 15.8910930146, 4, 0.207, 0.05, 12, 0.248, 0.113, 10, 0.207, -0.05, -12, 0.248, -0.112, -10,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
10, 64, 16.1752746651, 4, 0.223, -0.103, 37, 0.22, 0.024, 27, 0.223, 0.103, -37, 0.22, -0.024, -27,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
10, 75, 16.1350773335, 4, 0.207, 0.05, 12, 0.22, 0.024, 27, 0.207, -0.05, -12, 0.22, -0.024, -27,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
10, 122, 12.5690980078, 6, 0.207, 0.05, 12, 0.22, 0.024, 27, 0.227, -0.101, 47, 0.207, -0.05, -12, 0.22, -0.024, -27, 0.227, 0.101, -47,  , , ,  , , ,  , , ,  , , , 
10, 64, 16.1752746651, 4, 0.223, -0.103, 37, 0.22, 0.024, 27, 0.223, 0.103, -37, 0.22, -0.024, -27,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
10, 75, 16.1350773335, 4, 0.207, 0.05, 12, 0.22, 0.024, 27, 0.207, -0.05, -12, 0.22, -0.024, -27,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
10, 1, 15.8910930146, 4, 0.207, 0.05, 12, 0.248, 0.113, 10, 0.207, -0.05, -12, 0.248, -0.112, -10,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
10, 121, 16.2824107328, 4, 0.223, -0.103, 37, 0.22, 0.024, 27, 0.223, 0.103, -37, 0.22, -0.024, -27,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
10, 75, 16.1350773335, 4, 0.207, 0.05, 12, 0.22, 0.024, 27, 0.207, -0.05, -12, 0.22, -0.024, -27,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
10, 64, 16.1752746651, 4, 0.223, -0.103, 37, 0.22, 0.024, 27, 0.223, 0.103, -37, 0.22, -0.024, -27,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
10, 121, 16.2824107328, 4, 0.223, -0.103, 37, 0.22, 0.024, 27, 0.223, 0.103, -37, 0.22, -0.024, -27,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
10, 121, 16.2824107328, 4, 0.223, -0.103, 37, 0.22, 0.024, 27, 0.223, 0.103, -37, 0.22, -0.024, -27,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
10, 64, 16.1752746651, 4, 0.223, -0.103, 37, 0.22, 0.024, 27, 0.223, 0.103, -37, 0.22, -0.024, -27,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
11, 137, 12.6272464374, 4, 0.207, 0.05, 12, 0.22, 0.024, 27, 0.207, -0.05, -12, 0.22, -0.024, -27,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
11, 121, 16.2824107328, 4, 0.223, -0.103, 37, 0.22, 0.024, 27, 0.223, 0.103, -37, 0.22, -0.024, -27,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
11, 64, 16.1752746651, 4, 0.223, -0.103, 37, 0.22, 0.024, 27, 0.223, 0.103, -37, 0.22, -0.024, -27,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
11, 64, 16.1752746651, 4, 0.223, -0.103, 37, 0.22, 0.024, 27, 0.223, 0.103, -37, 0.22, -0.024, -27,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
11, 75, 16.1350773335, 4, 0.207, 0.05, 12, 0.22, 0.024, 27, 0.207, -0.05, -12, 0.22, -0.024, -27,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
11, 75, 16.1350773335, 4, 0.207, 0.05, 12, 0.22, 0.024, 27, 0.207, -0.05, -12, 0.22, -0.024, -27,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
11, 129, 11.9073043981, 8, 0.223, -0.103, -14, 0.22, 0.024, 27, 0.221, 0.078, 30, 0.16, -0.131, 49, 0.223, 0.103, 14, 0.22, -0.024, -27, 0.221, -0.078, -30, 0.16, 0.131, -49,  , , ,  , , , 
11, 64, 16.1752746651, 4, 0.223, -0.103, 37, 0.22, 0.024, 27, 0.223, 0.103, -37, 0.22, -0.024, -27,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
11, 117, 16.2191334761, 4, 0.207, 0.05, 12, 0.22, 0.024, 27, 0.207, -0.05, -12, 0.22, -0.024, -27,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
11, 64, 16.1752746651, 4, 0.223, -0.103, 37, 0.22, 0.024, 27, 0.223, 0.103, -37, 0.22, -0.024, -27,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
11, 136, 12.0775098895, 4, 0.223, -0.103, 37, 0.22, 0.024, 27, 0.223, 0.103, -37, 0.22, -0.024, -27,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
11, 117, 16.2191334761, 4, 0.207, 0.05, 12, 0.22, 0.024, 27, 0.207, -0.05, -12, 0.22, -0.024, -27,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
11, 148, 11.9214609367, 4, 0.225, -0.103, 37, 0.248, 0.113, 10, 0.225, 0.103, -37, 0.248, -0.112, -10,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
11, 75, 16.1350773335, 4, 0.207, 0.05, 12, 0.22, 0.024, 27, 0.207, -0.05, -12, 0.22, -0.024, -27,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
11, 117, 16.2191334761, 4, 0.207, 0.05, 12, 0.22, 0.024, 27, 0.207, -0.05, -12, 0.22, -0.024, -27,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
11, 134, 8.96677629951, 4, 0.223, -0.103, 37, 0.22, 0.024, -7, 0.223, 0.103, -37, 0.22, -0.024, 7,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
11, 148, 11.9214609367, 4, 0.225, -0.103, 37, 0.248, 0.113, 10, 0.225, 0.103, -37, 0.248, -0.112, -10,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
11, 75, 16.1350773335, 4, 0.207, 0.05, 12, 0.22, 0.024, 27, 0.207, -0.05, -12, 0.22, -0.024, -27,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
11, 121, 16.2824107328, 4, 0.223, -0.103, 37, 0.22, 0.024, 27, 0.223, 0.103, -37, 0.22, -0.024, -27,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
11, 64, 16.1752746651, 4, 0.223, -0.103, 37, 0.22, 0.024, 27, 0.223, 0.103, -37, 0.22, -0.024, -27,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
11, 1, 15.8910930146, 4, 0.207, 0.05, 12, 0.248, 0.113, 10, 0.207, -0.05, -12, 0.248, -0.112, -10,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
11, 136, 12.0775098895, 4, 0.223, -0.103, 37, 0.22, 0.024, 27, 0.223, 0.103, -37, 0.22, -0.024, -27,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
11, 134, 8.96677629951, 4, 0.223, -0.103, 37, 0.22, 0.024, -7, 0.223, 0.103, -37, 0.22, -0.024, 7,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
11, 75, 16.1350773335, 4, 0.207, 0.05, 12, 0.22, 0.024, 27, 0.207, -0.05, -12, 0.22, -0.024, -27,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
11, 1, 15.8910930146, 4, 0.207, 0.05, 12, 0.248, 0.113, 10, 0.207, -0.05, -12, 0.248, -0.112, -10,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
11, 75, 16.1350773335, 4, 0.207, 0.05, 12, 0.22, 0.024, 27, 0.207, -0.05, -12, 0.22, -0.024, -27,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
11, 75, 16.1350773335, 4, 0.207, 0.05, 12, 0.22, 0.024, 27, 0.207, -0.05, -12, 0.22, -0.024, -27,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
11, 1, 15.8910930146, 4, 0.207, 0.05, 12, 0.248, 0.113, 10, 0.207, -0.05, -12, 0.248, -0.112, -10,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
11, 64, 16.1752746651, 4, 0.223, -0.103, 37, 0.22, 0.024, 27, 0.223, 0.103, -37, 0.22, -0.024, -27,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
11, 1, 15.8910930146, 4, 0.207, 0.05, 12, 0.248, 0.113, 10, 0.207, -0.05, -12, 0.248, -0.112, -10,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
12, 150, 16.094846145, 4, 0.223, -0.103, 37, 0.2, 0.024, 27, 0.223, 0.103, -37, 0.2, -0.024, -27,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
