*****Sonar Placement GA Expirement*****
Start Time: 2018-01-31 08:24:28.468920
Rand_seed:3
End Time: 2018-02-02 09:31:23.922644
Running Time: 2 days, 1:06:53.570354
Population size:30
Generation Count:25
Mutation Probability:0.15
Cross Over Probability:0.25
***** Constraints *****
Max Number of Sensors: 6
X Position: [0, 100]
Y Position: [0, 100]
Z Orient: [-90, 90]
***** Enviroment Factors *****
Sensor Knockout: True
Sensor Knockout Type: complete
Max Sim Time: 540
*****************************
Generation, ID, Fitness, Number of Sonar, S1_P_X, S1_P_Y, S1_O, S2_P_X, S2_P_Y, S2_O, S3_P_X, S3_P_Y, S3_O, S4_P_X, S4_P_Y, S4_O, S5_P_X, S5_P_Y, S5_O, S6_P_X, S6_P_Y, S6_O, Raw Fitness
0, 0, 2.25833016311, 6, 0.227, -0.026, -6, 0.203, 0.101, 16, 0.212, 0.1, 2, 0.227, 0.026, 6, 0.203, -0.1, -16, 0.212, -0.1, -2, -1.0, 21.8445620829, -1.0, 1.68112375164, -1.0, 24.0892960513, 
0, 1, 4.57139471527, 6, 0.224, -0.118, -15, 0.244, 0.126, 26, 0.203, 0.138, 41, 0.224, 0.118, 15, 0.244, -0.126, -26, 0.203, -0.138, -41, -1.0, 60.0, -1.0, 11.8657550491, -1.0, 60.0, 
0, 2, 4.35402159288, 6, 0.202, 0.074, 2, 0.244, 0.136, 7, 0.24, -0.012, -27, 0.202, -0.074, -2, 0.244, -0.136, -7, 0.24, 0.012, 27, -1.0, 60.0, -1.0, 1.6868522907, -1.0, 60.0, 
0, 3, 4.80264276705, 6, 0.205, -0.143, -21, 0.222, -0.118, -30, 0.076, -0.133, -69, 0.205, 0.144, 21, 0.222, 0.119, 30, 0.076, 0.133, 69, -1.0, 60.0, -1.0, 21.7638192179, -1.0, 60.0, 
0, 4, 3.72006670853, 6, 0.182, -0.116, -87, 0.25, -0.116, -16, 0.248, -0.104, -57, 0.182, 0.116, 87, 0.25, 0.117, 16, 0.248, 0.105, 57, -1.0, 60.0, -1.0, 11.8960752877, -1.0, 30.690226951, 
0, 5, 2.43888301379, 6, 0.211, 0.142, 43, 0.203, 0.072, -30, 0.16, 0.121, 83, 0.211, -0.141, -43, 0.203, -0.072, 30, 0.16, -0.12, -83, -1.0, 21.9882798437, -1.0, 12.2174770628, -1.0, 22.12668652, 
0, 6, 3.27057242551, 6, 0.239, 0.076, 28, 0.202, 0.136, 67, 0.249, -0.124, -100, 0.239, -0.076, -28, 0.202, -0.136, -67, 0.249, 0.124, 100, -1.0, 21.5464997592, -1.0, 1.64729534694, -1.0, 60.0, 
0, 7, 3.90738704367, 6, 0.204, 0.02, 29, 0.082, 0.131, 83, 0.174, 0.116, 42, 0.204, -0.02, -29, 0.082, -0.131, -83, 0.174, -0.115, -42, -1.0, 21.9922370863, -1.0, 12.0712214998, -1.0, 72.1389143655, 
0, 8, 4.57288254513, 6, 0.219, -0.127, -52, 0.23, 0.128, 38, 0.226, -0.129, -72, 0.219, 0.127, 52, 0.23, -0.128, -38, 0.226, 0.129, 72, -1.0, 60.0, -1.0, 11.9322359791, -1.0, 60.0, 
0, 9, 3.72271862332, 6, 0.215, 0.096, -1, 0.002, -0.13, -69, 0.124, 0.132, 87, 0.215, -0.096, 1, 0.002, 0.13, 69, 0.124, -0.132, -87, -1.0, 22.3255992728, -1.0, 21.0934927886, -1.0, 60.0, 
0, 10, 4.80168547842, 6, 0.224, 0.134, 65, 0.237, 0.101, 94, 0.248, 0.113, 54, 0.224, -0.134, -65, 0.237, -0.101, -94, 0.248, -0.112, -54, -1.0, 60.0, -1.0, 21.7245036308, -1.0, 60.0, 
0, 11, 4.28690876652, 6, 0.064, -0.132, -55, 0.23, -0.04, 7, 0.201, 0.129, 26, 0.064, 0.132, 55, 0.23, 0.04, -7, 0.201, -0.129, -26, -1.0, 60.0, -1.0, 11.8783964697, -1.0, 50.8386955278, 
0, 12, 2.4435615185, 6, 0.211, 0.062, 16, 0.086, 0.135, 85, 0.217, 0.068, 4, 0.211, -0.062, -16, 0.086, -0.135, -85, 0.217, -0.068, -4, -1.0, 22.6288702433, -1.0, 10.9998557163, -1.0, 22.7876516543, 
0, 13, 3.88215006074, 6, 0.209, -0.133, -65, 0.223, -0.139, -12, 0.038, -0.109, -82, 0.209, 0.133, 65, 0.223, 0.139, 12, 0.038, 0.11, 82, -1.0, 21.8699990077, -1.0, 11.8914575257, -1.0, 71.608582775, 
0, 14, 4.79143306953, 6, 0.056, 0.141, 58, 0.217, -0.143, -29, 0.214, 0.117, 58, 0.056, -0.14, -58, 0.217, 0.144, 29, 0.214, -0.117, -58, -1.0, 60.0, -1.0, 21.3026409248, -1.0, 60.0, 
0, 15, 4.56971674207, 6, 0.082, -0.104, -47, 0.19, 0.144, 40, 0.19, -0.103, -51, 0.082, 0.104, 47, 0.19, -0.144, -40, 0.19, 0.104, 51, -1.0, 60.0, -1.0, 11.7907304773, -1.0, 60.0, 
0, 16, 4.56379774478, 6, 0.242, 0.133, 48, 0.217, -0.056, 26, 0.056, -0.109, -42, 0.242, -0.133, -48, 0.217, 0.056, -26, 0.056, 0.11, 42, -1.0, 60.0, -1.0, 11.525680665, -1.0, 60.0, 
0, 17, 3.66570956732, 6, 0.235, -0.103, -90, 0.229, -0.149, -75, 0.06, 0.133, 64, 0.235, 0.104, 90, 0.229, 0.15, 75, 0.06, -0.133, -64, -1.0, 11.6014306812, -1.0, 12.1372637412, -1.0, 72.1262630273, 
