*****Sonar Placement GA Expirement*****
Start Time: 2018-01-15 13:14:18.379968
Rand_seed:16
End Time: 2018-01-16 11:25:57.855767
Running Time: 22:11:38.494221
Population size:30
Generation Count:25
Mutation Probability:0.15
Cross Over Probability:0.25
***** Constraints *****
Max Number of Sensors: 6
X Position: [0, 100]
Y Position: [0, 100]
Z Orient: [-90, 90]
***** Enviroment Factors *****
Sensor Knockout: False
Sensor Knockout Type: aoe
Max Sim Time: 540
*****************************
Generation, ID, Fitness, Number of Sonar, S1_P_X, S1_P_Y, S1_O, S2_P_X, S2_P_Y, S2_O, S3_P_X, S3_P_Y, S3_O, S4_P_X, S4_P_Y, S4_O, S5_P_X, S5_P_Y, S5_O, S6_P_X, S6_P_Y, S6_O, Raw Fitness
0, 0, 2.64613379128, 6, 0.224, -0.016, 3, 0.132, -0.137, -72, 0.06, 0.117, 83, 0.224, 0.016, -3, 0.132, 0.137, 72, 0.06, -0.116, -83, -1.0, 21.6172032679, -1.0, 21.5578687123, -1.0, 22.0421170589, 
0, 1, 4.56525062015, 6, 0.216, 0.14, 4, 0.245, 0.062, -10, 0.092, 0.132, 75, 0.216, -0.139, -4, 0.245, -0.062, 10, 0.092, -0.132, -75, -1.0, 60.0, -1.0, 11.5907980144, -1.0, 60.0, 
0, 2, 5.88, 6, 0.216, -0.048, -18, 0.221, 0.028, -27, 0.202, 0.096, -20, 0.216, 0.048, 18, 0.221, -0.028, 27, 0.202, -0.096, 20, -1.0, 60.0, -1.0, 60.0, -1.0, 60.0, 
0, 3, 4.27921604937, 6, 0.226, 0.112, 85, 0.223, -0.088, -12, 0.201, 0.143, 51, 0.226, -0.111, -85, 0.223, 0.088, 12, 0.201, -0.142, -51, -1.0, 60.0, -1.0, 11.3937498612, -1.0, 50.9423498741, 
0, 4, 2.19227447375, 6, 0.224, -0.11, -45, 0.225, 0.101, 86, 0.221, -0.026, -2, 0.224, 0.11, 45, 0.225, -0.101, -86, 0.221, 0.026, 2, -1.0, 21.8474608868, -1.0, 0.0, -1.0, 22.784123619, 
0, 5, 2.64046571964, 6, 0.22, 0.116, 49, 0.24, -0.117, -82, 0.205, -0.082, 23, 0.22, -0.116, -49, 0.24, 0.117, 82, 0.205, 0.082, -23, -1.0, 21.3785052787, -1.0, 11.7955758123, -1.0, 31.0483303269, 
0, 6, 3.24906537611, 6, 0.126, 0.146, 85, 0.247, 0.139, 85, 0.213, 0.109, 99, 0.126, -0.146, -85, 0.247, -0.138, -85, 0.213, -0.108, -99, -1.0, 11.5900906783, -1.0, 11.5271510598, -1.0, 60.0, 
0, 7, 2.67970414388, 6, 0.184, -0.145, -47, 0.202, -0.008, -14, 0.006, -0.148, -50, 0.184, 0.145, 47, 0.202, 0.008, 14, 0.006, 0.149, 50, -1.0, 32.3325681094, -1.0, 11.0014367, -1.0, 22.3266688294, 
0, 8, 3.4792350504, 6, 0.247, 0.125, 90, 0.221, -0.08, 23, 0.168, -0.138, -85, 0.247, -0.125, -90, 0.221, 0.08, -23, 0.168, 0.139, 85, -1.0, 21.991931566, -1.0, 10.9518775721, -1.0, 60.0, 
0, 9, 5.76771251627, 6, 0.222, -0.139, -18, 0.242, 0.143, 79, 0.004, -0.135, -55, 0.222, 0.139, 18, 0.242, -0.143, -79, 0.004, 0.135, 55, -1.0, 60.0, -1.0, 31.057814966, -1.0, 81.3862571945, 
0, 10, 3.49094825447, 6, 0.014, 0.15, 75, 0.106, -0.127, -70, 0.098, -0.146, -72, 0.014, -0.15, -75, 0.106, 0.127, 70, 0.098, 0.146, 72, -1.0, 11.58444744, -1.0, 21.8950107026, -1.0, 60.0, 
0, 11, 4.80224326181, 6, 0.237, 0.116, 54, 0.237, -0.147, -33, 0.142, 0.12, 71, 0.237, -0.115, -54, 0.237, 0.148, 33, 0.142, -0.12, -71, -1.0, 60.0, -1.0, 21.7474131887, -1.0, 60.0, 
0, 12, 5.88, 6, 0.223, 0.044, -8, 0.22, 0.024, 27, 0.201, -0.118, -14, 0.223, -0.044, 8, 0.22, -0.024, -27, 0.201, 0.119, 14, -1.0, 60.0, -1.0, 60.0, -1.0, 60.0, 
0, 13, 4.79602726433, 6, 0.235, -0.139, -50, 0.243, -0.117, -64, 0.246, 0.126, 38, 0.235, 0.139, 50, 0.243, 0.117, 64, 0.246, -0.126, -38, -1.0, 60.0, -1.0, 21.4918624571, -1.0, 60.0, 
0, 14, 3.50739235569, 6, 0.226, 0.111, 42, 0.236, 0.05, -25, 0.004, 0.147, 53, 0.226, -0.111, -42, 0.236, -0.05, 25, 0.004, -0.147, -53, -1.0, 60.0, -1.0, 11.9189987782, -1.0, 22.2622642904, 
