*****Sonar Placement GA Expirement*****
Start Time: 2017-11-25 18:31:20.100208
Rand_seed:18
End Time: 
Running Time: 
Population size:30
Generation Count:25
Mutation Probability:0.15
Cross Over Probability:0.25
***** Constraints *****
Max Number of Sensors: 10
X Position: [0, 100]
Y Position: [0, 100]
Z Orient: [-90, 90]
***** Enviroment Factors *****
Sensor Knockout: True
Sensor Knockout Type: complete
Max Sim Time: 270
*****************************
Generation, ID, Fitness, Number of Sonar, S1_P_X, S1_P_Y, S1_O, S2_P_X, S2_P_Y, S2_O, S3_P_X, S3_P_Y, S3_O, S4_P_X, S4_P_Y, S4_O, S5_P_X, S5_P_Y, S5_O, S6_P_X, S6_P_Y, S6_O, S7_P_X, S7_P_Y, S7_O, S8_P_X, S8_P_Y, S8_O, S9_P_X, S9_P_Y, S9_O, S10_P_X, S10_P_Y, S10_O, Raw Fitness
0, 0, 6.48176351488, 9, 0.211, -0.137, -7, 0.245, 0.133, 72, 0.241, -0.116, -34, 0.04, 0.116, 42, 0.05, -0.133, -51, 0.204, 0.137, 74, 0.06, -0.136, -56, 0.074, 0.137, 84, 0.216, 0.043, 18,  , , , 0.20137962963, 100.0, -1.0, 21.4228124106, -1.0, 50.4692846737, 
0, 1, 8.41707948126, 1, 0.066, 0.116, 72,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , -1.0, 23.1800727758, -1.0, 24.681050027, 0.282657407407, 100.0, 
0, 2, 8.94023070588, 3, 0.218, 0.12, 65, 0.226, 0.126, 55, 0.247, -0.122, -37,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , -1.0, 43.6567229517, -3.0, 44.8958350319, 0.295, 100.0, 
0, 3, 6.05798632523, 8, 0.038, 0.13, 75, 0.116, 0.126, 83, 0.162, -0.144, -80, 0.227, 0.139, 55, 0.204, 0.133, 7, 0.086, 0.104, 44, 0.16, -0.109, -79, 0.068, -0.127, -75,  , , ,  , , , -1.0, 43.640279166, -1.0, 4.11760574744, 0.144851851852, 100.0, 
0, 4, 5.74787471935, 9, 0.248, -0.101, -2, 0.231, -0.112, -42, 0.104, -0.123, -73, 0.245, -0.127, -36, 0.046, -0.119, -51, 0.226, 0.121, 86, 0.246, 0.137, 62, 0.213, -0.141, -89, 0.218, -0.12, -56,  , , , -1.0, 42.5642627081, -1.0, 4.96486277304, 0.146148148148, 100.0, 
0, 5, 8.92278154546, 3, 0.218, -0.114, -63, 0.234, -0.104, -63, 0.128, 0.11, 50,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , -1.0, 43.9698503254, -1.0, 43.9625338853, 0.295194444444, 100.0, 
0, 6, 8.33564192173, 3, 0.076, -0.146, -46, 0.239, 0.126, 60, 0.112, -0.14, -75,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , -1.0, 43.9342458823, -1.0, 24.6160559775, 0.269259259259, 100.0, 
0, 7, 8.92738617552, 1, 0.246, 0.102, 21,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , -1.0, 43.7397768473, -1.0, 22.2124612452, 0.291388888889, 100.0, 
0, 8, 8.05260664298, 4, 0.066, -0.129, -79, 0.247, -0.132, -75, 0.112, -0.146, -61, 0.2, 0.1, 13,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , -1.0, 43.9540778353, -1.0, 24.5237608768, 0.276601851852, 100.0, 
0, 9, 6.6057297967, 9, 0.08, 0.121, 66, 0.004, -0.132, -61, 0.072, -0.143, -85, 0.178, 0.118, 56, 0.21, -0.136, -16, 0.207, -0.1, -64, 0.092, 0.12, 66, 0.176, -0.118, -66, 0.05, -0.108, -86,  , , , -1.0, 49.9255829104, -1.0, 22.6476934932, 0.246481481481, 100.0, 
