*****Sonar Placement GA Expirement*****
Start Time: 2017-12-31 12:48:29.496027
Rand_seed:1
End Time: 2017-12-31 23:13:29.266212
Running Time: 10:24:57.585891
Population size:30
Generation Count:25
Mutation Probability:0.15
Cross Over Probability:0.25
***** Constraints *****
Max Number of Sensors: 10
X Position: [0, 100]
Y Position: [0, 100]
Z Orient: [-90, 90]
***** Enviroment Factors *****
Sensor Knockout: True
Sensor Knockout Type: complete
Max Sim Time: 270
*****************************
Generation, ID, Fitness, Number of Sonar, S1_P_X, S1_P_Y, S1_O, S2_P_X, S2_P_Y, S2_O, S3_P_X, S3_P_Y, S3_O, S4_P_X, S4_P_Y, S4_O, S5_P_X, S5_P_Y, S5_O, S6_P_X, S6_P_Y, S6_O, S7_P_X, S7_P_Y, S7_O, S8_P_X, S8_P_Y, S8_O, S9_P_X, S9_P_Y, S9_O, S10_P_X, S10_P_Y, S10_O, Raw Fitness
1, 26, 11.8786922219, 4, 0.184, 0.149, 41, 0.042, 0.131, 41, 0.184, -0.148, -41, 0.042, -0.131, -41,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
1, 0, 8.84768878918, 2, 0.239, -0.137, -50, 0.239, 0.138, 50,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
1, 27, 8.29964388706, 6, 0.233, 0.113, 46, 0.212, -0.084, 13, 0.223, -0.117, -64, 0.233, -0.113, -46, 0.212, 0.084, -13, 0.223, 0.118, 64,  , , ,  , , ,  , , ,  , , , 
1, 24, 13.0118679672, 4, 0.246, -0.136, -25, 0.02, -0.117, -42, 0.246, 0.136, 25, 0.02, 0.118, 42,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
1, 25, 8.8961543533, 2, 0.215, -0.12, -45, 0.215, 0.12, 45,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
1, 20, 12.9631712187, 2, 0.014, 0.144, 50, 0.014, -0.143, -50,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
1, 4, 11.3245819163, 8, 0.247, 0.121, 17, 0.215, 0.13, 11, 0.226, -0.12, -3, 0.24, -0.018, 20, 0.247, -0.121, -17, 0.215, -0.13, -11, 0.226, 0.121, 3, 0.24, 0.018, -20,  , , ,  , , , 
1, 20, 12.9631712187, 2, 0.014, 0.144, 50, 0.014, -0.143, -50,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
1, 7, 6.92080369933, 8, 0.226, -0.122, -43, 0.174, 0.129, 80, 0.096, -0.132, -57, 0.124, -0.119, -63, 0.226, 0.122, 43, 0.174, -0.129, -80, 0.096, 0.132, 57, 0.124, 0.12, 63,  , , ,  , , , 
1, 24, 13.0118679672, 4, 0.246, -0.136, -25, 0.02, -0.117, -42, 0.246, 0.136, 25, 0.02, 0.118, 42,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
1, 25, 8.8961543533, 2, 0.215, -0.12, -45, 0.215, 0.12, 45,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
1, 11, 7.03561703263, 6, 0.078, 0.121, 81, 0.18, 0.126, 80, 0.241, 0.101, 99, 0.078, -0.121, -81, 0.18, -0.126, -80, 0.241, -0.101, -99,  , , ,  , , ,  , , ,  , , , 
1, 7, 6.92080369933, 8, 0.226, -0.122, -43, 0.174, 0.129, 80, 0.096, -0.132, -57, 0.124, -0.119, -63, 0.226, 0.122, 43, 0.174, -0.129, -80, 0.096, 0.132, 57, 0.124, 0.12, 63,  , , ,  , , , 
1, 19, 11.8528600947, 4, 0.215, 0.074, -6, 0.245, -0.143, -55, 0.215, -0.074, 6, 0.245, 0.144, 55,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
1, 12, 8.33551298434, 2, 0.208, 0.136, 32, 0.208, -0.136, -32,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
1, 10, 4.11557609837, 2, 0.236, -0.01, 11, 0.236, 0.01, -11,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
1, 4, 11.3245819163, 8, 0.247, 0.121, 17, 0.215, 0.13, 11, 0.226, -0.12, -3, 0.24, -0.018, 20, 0.247, -0.121, -17, 0.215, -0.13, -11, 0.226, 0.121, 3, 0.24, 0.018, -20,  , , ,  , , , 
1, 24, 13.0118679672, 4, 0.246, -0.136, -25, 0.02, -0.117, -42, 0.246, 0.136, 25, 0.02, 0.118, 42,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
1, 12, 8.33551298434, 2, 0.208, 0.136, 32, 0.208, -0.136, -32,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
1, 18, 8.76577490749, 4, 0.204, 0.109, 8, 0.238, 0.02, -21, 0.204, -0.108, -8, 0.238, -0.02, 21,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
1, 0, 8.84768878918, 2, 0.239, -0.137, -50, 0.239, 0.138, 50,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
1, 19, 11.8528600947, 4, 0.215, 0.074, -6, 0.245, -0.143, -55, 0.215, -0.074, 6, 0.245, 0.144, 55,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
1, 20, 12.9631712187, 2, 0.014, 0.144, 50, 0.014, -0.143, -50,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
1, 21, 9.93388864166, 10, 0.231, 0.056, 7, 0.044, -0.146, -53, 0.229, -0.103, -46, 0.24, 0.066, 30, 0.205, 0.106, 11, 0.231, -0.056, -7, 0.044, 0.146, 53, 0.229, 0.104, 46, 0.24, -0.066, -30, 0.205, -0.105, -11, 
1, 14, 9.94199094362, 10, 0.215, -0.107, -31, 0.238, -0.129, -25, 0.176, 0.102, 49, 0.229, -0.141, -87, 0.236, -0.124, -38, 0.215, 0.107, 31, 0.238, 0.129, 25, 0.176, -0.101, -49, 0.229, 0.142, 87, 0.236, 0.124, 38, 
1, 16, 8.83351150891, 4, 0.245, -0.149, -20, 0.249, 0.058, 10, 0.245, 0.15, 20, 0.249, -0.058, -10,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
1, 27, 8.29964388706, 6, 0.233, 0.113, 46, 0.212, -0.084, 13, 0.223, -0.117, -64, 0.233, -0.113, -46, 0.212, 0.084, -13, 0.223, 0.118, 64,  , , ,  , , ,  , , ,  , , , 
1, 19, 11.8528600947, 4, 0.215, 0.074, -6, 0.245, -0.143, -55, 0.215, -0.074, 6, 0.245, 0.144, 55,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
1, 2, 10.5276566634, 10, 0.004, 0.127, 43, 0.211, -0.016, 29, 0.222, 0.0, 16, 0.211, -0.008, 13, 0.168, 0.128, 58, 0.004, -0.127, -43, 0.211, 0.016, -29, 0.222, 0.0, -16, 0.211, 0.008, -13, 0.168, -0.128, -58, 
2, 30, 13.7606020175, 2, 0.184, 0.149, 41, 0.184, -0.148, -41,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
2, 20, 12.9631712187, 2, 0.014, 0.144, 50, 0.014, -0.143, -50,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
2, 24, 13.0118679672, 4, 0.246, -0.136, -25, 0.02, -0.117, -42, 0.246, 0.136, 25, 0.02, 0.118, 42,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
2, 37, 10.0572494999, 10, 0.246, -0.136, -25, 0.044, -0.146, -53, 0.229, -0.103, 30, 0.24, 0.066, 30, 0.205, 0.106, 11, 0.246, 0.136, 25, 0.044, 0.146, 53, 0.229, 0.104, -30, 0.24, -0.066, -30, 0.205, -0.105, -11, 
2, 35, 11.0453530921, 8, 0.215, -0.12, -45, 0.215, 0.13, 11, 0.226, -0.12, -3, 0.24, -0.018, 20, 0.215, 0.12, 45, 0.215, -0.13, -11, 0.226, 0.121, 3, 0.24, 0.018, -20,  , , ,  , , , 
2, 42, 11.9924757248, 4, 0.208, 0.136, 32, 0.245, -0.143, -55, 0.208, -0.136, -32, 0.245, 0.144, 55,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
2, 4, 11.3245819163, 8, 0.247, 0.121, 17, 0.215, 0.13, 11, 0.226, -0.12, -3, 0.24, -0.018, 20, 0.247, -0.121, -17, 0.215, -0.13, -11, 0.226, 0.121, 3, 0.24, 0.018, -20,  , , ,  , , , 
2, 32, 12.5133942342, 2, 0.215, -0.149, -45, 0.215, 0.149, 45,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
2, 4, 11.3245819163, 8, 0.247, 0.121, 17, 0.215, 0.13, 11, 0.226, -0.12, -3, 0.24, -0.018, 20, 0.247, -0.121, -17, 0.215, -0.13, -11, 0.226, 0.121, 3, 0.24, 0.018, -20,  , , ,  , , , 
2, 19, 11.8528600947, 4, 0.215, 0.074, -6, 0.245, -0.143, -55, 0.215, -0.074, 6, 0.245, 0.144, 55,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
2, 24, 13.0118679672, 4, 0.246, -0.136, -25, 0.02, -0.117, -42, 0.246, 0.136, 25, 0.02, 0.118, 42,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
2, 24, 13.0118679672, 4, 0.246, -0.136, -25, 0.02, -0.117, -42, 0.246, 0.136, 25, 0.02, 0.118, 42,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
2, 4, 11.3245819163, 8, 0.247, 0.121, 17, 0.215, 0.13, 11, 0.226, -0.12, -3, 0.24, -0.018, 20, 0.247, -0.121, -17, 0.215, -0.13, -11, 0.226, 0.121, 3, 0.24, 0.018, -20,  , , ,  , , , 
2, 31, 12.2791653015, 2, 0.154, 0.113, -75, 0.154, -0.112, 75,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
2, 32, 12.5133942342, 2, 0.215, -0.149, -45, 0.215, 0.149, 45,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
2, 32, 12.5133942342, 2, 0.215, -0.149, -45, 0.215, 0.149, 45,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
2, 4, 11.3245819163, 8, 0.247, 0.121, 17, 0.215, 0.13, 11, 0.226, -0.12, -3, 0.24, -0.018, 20, 0.247, -0.121, -17, 0.215, -0.13, -11, 0.226, 0.121, 3, 0.24, 0.018, -20,  , , ,  , , , 
2, 27, 8.29964388706, 6, 0.233, 0.113, 46, 0.212, -0.084, 13, 0.223, -0.117, -64, 0.233, -0.113, -46, 0.212, 0.084, -13, 0.223, 0.118, 64,  , , ,  , , ,  , , ,  , , , 
2, 36, 9.94190137609, 2, 0.247, 0.121, 17, 0.247, -0.121, -17,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
2, 35, 11.0453530921, 8, 0.215, -0.12, -45, 0.215, 0.13, 11, 0.226, -0.12, -3, 0.24, -0.018, 20, 0.215, 0.12, 45, 0.215, -0.13, -11, 0.226, 0.121, 3, 0.24, 0.018, -20,  , , ,  , , , 
2, 16, 8.83351150891, 4, 0.245, -0.149, -20, 0.249, 0.058, 10, 0.245, 0.15, 20, 0.249, -0.058, -10,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
2, 30, 13.7606020175, 2, 0.184, 0.149, 41, 0.184, -0.148, -41,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
2, 20, 12.9631712187, 2, 0.014, 0.144, 50, 0.014, -0.143, -50,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
2, 20, 12.9631712187, 2, 0.014, 0.144, 50, 0.014, -0.143, -50,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
2, 26, 11.8786922219, 4, 0.184, 0.149, 41, 0.042, 0.131, 41, 0.184, -0.148, -41, 0.042, -0.131, -41,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
2, 32, 12.5133942342, 2, 0.215, -0.149, -45, 0.215, 0.149, 45,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
2, 24, 13.0118679672, 4, 0.246, -0.136, -25, 0.02, -0.117, -42, 0.246, 0.136, 25, 0.02, 0.118, 42,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
2, 24, 13.0118679672, 4, 0.246, -0.136, -25, 0.02, -0.117, -42, 0.246, 0.136, 25, 0.02, 0.118, 42,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
2, 0, 8.84768878918, 2, 0.239, -0.137, -50, 0.239, 0.138, 50,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
2, 4, 11.3245819163, 8, 0.247, 0.121, 17, 0.215, 0.13, 11, 0.226, -0.12, -3, 0.24, -0.018, 20, 0.247, -0.121, -17, 0.215, -0.13, -11, 0.226, 0.121, 3, 0.24, 0.018, -20,  , , ,  , , , 
3, 45, 14.9617422924, 8, 0.247, 0.121, 17, 0.215, 0.13, 11, 0.226, -0.12, -3, 0.24, -0.018, -28, 0.247, -0.121, -17, 0.215, -0.13, -11, 0.226, 0.121, 3, 0.24, 0.018, 28,  , , ,  , , , 
3, 42, 11.9924757248, 4, 0.208, 0.136, 32, 0.245, -0.143, -55, 0.208, -0.136, -32, 0.245, 0.144, 55,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
3, 50, 11.8935460293, 6, 0.215, -0.149, -45, 0.212, -0.084, 13, 0.223, -0.117, -64, 0.215, 0.149, 45, 0.212, 0.084, -13, 0.223, 0.118, 64,  , , ,  , , ,  , , ,  , , , 
3, 24, 13.0118679672, 4, 0.246, -0.136, -25, 0.02, -0.117, -42, 0.246, 0.136, 25, 0.02, 0.118, 42,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
3, 20, 12.9631712187, 2, 0.014, 0.144, 50, 0.014, -0.143, -50,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
3, 24, 13.0118679672, 4, 0.246, -0.136, -25, 0.02, -0.117, -42, 0.246, 0.136, 25, 0.02, 0.118, 42,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
3, 20, 12.9631712187, 2, 0.014, 0.144, 50, 0.014, -0.143, -50,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
3, 24, 13.0118679672, 4, 0.246, -0.136, -25, 0.02, -0.117, -42, 0.246, 0.136, 25, 0.02, 0.118, 42,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
3, 47, 11.2202369234, 6, 0.246, -0.136, -25, 0.02, -0.117, -42, 0.216, -0.131, 58, 0.246, 0.136, 25, 0.02, 0.118, 42, 0.216, 0.131, -58,  , , ,  , , ,  , , ,  , , , 
3, 24, 13.0118679672, 4, 0.246, -0.136, -25, 0.02, -0.117, -42, 0.246, 0.136, 25, 0.02, 0.118, 42,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
3, 32, 12.5133942342, 2, 0.215, -0.149, -45, 0.215, 0.149, 45,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
3, 24, 13.0118679672, 4, 0.246, -0.136, -25, 0.02, -0.117, -42, 0.246, 0.136, 25, 0.02, 0.118, 42,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
3, 24, 13.0118679672, 4, 0.246, -0.136, -25, 0.02, -0.117, -42, 0.246, 0.136, 25, 0.02, 0.118, 42,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
3, 32, 12.5133942342, 2, 0.215, -0.149, -45, 0.215, 0.149, 45,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
3, 20, 12.9631712187, 2, 0.014, 0.144, 50, 0.014, -0.143, -50,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
3, 30, 13.7606020175, 2, 0.184, 0.149, 41, 0.184, -0.148, -41,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
3, 32, 12.5133942342, 2, 0.215, -0.149, -45, 0.215, 0.149, 45,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
3, 49, 12.418243004, 4, 0.247, 0.121, 17, 0.249, 0.058, 10, 0.247, -0.121, -17, 0.249, -0.058, -10,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
3, 24, 13.0118679672, 4, 0.246, -0.136, -25, 0.02, -0.117, -42, 0.246, 0.136, 25, 0.02, 0.118, 42,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
3, 43, 12.5564120587, 2, 0.072, 0.149, 41, 0.072, -0.148, -41,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
3, 43, 12.5564120587, 2, 0.072, 0.149, 41, 0.072, -0.148, -41,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
3, 24, 13.0118679672, 4, 0.246, -0.136, -25, 0.02, -0.117, -42, 0.246, 0.136, 25, 0.02, 0.118, 42,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
3, 50, 11.8935460293, 6, 0.215, -0.149, -45, 0.212, -0.084, 13, 0.223, -0.117, -64, 0.215, 0.149, 45, 0.212, 0.084, -13, 0.223, 0.118, 64,  , , ,  , , ,  , , ,  , , , 
3, 47, 11.2202369234, 6, 0.246, -0.136, -25, 0.02, -0.117, -42, 0.216, -0.131, 58, 0.246, 0.136, 25, 0.02, 0.118, 42, 0.216, 0.131, -58,  , , ,  , , ,  , , ,  , , , 
3, 24, 13.0118679672, 4, 0.246, -0.136, -25, 0.02, -0.117, -42, 0.246, 0.136, 25, 0.02, 0.118, 42,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
3, 35, 11.0453530921, 8, 0.215, -0.12, -45, 0.215, 0.13, 11, 0.226, -0.12, -3, 0.24, -0.018, 20, 0.215, 0.12, 45, 0.215, -0.13, -11, 0.226, 0.121, 3, 0.24, 0.018, -20,  , , ,  , , , 
3, 32, 12.5133942342, 2, 0.215, -0.149, -45, 0.215, 0.149, 45,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
3, 30, 13.7606020175, 2, 0.184, 0.149, 41, 0.184, -0.148, -41,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
3, 42, 11.9924757248, 4, 0.208, 0.136, 32, 0.245, -0.143, -55, 0.208, -0.136, -32, 0.245, 0.144, 55,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
3, 4, 11.3245819163, 8, 0.247, 0.121, 17, 0.215, 0.13, 11, 0.226, -0.12, -3, 0.24, -0.018, 20, 0.247, -0.121, -17, 0.215, -0.13, -11, 0.226, 0.121, 3, 0.24, 0.018, -20,  , , ,  , , , 
4, 58, 13.784094543, 2, 0.184, 0.127, 41, 0.184, -0.127, -41,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
4, 32, 12.5133942342, 2, 0.215, -0.149, -45, 0.215, 0.149, 45,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
4, 50, 11.8935460293, 6, 0.215, -0.149, -45, 0.212, -0.084, 13, 0.223, -0.117, -64, 0.215, 0.149, 45, 0.212, 0.084, -13, 0.223, 0.118, 64,  , , ,  , , ,  , , ,  , , , 
4, 32, 12.5133942342, 2, 0.215, -0.149, -45, 0.215, 0.149, 45,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
4, 43, 12.5564120587, 2, 0.072, 0.149, 41, 0.072, -0.148, -41,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
4, 59, 12.002780422, 4, 0.208, 0.136, 32, 0.232, -0.143, -55, 0.208, -0.136, -32, 0.232, 0.144, 55,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
4, 30, 13.7606020175, 2, 0.184, 0.149, 41, 0.184, -0.148, -41,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
