*****Sonar Placement GA Expirement*****
Start Time: 2018-01-02 09:25:26.429094
Rand_seed:17
End Time: 2018-01-03 02:55:46.405199
Running Time: 17:30:10.684406
Population size:30
Generation Count:25
Mutation Probability:0.15
Cross Over Probability:0.25
***** Constraints *****
Max Number of Sensors: 10
X Position: [0, 100]
Y Position: [0, 100]
Z Orient: [-90, 90]
***** Enviroment Factors *****
Sensor Knockout: True
Sensor Knockout Type: complete
Max Sim Time: 270
*****************************
Generation, ID, Fitness, Number of Sonar, S1_P_X, S1_P_Y, S1_O, S2_P_X, S2_P_Y, S2_O, S3_P_X, S3_P_Y, S3_O, S4_P_X, S4_P_Y, S4_O, S5_P_X, S5_P_Y, S5_O, S6_P_X, S6_P_Y, S6_O, S7_P_X, S7_P_Y, S7_O, S8_P_X, S8_P_Y, S8_O, S9_P_X, S9_P_Y, S9_O, S10_P_X, S10_P_Y, S10_O, Raw Fitness
0, 10, 8.13215331045, 6, 0.104, -0.14, -69, 0.239, 0.123, 55, 0.108, -0.127, -40, 0.104, 0.141, 69, 0.239, -0.122, -55, 0.108, 0.127, 40,  , , ,  , , ,  , , ,  , , , 
0, 11, 5.15999990148, 4, 0.242, -0.127, -75, 0.213, 0.004, -12, 0.242, 0.127, 75, 0.213, -0.004, 12,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
0, 12, 3.98716768161, 2, 0.182, -0.119, -90, 0.182, 0.12, 90,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
0, 13, 8.86129530582, 2, 0.242, -0.149, -54, 0.242, 0.149, 54,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
0, 14, 8.08077582673, 8, 0.233, 0.07, -18, 0.01, -0.123, -49, 0.054, -0.133, -67, 0.249, -0.13, 0, 0.233, -0.07, 18, 0.01, 0.123, 49, 0.054, 0.133, 67, 0.249, 0.13, 0,  , , ,  , , , 
0, 15, 11.6074146686, 8, 0.238, 0.066, 28, 0.214, 0.116, 67, 0.048, -0.126, -54, 0.05, 0.134, 75, 0.238, -0.066, -28, 0.214, -0.116, -67, 0.048, 0.126, 54, 0.05, -0.134, -75,  , , ,  , , , 
0, 16, 11.9652235909, 4, 0.211, 0.098, -18, 0.058, 0.122, 64, 0.211, -0.098, 18, 0.058, -0.122, -64,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
0, 17, 12.3628155375, 4, 0.152, -0.142, -68, 0.108, 0.116, 50, 0.152, 0.143, 68, 0.108, -0.116, -50,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
0, 18, 6.85734894212, 10, 0.221, -0.119, -17, 0.239, 0.122, 68, 0.238, 0.14, 71, 0.213, -0.062, 30, 0.098, 0.122, 45, 0.221, 0.119, 17, 0.239, -0.121, -68, 0.238, -0.14, -71, 0.213, 0.062, -30, 0.098, -0.121, -45, 
0, 19, 11.7913307153, 4, 0.188, 0.104, 73, 0.216, 0.149, 25, 0.188, -0.103, -73, 0.216, -0.148, -25,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
0, 20, 8.18241240033, 4, 0.247, -0.124, -14, 0.164, 0.145, 57, 0.247, 0.124, 14, 0.164, -0.144, -57,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
0, 21, 10.5039036137, 8, 0.212, 0.111, 13, 0.222, -0.136, -7, 0.182, -0.14, -56, 0.114, 0.103, 56, 0.212, -0.11, -13, 0.222, 0.137, 7, 0.182, 0.14, 56, 0.114, -0.103, -56,  , , ,  , , , 
0, 22, 7.91825527784, 6, 0.052, -0.135, -85, 0.238, -0.139, -21, 0.244, 0.09, 16, 0.052, 0.135, 85, 0.238, 0.14, 21, 0.244, -0.09, -16,  , , ,  , , ,  , , ,  , , , 
0, 23, 10.5992549807, 8, 0.223, -0.062, -14, 0.247, 0.124, 56, 0.207, 0.144, 23, 0.22, -0.002, -21, 0.223, 0.062, 14, 0.247, -0.124, -56, 0.207, -0.144, -23, 0.22, 0.002, 21,  , , ,  , , , 
0, 24, 10.0163428179, 8, 0.248, 0.086, -22, 0.094, -0.13, -89, 0.192, -0.141, -41, 0.04, -0.137, -41, 0.248, -0.086, 22, 0.094, 0.13, 89, 0.192, 0.141, 41, 0.04, 0.138, 41,  , , ,  , , , 
0, 25, 3.96795072723, 2, 0.016, -0.136, -71, 0.016, 0.136, 71,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
0, 26, 5.67294513737, 4, 0.219, -0.048, -4, 0.202, 0.127, 46, 0.219, 0.048, 4, 0.202, -0.127, -46,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
0, 27, 9.77265514951, 10, 0.214, 0.131, 10, 0.239, -0.145, -37, 0.066, -0.112, -65, 0.2, -0.109, -11, 0.03, -0.131, -71, 0.214, -0.131, -10, 0.239, 0.145, 37, 0.066, 0.112, 65, 0.2, 0.11, 11, 0.03, 0.131, 71, 
0, 28, 5.94543726331, 10, 0.078, 0.106, 53, 0.038, 0.141, 88, 0.214, -0.1, -10, 0.096, 0.116, 58, 0.217, -0.098, 25, 0.078, -0.105, -53, 0.038, -0.14, -88, 0.214, 0.1, 10, 0.096, -0.115, -58, 0.217, 0.098, -25, 
0, 29, 12.4923391814, 2, 0.176, -0.123, -56, 0.176, 0.123, 56,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
1, 29, 12.4923391814, 2, 0.176, -0.123, -56, 0.176, 0.123, 56,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
1, 13, 8.86129530582, 2, 0.242, -0.149, -54, 0.242, 0.149, 54,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
1, 2, 10.596524754, 8, 0.192, -0.139, -67, 0.232, -0.135, -8, 0.224, -0.1, -14, 0.241, -0.104, -1, 0.192, 0.14, 67, 0.232, 0.135, 8, 0.224, 0.1, 14, 0.241, 0.104, 1,  , , ,  , , , 
1, 19, 11.7913307153, 4, 0.188, 0.104, 73, 0.216, 0.149, 25, 0.188, -0.103, -73, 0.216, -0.148, -25,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
1, 21, 10.5039036137, 8, 0.212, 0.111, 13, 0.222, -0.136, -7, 0.182, -0.14, -56, 0.114, 0.103, 56, 0.212, -0.11, -13, 0.222, 0.137, 7, 0.182, 0.14, 56, 0.114, -0.103, -56,  , , ,  , , , 
1, 17, 12.3628155375, 4, 0.152, -0.142, -68, 0.108, 0.116, 50, 0.152, 0.143, 68, 0.108, -0.116, -50,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
1, 2, 10.596524754, 8, 0.192, -0.139, -67, 0.232, -0.135, -8, 0.224, -0.1, -14, 0.241, -0.104, -1, 0.192, 0.14, 67, 0.232, 0.135, 8, 0.224, 0.1, 14, 0.241, 0.104, 1,  , , ,  , , , 
1, 9, 10.7992625738, 10, 0.212, 0.116, 81, 0.201, 0.05, -4, 0.18, -0.134, -69, 0.228, -0.119, -37, 0.238, -0.135, -35, 0.212, -0.116, -81, 0.201, -0.05, 4, 0.18, 0.134, 69, 0.228, 0.12, 37, 0.238, 0.135, 35, 
1, 27, 9.77265514951, 10, 0.214, 0.131, 10, 0.239, -0.145, -37, 0.066, -0.112, -65, 0.2, -0.109, -11, 0.03, -0.131, -71, 0.214, -0.131, -10, 0.239, 0.145, 37, 0.066, 0.112, 65, 0.2, 0.11, 11, 0.03, 0.131, 71, 
1, 17, 12.3628155375, 4, 0.152, -0.142, -68, 0.108, 0.116, 50, 0.152, 0.143, 68, 0.108, -0.116, -50,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
1, 8, 9.69433339324, 10, 0.154, 0.142, 57, 0.014, -0.146, -72, 0.227, -0.048, 21, 0.237, -0.002, 7, 0.11, -0.124, -62, 0.154, -0.142, -57, 0.014, 0.146, 72, 0.227, 0.048, -21, 0.237, 0.002, -7, 0.11, 0.124, 62, 
1, 2, 10.596524754, 8, 0.192, -0.139, -67, 0.232, -0.135, -8, 0.224, -0.1, -14, 0.241, -0.104, -1, 0.192, 0.14, 67, 0.232, 0.135, 8, 0.224, 0.1, 14, 0.241, 0.104, 1,  , , ,  , , , 
1, 11, 5.15999990148, 4, 0.242, -0.127, -75, 0.213, 0.004, -12, 0.242, 0.127, 75, 0.213, -0.004, 12,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
1, 15, 11.6074146686, 8, 0.238, 0.066, 28, 0.214, 0.116, 67, 0.048, -0.126, -54, 0.05, 0.134, 75, 0.238, -0.066, -28, 0.214, -0.116, -67, 0.048, 0.126, 54, 0.05, -0.134, -75,  , , ,  , , , 
1, 7, 10.4672138378, 8, 0.146, -0.102, -70, 0.21, -0.05, 21, 0.042, 0.143, 63, 0.246, -0.109, -4, 0.146, 0.102, 70, 0.21, 0.05, -21, 0.042, -0.142, -63, 0.246, 0.11, 4,  , , ,  , , , 
1, 15, 11.6074146686, 8, 0.238, 0.066, 28, 0.214, 0.116, 67, 0.048, -0.126, -54, 0.05, 0.134, 75, 0.238, -0.066, -28, 0.214, -0.116, -67, 0.048, 0.126, 54, 0.05, -0.134, -75,  , , ,  , , , 
1, 3, 12.0075410974, 4, 0.15, 0.118, 42, 0.239, 0.074, 16, 0.15, -0.117, -42, 0.239, -0.074, -16,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
1, 22, 7.91825527784, 6, 0.052, -0.135, -85, 0.238, -0.139, -21, 0.244, 0.09, 16, 0.052, 0.135, 85, 0.238, 0.14, 21, 0.244, -0.09, -16,  , , ,  , , ,  , , ,  , , , 
1, 19, 11.7913307153, 4, 0.188, 0.104, 73, 0.216, 0.149, 25, 0.188, -0.103, -73, 0.216, -0.148, -25,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
1, 23, 10.5992549807, 8, 0.223, -0.062, -14, 0.247, 0.124, 56, 0.207, 0.144, 23, 0.22, -0.002, -21, 0.223, 0.062, 14, 0.247, -0.124, -56, 0.207, -0.144, -23, 0.22, 0.002, 21,  , , ,  , , , 
1, 6, 12.3128108984, 4, 0.237, 0.116, 93, 0.246, -0.149, -56, 0.237, -0.115, -93, 0.246, 0.149, 56,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
1, 6, 12.3128108984, 4, 0.237, 0.116, 93, 0.246, -0.149, -56, 0.237, -0.115, -93, 0.246, 0.149, 56,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
1, 6, 12.3128108984, 4, 0.237, 0.116, 93, 0.246, -0.149, -56, 0.237, -0.115, -93, 0.246, 0.149, 56,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
1, 24, 10.0163428179, 8, 0.248, 0.086, -22, 0.094, -0.13, -89, 0.192, -0.141, -41, 0.04, -0.137, -41, 0.248, -0.086, 22, 0.094, 0.13, 89, 0.192, 0.141, 41, 0.04, 0.138, 41,  , , ,  , , , 
1, 3, 12.0075410974, 4, 0.15, 0.118, 42, 0.239, 0.074, 16, 0.15, -0.117, -42, 0.239, -0.074, -16,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
1, 0, 6.64057972658, 6, 0.248, -0.136, -77, 0.233, 0.106, 98, 0.238, -0.05, 0, 0.248, 0.136, 77, 0.233, -0.105, -98, 0.238, 0.05, 0,  , , ,  , , ,  , , ,  , , , 
1, 21, 10.5039036137, 8, 0.212, 0.111, 13, 0.222, -0.136, -7, 0.182, -0.14, -56, 0.114, 0.103, 56, 0.212, -0.11, -13, 0.222, 0.137, 7, 0.182, 0.14, 56, 0.114, -0.103, -56,  , , ,  , , , 
1, 24, 10.0163428179, 8, 0.248, 0.086, -22, 0.094, -0.13, -89, 0.192, -0.141, -41, 0.04, -0.137, -41, 0.248, -0.086, 22, 0.094, 0.13, 89, 0.192, 0.141, 41, 0.04, 0.138, 41,  , , ,  , , , 
1, 16, 11.9652235909, 4, 0.211, 0.098, -18, 0.058, 0.122, 64, 0.211, -0.098, 18, 0.058, -0.122, -64,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
1, 0, 6.64057972658, 6, 0.248, -0.136, -77, 0.233, 0.106, 98, 0.238, -0.05, 0, 0.248, 0.136, 77, 0.233, -0.105, -98, 0.238, 0.05, 0,  , , ,  , , ,  , , ,  , , , 
2, 36, 12.3648674207, 2, 0.248, -0.136, -77, 0.248, 0.136, 77,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
2, 6, 12.3128108984, 4, 0.237, 0.116, 93, 0.246, -0.149, -56, 0.237, -0.115, -93, 0.246, 0.149, 56,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
2, 16, 11.9652235909, 4, 0.211, 0.098, -18, 0.058, 0.122, 64, 0.211, -0.098, 18, 0.058, -0.122, -64,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
2, 31, 7.62599113558, 6, 0.232, -0.135, -8, 0.224, -0.1, -14, 0.241, -0.104, -1, 0.232, 0.135, 8, 0.224, 0.1, 14, 0.241, 0.104, 1,  , , ,  , , ,  , , ,  , , , 
2, 17, 12.3628155375, 4, 0.152, -0.142, -68, 0.108, 0.116, 50, 0.152, 0.143, 68, 0.108, -0.116, -50,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
2, 13, 8.86129530582, 2, 0.242, -0.149, -54, 0.242, 0.149, 54,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
2, 21, 10.5039036137, 8, 0.212, 0.111, 13, 0.222, -0.136, -7, 0.182, -0.14, -56, 0.114, 0.103, 56, 0.212, -0.11, -13, 0.222, 0.137, 7, 0.182, 0.14, 56, 0.114, -0.103, -56,  , , ,  , , , 
2, 21, 10.5039036137, 8, 0.212, 0.111, 13, 0.222, -0.136, -7, 0.182, -0.14, -56, 0.114, 0.103, 56, 0.212, -0.11, -13, 0.222, 0.137, 7, 0.182, 0.14, 56, 0.114, -0.103, -56,  , , ,  , , , 
2, 38, 11.3335525305, 6, 0.238, 0.066, 28, 0.214, 0.116, 67, 0.244, 0.09, 16, 0.238, -0.066, -28, 0.214, -0.116, -67, 0.244, -0.09, -16,  , , ,  , , ,  , , ,  , , , 
2, 32, 11.5332021043, 8, 0.223, -0.062, -14, 0.247, 0.124, 56, 0.214, 0.144, 23, 0.22, -0.002, -21, 0.223, 0.062, 14, 0.247, -0.124, -56, 0.214, -0.144, -23, 0.22, 0.002, 21,  , , ,  , , , 
2, 23, 10.5992549807, 8, 0.223, -0.062, -14, 0.247, 0.124, 56, 0.207, 0.144, 23, 0.22, -0.002, -21, 0.223, 0.062, 14, 0.247, -0.124, -56, 0.207, -0.144, -23, 0.22, 0.002, 21,  , , ,  , , , 
2, 17, 12.3628155375, 4, 0.152, -0.142, -68, 0.108, 0.116, 50, 0.152, 0.143, 68, 0.108, -0.116, -50,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
2, 22, 7.91825527784, 6, 0.052, -0.135, -85, 0.238, -0.139, -21, 0.244, 0.09, 16, 0.052, 0.135, 85, 0.238, 0.14, 21, 0.244, -0.09, -16,  , , ,  , , ,  , , ,  , , , 
2, 3, 12.0075410974, 4, 0.15, 0.118, 42, 0.239, 0.074, 16, 0.15, -0.117, -42, 0.239, -0.074, -16,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
2, 3, 12.0075410974, 4, 0.15, 0.118, 42, 0.239, 0.074, 16, 0.15, -0.117, -42, 0.239, -0.074, -16,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
2, 32, 11.5332021043, 8, 0.223, -0.062, -14, 0.247, 0.124, 56, 0.214, 0.144, 23, 0.22, -0.002, -21, 0.223, 0.062, 14, 0.247, -0.124, -56, 0.214, -0.144, -23, 0.22, 0.002, 21,  , , ,  , , , 
2, 36, 12.3648674207, 2, 0.248, -0.136, -77, 0.248, 0.136, 77,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
2, 6, 12.3128108984, 4, 0.237, 0.116, 93, 0.246, -0.149, -56, 0.237, -0.115, -93, 0.246, 0.149, 56,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
2, 19, 11.7913307153, 4, 0.188, 0.104, 73, 0.216, 0.149, 25, 0.188, -0.103, -73, 0.216, -0.148, -25,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
2, 6, 12.3128108984, 4, 0.237, 0.116, 93, 0.246, -0.149, -56, 0.237, -0.115, -93, 0.246, 0.149, 56,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
2, 17, 12.3628155375, 4, 0.152, -0.142, -68, 0.108, 0.116, 50, 0.152, 0.143, 68, 0.108, -0.116, -50,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
2, 31, 7.62599113558, 6, 0.232, -0.135, -8, 0.224, -0.1, -14, 0.241, -0.104, -1, 0.232, 0.135, 8, 0.224, 0.1, 14, 0.241, 0.104, 1,  , , ,  , , ,  , , ,  , , , 
2, 38, 11.3335525305, 6, 0.238, 0.066, 28, 0.214, 0.116, 67, 0.244, 0.09, 16, 0.238, -0.066, -28, 0.214, -0.116, -67, 0.244, -0.09, -16,  , , ,  , , ,  , , ,  , , , 
2, 8, 9.69433339324, 10, 0.154, 0.142, 57, 0.014, -0.146, -72, 0.227, -0.048, 21, 0.237, -0.002, 7, 0.11, -0.124, -62, 0.154, -0.142, -57, 0.014, 0.146, 72, 0.227, 0.048, -21, 0.237, 0.002, -7, 0.11, 0.124, 62, 
2, 19, 11.7913307153, 4, 0.188, 0.104, 73, 0.216, 0.149, 25, 0.188, -0.103, -73, 0.216, -0.148, -25,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
2, 29, 12.4923391814, 2, 0.176, -0.123, -56, 0.176, 0.123, 56,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
2, 3, 12.0075410974, 4, 0.15, 0.118, 42, 0.239, 0.074, 16, 0.15, -0.117, -42, 0.239, -0.074, -16,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
2, 29, 12.4923391814, 2, 0.176, -0.123, -56, 0.176, 0.123, 56,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
2, 2, 10.596524754, 8, 0.192, -0.139, -67, 0.232, -0.135, -8, 0.224, -0.1, -14, 0.241, -0.104, -1, 0.192, 0.14, 67, 0.232, 0.135, 8, 0.224, 0.1, 14, 0.241, 0.104, 1,  , , ,  , , , 
2, 3, 12.0075410974, 4, 0.15, 0.118, 42, 0.239, 0.074, 16, 0.15, -0.117, -42, 0.239, -0.074, -16,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
3, 48, 15.0068359284, 8, 0.212, 0.111, 13, 0.222, -0.136, -7, 0.214, 0.144, 23, 0.22, -0.002, -21, 0.212, -0.11, -13, 0.222, 0.137, 7, 0.214, -0.144, -23, 0.22, 0.002, 21,  , , ,  , , , 
3, 23, 10.5992549807, 8, 0.223, -0.062, -14, 0.247, 0.124, 56, 0.207, 0.144, 23, 0.22, -0.002, -21, 0.223, 0.062, 14, 0.247, -0.124, -56, 0.207, -0.144, -23, 0.22, 0.002, 21,  , , ,  , , , 
3, 36, 12.3648674207, 2, 0.248, -0.136, -77, 0.248, 0.136, 77,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
3, 50, 8.20098687851, 4, 0.223, -0.062, -14, 0.239, 0.074, 16, 0.223, 0.062, 14, 0.239, -0.074, -16,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
3, 6, 12.3128108984, 4, 0.237, 0.116, 93, 0.246, -0.149, -56, 0.237, -0.115, -93, 0.246, 0.149, 56,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
3, 32, 11.5332021043, 8, 0.223, -0.062, -14, 0.247, 0.124, 56, 0.214, 0.144, 23, 0.22, -0.002, -21, 0.223, 0.062, 14, 0.247, -0.124, -56, 0.214, -0.144, -23, 0.22, 0.002, 21,  , , ,  , , , 
3, 43, 12.0799952622, 4, 0.248, -0.136, -77, 0.14, -0.15, 60, 0.248, 0.136, 77, 0.14, 0.15, -60,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
3, 32, 11.5332021043, 8, 0.223, -0.062, -14, 0.247, 0.124, 56, 0.214, 0.144, 23, 0.22, -0.002, -21, 0.223, 0.062, 14, 0.247, -0.124, -56, 0.214, -0.144, -23, 0.22, 0.002, 21,  , , ,  , , , 
3, 51, 11.6472526235, 4, 0.212, 0.111, 13, 0.246, -0.149, -56, 0.212, -0.11, -13, 0.246, 0.149, 56,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
3, 6, 12.3128108984, 4, 0.237, 0.116, 93, 0.246, -0.149, -56, 0.237, -0.115, -93, 0.246, 0.149, 56,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
3, 6, 12.3128108984, 4, 0.237, 0.116, 93, 0.246, -0.149, -56, 0.237, -0.115, -93, 0.246, 0.149, 56,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
3, 6, 12.3128108984, 4, 0.237, 0.116, 93, 0.246, -0.149, -56, 0.237, -0.115, -93, 0.246, 0.149, 56,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
3, 17, 12.3628155375, 4, 0.152, -0.142, -68, 0.108, 0.116, 50, 0.152, 0.143, 68, 0.108, -0.116, -50,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
3, 3, 12.0075410974, 4, 0.15, 0.118, 42, 0.239, 0.074, 16, 0.15, -0.117, -42, 0.239, -0.074, -16,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
3, 51, 11.6472526235, 4, 0.212, 0.111, 13, 0.246, -0.149, -56, 0.212, -0.11, -13, 0.246, 0.149, 56,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
3, 23, 10.5992549807, 8, 0.223, -0.062, -14, 0.247, 0.124, 56, 0.207, 0.144, 23, 0.22, -0.002, -21, 0.223, 0.062, 14, 0.247, -0.124, -56, 0.207, -0.144, -23, 0.22, 0.002, 21,  , , ,  , , , 
3, 3, 12.0075410974, 4, 0.15, 0.118, 42, 0.239, 0.074, 16, 0.15, -0.117, -42, 0.239, -0.074, -16,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
3, 46, 10.227396658, 8, 0.192, -0.139, -67, 0.232, -0.135, -8, 0.224, -0.1, -14, 0.164, 0.146, -64, 0.192, 0.14, 67, 0.232, 0.135, 8, 0.224, 0.1, 14, 0.164, -0.146, 64,  , , ,  , , , 
3, 3, 12.0075410974, 4, 0.15, 0.118, 42, 0.239, 0.074, 16, 0.15, -0.117, -42, 0.239, -0.074, -16,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
3, 51, 11.6472526235, 4, 0.212, 0.111, 13, 0.246, -0.149, -56, 0.212, -0.11, -13, 0.246, 0.149, 56,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
3, 51, 11.6472526235, 4, 0.212, 0.111, 13, 0.246, -0.149, -56, 0.212, -0.11, -13, 0.246, 0.149, 56,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
3, 23, 10.5992549807, 8, 0.223, -0.062, -14, 0.247, 0.124, 56, 0.207, 0.144, 23, 0.22, -0.002, -21, 0.223, 0.062, 14, 0.247, -0.124, -56, 0.207, -0.144, -23, 0.22, 0.002, 21,  , , ,  , , , 
3, 3, 12.0075410974, 4, 0.15, 0.118, 42, 0.239, 0.074, 16, 0.15, -0.117, -42, 0.239, -0.074, -16,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
3, 19, 11.7913307153, 4, 0.188, 0.104, 73, 0.216, 0.149, 25, 0.188, -0.103, -73, 0.216, -0.148, -25,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
3, 29, 12.4923391814, 2, 0.176, -0.123, -56, 0.176, 0.123, 56,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
3, 3, 12.0075410974, 4, 0.15, 0.118, 42, 0.239, 0.074, 16, 0.15, -0.117, -42, 0.239, -0.074, -16,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
3, 19, 11.7913307153, 4, 0.188, 0.104, 73, 0.216, 0.149, 25, 0.188, -0.103, -73, 0.216, -0.148, -25,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
