*****Sonar Placement GA Expirement*****
Start Time: 2017-11-20 19:35:40.554007
Rand_seed:18
End Time: 
Running Time: 
Population size:30
Generation Count:25
Mutation Probability:0.15
Cross Over Probability:0.25
***** Constraints *****
Max Number of Sensors: 10
X Position: [0, 100]
Y Position: [0, 100]
Z Orient: [-90, 90]
***** Enviroment Factors *****
Sensor Knockout: False
Sensor Knockout Type: complete
Max Sim Time: 270
*****************************
Generation, ID, Fitness, Number of Sonar, S1_P_X, S1_P_Y, S1_O, S2_P_X, S2_P_Y, S2_O, S3_P_X, S3_P_Y, S3_O, S4_P_X, S4_P_Y, S4_O, S5_P_X, S5_P_Y, S5_O, S6_P_X, S6_P_Y, S6_O, S7_P_X, S7_P_Y, S7_O, S8_P_X, S8_P_Y, S8_O, S9_P_X, S9_P_Y, S9_O, S10_P_X, S10_P_Y, S10_O, Raw Fitness
0, 19, 0.0, 9, 0.198, -0.123, -71, 0.245, -0.105, -56, 0.02, -0.138, -66, 0.247, -0.04, -5, 0.211, 0.122, 37, 0.241, -0.136, -70, 0.082, -0.127, -66, 0.13, -0.133, -59, 0.237, 0.113, 46,  , , , -1.0, 42.426874644, 
0, 20, 1.30375026281, 7, 0.06, 0.141, 62, 0.232, 0.148, 52, 0.094, -0.121, -49, 0.208, -0.027, -16, 0.206, -0.138, -85, 0.213, 0.07, -18, 0.03, 0.103, 82,  , , ,  , , ,  , , , -3.0, 84.4925543975, 
0, 21, 2.34065779975, 1, 0.112, 0.123, 59,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , -3.0, 62.5010092201, 
0, 22, 0.875712157307, 4, 0.108, -0.106, -65, 0.201, -0.125, -15, 0.2, 0.123, 20, 0.02, -0.113, -79,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , -1.0, 44.0733201293, 
0, 23, 0.558975630426, 7, 0.074, 0.114, 40, 0.006, 0.124, 61, 0.008, 0.104, 57, 0.056, 0.102, 74, 0.25, -0.098, -28, 0.162, 0.128, 70, 0.237, -0.13, -72,  , , ,  , , ,  , , , -1.0, 63.0636572148, 
0, 24, 0.0, 9, 0.212, -0.003, -1, 0.154, -0.113, -88, 0.227, 0.124, 76, 0.216, -0.108, -60, 0.12, 0.145, 62, 0.247, -0.107, -16, 0.225, 0.038, -4, 0.124, 0.106, 74, 0.208, 0.146, 17,  , , , -1.0, 42.6569667239, 
0, 25, 0.773466232805, 5, 0.226, 0.128, 97, 0.238, 0.136, 14, 0.204, -0.136, -72, 0.194, -0.117, -56, 0.225, -0.136, -82,  , , ,  , , ,  , , ,  , , ,  , , , -1.0, 50.7801788302, 
0, 26, 2.84789586043, 8, 0.072, 0.135, 58, 0.213, -0.045, 13, 0.207, -0.149, -84, 0.072, 0.141, 58, 0.012, -0.136, -57, 0.068, -0.14, -83, 0.214, -0.124, -25, 0.134, -0.115, -70,  , , ,  , , , 0.117092592593, 100.0, 
0, 27, 1.46648824022, 2, 0.228, -0.136, -99, 0.231, -0.113, -79,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , -1.0, 43.7528518056, 
0, 28, 0.0, 9, 0.208, 0.02, -6, 0.217, -0.057, -2, 0.249, -0.144, -89, 0.211, -0.13, -18, 0.25, -0.022, -28, 0.056, 0.148, 61, 0.086, -0.131, -61, 0.217, 0.108, 0, 0.008, -0.144, -49,  , , , -3.0, 42.917977698, 
0, 29, 0.556873966211, 5, 0.106, 0.132, 51, 0.07, 0.118, 77, 0.201, 0.15, 38, 0.078, 0.117, 88, 0.098, -0.107, -43,  , , ,  , , ,  , , ,  , , ,  , , , -1.0, 43.4180590515, 
1, 14, 5.20755195688, 1, 0.245, -0.102, -59,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 0.227824074074, 100.0, 
1, 27, 1.46648824022, 2, 0.228, -0.136, -99, 0.231, -0.113, -79,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , -1.0, 43.7528518056, 
1, 27, 1.46648824022, 2, 0.228, -0.136, -99, 0.231, -0.113, -79,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , -1.0, 43.7528518056, 
1, 7, 2.52932957236, 1, 0.246, 0.102, 21,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , -1.0, 68.206110839, 
1, 26, 2.84789586043, 8, 0.072, 0.135, 58, 0.213, -0.045, 13, 0.207, -0.149, -84, 0.072, 0.141, 58, 0.012, -0.136, -57, 0.068, -0.14, -83, 0.214, -0.124, -25, 0.134, -0.115, -70,  , , ,  , , , 0.117092592593, 100.0, 
1, 0, 0.0, 9, 0.211, -0.137, -7, 0.245, 0.133, 72, 0.241, -0.116, -34, 0.04, 0.116, 42, 0.05, -0.133, -51, 0.204, 0.137, 74, 0.06, -0.136, -56, 0.074, 0.137, 84, 0.216, 0.043, 18,  , , , -3.0, 42.9916593178, 
1, 20, 1.30375026281, 7, 0.06, 0.141, 62, 0.232, 0.148, 52, 0.094, -0.121, -49, 0.208, -0.027, -16, 0.206, -0.138, -85, 0.213, 0.07, -18, 0.03, 0.103, 82,  , , ,  , , ,  , , , -3.0, 84.4925543975, 
1, 3, 2.90782519556, 8, 0.038, 0.13, 75, 0.116, 0.126, 83, 0.162, -0.144, -80, 0.227, 0.139, 55, 0.204, 0.133, 7, 0.086, 0.104, 44, 0.16, -0.109, -79, 0.068, -0.127, -75,  , , ,  , , , 0.143601851852, 100.0, 
1, 5, 1.75906435796, 3, 0.218, -0.114, -63, 0.234, -0.104, -63, 0.128, 0.11, 50,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , -1.0, 63.066377833, 
1, 13, 2.71856922359, 9, 0.122, -0.139, -59, 0.184, 0.11, 64, 0.036, 0.122, 40, 0.241, 0.138, 98, 0.205, 0.098, -19, 0.052, -0.107, -68, 0.213, -0.015, 18, 0.218, -0.003, -26, 0.248, -0.117, -19,  , , , 0.191037037037, 100.0, 
1, 13, 2.71856922359, 9, 0.122, -0.139, -59, 0.184, 0.11, 64, 0.036, 0.122, 40, 0.241, 0.138, 98, 0.205, 0.098, -19, 0.052, -0.107, -68, 0.213, -0.015, 18, 0.218, -0.003, -26, 0.248, -0.117, -19,  , , , 0.191037037037, 100.0, 
1, 29, 0.556873966211, 5, 0.106, 0.132, 51, 0.07, 0.118, 77, 0.201, 0.15, 38, 0.078, 0.117, 88, 0.098, -0.107, -43,  , , ,  , , ,  , , ,  , , ,  , , , -1.0, 43.4180590515, 
1, 17, 1.12196623659, 5, 0.241, 0.12, 32, 0.066, 0.111, 87, 0.024, -0.145, -44, 0.006, -0.116, -89, 0.222, 0.01, 6,  , , ,  , , ,  , , ,  , , ,  , , , -3.0, 61.9248664225, 
1, 27, 1.46648824022, 2, 0.228, -0.136, -99, 0.231, -0.113, -79,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , -1.0, 43.7528518056, 
1, 14, 5.20755195688, 1, 0.245, -0.102, -59,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 0.227824074074, 100.0, 
1, 14, 5.20755195688, 1, 0.245, -0.102, -59,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 0.227824074074, 100.0, 
1, 8, 4.09772179021, 4, 0.066, -0.129, -79, 0.247, -0.132, -75, 0.112, -0.146, -61, 0.2, 0.1, 13,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 0.139175925926, 100.0, 
1, 6, 4.48362941049, 3, 0.076, -0.146, -46, 0.239, 0.126, 60, 0.112, -0.14, -75,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 0.176277777778, 100.0, 
1, 10, 1.93199211423, 5, 0.08, -0.133, -63, 0.203, 0.118, 23, 0.245, 0.103, 18, 0.207, -0.112, -7, 0.02, -0.126, -70,  , , ,  , , ,  , , ,  , , ,  , , , -3.0, 85.2563659968, 
1, 23, 0.558975630426, 7, 0.074, 0.114, 40, 0.006, 0.124, 61, 0.008, 0.104, 57, 0.056, 0.102, 74, 0.25, -0.098, -28, 0.162, 0.128, 70, 0.237, -0.13, -72,  , , ,  , , ,  , , , -1.0, 63.0636572148, 
1, 22, 0.875712157307, 4, 0.108, -0.106, -65, 0.201, -0.125, -15, 0.2, 0.123, 20, 0.02, -0.113, -79,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , -1.0, 44.0733201293, 
1, 21, 2.34065779975, 1, 0.112, 0.123, 59,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , -3.0, 62.5010092201, 
1, 1, 1.96833062554, 1, 0.066, 0.116, 72,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , -1.0, 50.6097814069, 
1, 29, 0.556873966211, 5, 0.106, 0.132, 51, 0.07, 0.118, 77, 0.201, 0.15, 38, 0.078, 0.117, 88, 0.098, -0.107, -43,  , , ,  , , ,  , , ,  , , ,  , , , -1.0, 43.4180590515, 
1, 25, 0.773466232805, 5, 0.226, 0.128, 97, 0.238, 0.136, 14, 0.204, -0.136, -72, 0.194, -0.117, -56, 0.225, -0.136, -82,  , , ,  , , ,  , , ,  , , ,  , , , -1.0, 50.7801788302, 
1, 10, 1.93199211423, 5, 0.08, -0.133, -63, 0.203, 0.118, 23, 0.245, 0.103, 18, 0.207, -0.112, -7, 0.02, -0.126, -70,  , , ,  , , ,  , , ,  , , ,  , , , -3.0, 85.2563659968, 
1, 23, 0.558975630426, 7, 0.074, 0.114, 40, 0.006, 0.124, 61, 0.008, 0.104, 57, 0.056, 0.102, 74, 0.25, -0.098, -28, 0.162, 0.128, 70, 0.237, -0.13, -72,  , , ,  , , ,  , , , -1.0, 63.0636572148, 
1, 17, 1.12196623659, 5, 0.241, 0.12, 32, 0.066, 0.111, 87, 0.024, -0.145, -44, 0.006, -0.116, -89, 0.222, 0.01, 6,  , , ,  , , ,  , , ,  , , ,  , , , -3.0, 61.9248664225, 
1, 14, 5.20755195688, 1, 0.245, -0.102, -59,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 0.227824074074, 100.0, 
1, 21, 2.34065779975, 1, 0.112, 0.123, 59,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , -3.0, 62.5010092201, 
2, 39, 1.21705250368, 1, 0.241, 0.12, 32,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , -1.0, 23.1686852931, 
2, 26, 2.84789586043, 8, 0.072, 0.135, 58, 0.213, -0.045, 13, 0.207, -0.149, -84, 0.072, 0.141, 58, 0.012, -0.136, -57, 0.068, -0.14, -83, 0.214, -0.124, -25, 0.134, -0.115, -70,  , , ,  , , , 0.117092592593, 100.0, 
2, 13, 2.71856922359, 9, 0.122, -0.139, -59, 0.184, 0.11, 64, 0.036, 0.122, 40, 0.241, 0.138, 98, 0.205, 0.098, -19, 0.052, -0.107, -68, 0.213, -0.015, 18, 0.218, -0.003, -26, 0.248, -0.117, -19,  , , , 0.191037037037, 100.0, 
2, 40, 0.0172337430583, 5, 0.066, 0.116, 72, 0.066, 0.111, 87, 0.024, -0.145, -44, 0.006, -0.116, -89, 0.222, 0.01, 6,  , , ,  , , ,  , , ,  , , ,  , , , -1.0, 23.1760424376, 
2, 7, 2.52932957236, 1, 0.246, 0.102, 21,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , -1.0, 68.206110839, 
2, 14, 5.20755195688, 1, 0.245, -0.102, -59,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 0.227824074074, 100.0, 
2, 29, 0.556873966211, 5, 0.106, 0.132, 51, 0.07, 0.118, 77, 0.201, 0.15, 38, 0.078, 0.117, 88, 0.098, -0.107, -43,  , , ,  , , ,  , , ,  , , ,  , , , -1.0, 43.4180590515, 
2, 23, 0.558975630426, 7, 0.074, 0.114, 40, 0.006, 0.124, 61, 0.008, 0.104, 57, 0.056, 0.102, 74, 0.25, -0.098, -28, 0.162, 0.128, 70, 0.237, -0.13, -72,  , , ,  , , ,  , , , -1.0, 63.0636572148, 
2, 7, 2.52932957236, 1, 0.246, 0.102, 21,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , -1.0, 68.206110839, 
2, 35, 0.925018050244, 2, 0.245, -0.102, -59, 0.235, -0.132, 32,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , -1.0, 23.4916211832, 
2, 5, 1.75906435796, 3, 0.218, -0.114, -63, 0.234, -0.104, -63, 0.128, 0.11, 50,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , -1.0, 63.066377833, 
2, 8, 4.09772179021, 4, 0.066, -0.129, -79, 0.247, -0.132, -75, 0.112, -0.146, -61, 0.2, 0.1, 13,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 0.139175925926, 100.0, 
2, 8, 4.09772179021, 4, 0.066, -0.129, -79, 0.247, -0.132, -75, 0.112, -0.146, -61, 0.2, 0.1, 13,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 0.139175925926, 100.0, 
2, 7, 2.52932957236, 1, 0.246, 0.102, 21,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , -1.0, 68.206110839, 
2, 27, 1.46648824022, 2, 0.228, -0.136, -99, 0.231, -0.113, -79,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , -1.0, 43.7528518056, 
2, 13, 2.71856922359, 9, 0.122, -0.139, -59, 0.184, 0.11, 64, 0.036, 0.122, 40, 0.241, 0.138, 98, 0.205, 0.098, -19, 0.052, -0.107, -68, 0.213, -0.015, 18, 0.218, -0.003, -26, 0.248, -0.117, -19,  , , , 0.191037037037, 100.0, 
2, 1, 1.96833062554, 1, 0.066, 0.116, 72,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , -1.0, 50.6097814069, 
2, 29, 0.556873966211, 5, 0.106, 0.132, 51, 0.07, 0.118, 77, 0.201, 0.15, 38, 0.078, 0.117, 88, 0.098, -0.107, -43,  , , ,  , , ,  , , ,  , , ,  , , , -1.0, 43.4180590515, 
2, 23, 0.558975630426, 7, 0.074, 0.114, 40, 0.006, 0.124, 61, 0.008, 0.104, 57, 0.056, 0.102, 74, 0.25, -0.098, -28, 0.162, 0.128, 70, 0.237, -0.13, -72,  , , ,  , , ,  , , , -1.0, 63.0636572148, 
2, 14, 5.20755195688, 1, 0.245, -0.102, -59,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 0.227824074074, 100.0, 
2, 27, 1.46648824022, 2, 0.228, -0.136, -99, 0.231, -0.113, -79,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , -1.0, 43.7528518056, 
2, 26, 2.84789586043, 8, 0.072, 0.135, 58, 0.213, -0.045, 13, 0.207, -0.149, -84, 0.072, 0.141, 58, 0.012, -0.136, -57, 0.068, -0.14, -83, 0.214, -0.124, -25, 0.134, -0.115, -70,  , , ,  , , , 0.117092592593, 100.0, 
2, 10, 1.93199211423, 5, 0.08, -0.133, -63, 0.203, 0.118, 23, 0.245, 0.103, 18, 0.207, -0.112, -7, 0.02, -0.126, -70,  , , ,  , , ,  , , ,  , , ,  , , , -3.0, 85.2563659968, 
2, 20, 1.30375026281, 7, 0.06, 0.141, 62, 0.232, 0.148, 52, 0.094, -0.121, -49, 0.208, -0.027, -16, 0.206, -0.138, -85, 0.213, 0.07, -18, 0.03, 0.103, 82,  , , ,  , , ,  , , , -3.0, 84.4925543975, 
2, 13, 2.71856922359, 9, 0.122, -0.139, -59, 0.184, 0.11, 64, 0.036, 0.122, 40, 0.241, 0.138, 98, 0.205, 0.098, -19, 0.052, -0.107, -68, 0.213, -0.015, 18, 0.218, -0.003, -26, 0.248, -0.117, -19,  , , , 0.191037037037, 100.0, 
2, 37, 0.832744425071, 4, 0.018, 0.132, 51, 0.07, 0.118, 77, 0.201, 0.15, 38, 0.02, -0.113, -79,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , -3.0, 42.5743463976, 
2, 10, 1.93199211423, 5, 0.08, -0.133, -63, 0.203, 0.118, 23, 0.245, 0.103, 18, 0.207, -0.112, -7, 0.02, -0.126, -70,  , , ,  , , ,  , , ,  , , ,  , , , -3.0, 85.2563659968, 
2, 5, 1.75906435796, 3, 0.218, -0.114, -63, 0.234, -0.104, -63, 0.128, 0.11, 50,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , -1.0, 63.066377833, 
2, 13, 2.71856922359, 9, 0.122, -0.139, -59, 0.184, 0.11, 64, 0.036, 0.122, 40, 0.241, 0.138, 98, 0.205, 0.098, -19, 0.052, -0.107, -68, 0.213, -0.015, 18, 0.218, -0.003, -26, 0.248, -0.117, -19,  , , , 0.191037037037, 100.0, 
2, 14, 5.20755195688, 1, 0.245, -0.102, -59,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 0.227824074074, 100.0, 
3, 49, 4.79609541161, 2, 0.245, -0.102, -59, 0.231, -0.113, -79,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 0.181564814815, 100.0, 
3, 26, 2.84789586043, 8, 0.072, 0.135, 58, 0.213, -0.045, 13, 0.207, -0.149, -84, 0.072, 0.141, 58, 0.012, -0.136, -57, 0.068, -0.14, -83, 0.214, -0.124, -25, 0.134, -0.115, -70,  , , ,  , , , 0.117092592593, 100.0, 
3, 8, 4.09772179021, 4, 0.066, -0.129, -79, 0.247, -0.132, -75, 0.112, -0.146, -61, 0.2, 0.1, 13,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 0.139175925926, 100.0, 
3, 13, 2.71856922359, 9, 0.122, -0.139, -59, 0.184, 0.11, 64, 0.036, 0.122, 40, 0.241, 0.138, 98, 0.205, 0.098, -19, 0.052, -0.107, -68, 0.213, -0.015, 18, 0.218, -0.003, -26, 0.248, -0.117, -19,  , , , 0.191037037037, 100.0, 
3, 13, 2.71856922359, 9, 0.122, -0.139, -59, 0.184, 0.11, 64, 0.036, 0.122, 40, 0.241, 0.138, 98, 0.205, 0.098, -19, 0.052, -0.107, -68, 0.213, -0.015, 18, 0.218, -0.003, -26, 0.248, -0.117, -19,  , , , 0.191037037037, 100.0, 
3, 13, 2.71856922359, 9, 0.122, -0.139, -59, 0.184, 0.11, 64, 0.036, 0.122, 40, 0.241, 0.138, 98, 0.205, 0.098, -19, 0.052, -0.107, -68, 0.213, -0.015, 18, 0.218, -0.003, -26, 0.248, -0.117, -19,  , , , 0.191037037037, 100.0, 
3, 26, 2.84789586043, 8, 0.072, 0.135, 58, 0.213, -0.045, 13, 0.207, -0.149, -84, 0.072, 0.141, 58, 0.012, -0.136, -57, 0.068, -0.14, -83, 0.214, -0.124, -25, 0.134, -0.115, -70,  , , ,  , , , 0.117092592593, 100.0, 
3, 7, 2.52932957236, 1, 0.246, 0.102, 21,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , -1.0, 68.206110839, 
3, 52, 2.93875613177, 8, 0.122, -0.139, -59, 0.184, 0.11, 64, 0.008, 0.104, 57, 0.056, 0.102, 74, 0.25, -0.098, -28, 0.162, 0.128, 70, 0.237, -0.13, -72, 0.239, -0.033, 11,  , , ,  , , , 0.157046296296, 100.0, 
3, 52, 2.93875613177, 8, 0.122, -0.139, -59, 0.184, 0.11, 64, 0.008, 0.104, 57, 0.056, 0.102, 74, 0.25, -0.098, -28, 0.162, 0.128, 70, 0.237, -0.13, -72, 0.239, -0.033, 11,  , , ,  , , , 0.157046296296, 100.0, 
3, 14, 5.20755195688, 1, 0.245, -0.102, -59,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 0.227824074074, 100.0, 
3, 46, 1.97185372698, 1, 0.072, 0.135, -49,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , -1.0, 50.7266972696, 
3, 13, 2.71856922359, 9, 0.122, -0.139, -59, 0.184, 0.11, 64, 0.036, 0.122, 40, 0.241, 0.138, 98, 0.205, 0.098, -19, 0.052, -0.107, -68, 0.213, -0.015, 18, 0.218, -0.003, -26, 0.248, -0.117, -19,  , , , 0.191037037037, 100.0, 
3, 46, 1.97185372698, 1, 0.072, 0.135, -49,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , -1.0, 50.7266972696, 
3, 26, 2.84789586043, 8, 0.072, 0.135, 58, 0.213, -0.045, 13, 0.207, -0.149, -84, 0.072, 0.141, 58, 0.012, -0.136, -57, 0.068, -0.14, -83, 0.214, -0.124, -25, 0.134, -0.115, -70,  , , ,  , , , 0.117092592593, 100.0, 
3, 7, 2.52932957236, 1, 0.246, 0.102, 21,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , -1.0, 68.206110839, 
3, 27, 1.46648824022, 2, 0.228, -0.136, -99, 0.231, -0.113, -79,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , -1.0, 43.7528518056, 
3, 53, 2.75070872437, 9, 0.074, 0.114, 40, 0.006, 0.124, 61, 0.036, 0.122, 40, 0.241, 0.138, 98, 0.205, 0.098, -19, 0.052, -0.107, -68, 0.213, -0.015, 18, 0.218, -0.003, -26, 0.248, -0.117, -19,  , , , 0.204453703704, 100.0, 
3, 10, 1.93199211423, 5, 0.08, -0.133, -63, 0.203, 0.118, 23, 0.245, 0.103, 18, 0.207, -0.112, -7, 0.02, -0.126, -70,  , , ,  , , ,  , , ,  , , ,  , , , -3.0, 85.2563659968, 
3, 52, 2.93875613177, 8, 0.122, -0.139, -59, 0.184, 0.11, 64, 0.008, 0.104, 57, 0.056, 0.102, 74, 0.25, -0.098, -28, 0.162, 0.128, 70, 0.237, -0.13, -72, 0.239, -0.033, 11,  , , ,  , , , 0.157046296296, 100.0, 
