*****Rover GA expirement*****
Date:2017-08-23 22:09:34.020693
Population size:30
Generation Count:30
Mutation Probability:0.2
Cross Over Probability:0.35
*****************************
Generation, ID, Max Turn Strength, Max Yaw Change per CB, Num Vision Cones, Sweep Weight Factor, Distance Weight Factor, Wall Distance, Fitness
2, 60, 240, 46, 95, 2.03641075141, 4.77080609063, 6.38477082136, 2.25
2, 61, 398, 84, 17, 2.03641075141, 1.1080082923, 6.86088672795, 1.0
2, 62, 126, 43, 1, 4.5567178363, 2.64707395379, 4.31451249376, 1.0
2, 63, 99, 66, 17, 2.03641075141, 1.1080082923, 6.86088672795, 1.0
2, 64, 378, 86, 15, 1.53727091757, 3.78856823129, 6.00904860451, 1.0
2, 65, 245, 43, 1, 4.93505915207, 3.85574796829, 7.83084576923, 1.0
2, 66, 363, 19, 67, 2.93051999025, 2.54736306791, 8.15547889079, 1.0
2, 67, 398, 84, 17, 0.356645161432, 3.35352888332, 7.88880128629, 1.0
2, 68, 370, 93, 11, 2.41529347171, 3.16961302562, 7.83084576923, 1.0
2, 69, 94, 56, 89, 4.37663931772, 1.10510574182, 5.93382256362, 1.0
2, 70, 78, 93, 11, 2.41529347171, 3.16961302562, 1.54167252562, 1.0
2, 71, 94, 91, 7, 2.96308196759, 3.83378758261, 4.62617392415, 1.0
2, 72, 94, 91, 7, 2.96308196759, 3.83378758261, 9.6142499757, 1.0
2, 73, 78, 91, 7, 1.53727091757, 3.17939843672, 6.86088672795, 1.0
2, 74, 245, 43, 1, 4.5567178363, 2.64707395379, 4.31451249376, 1.0
2, 75, 245, 43, 1, 4.5567178363, 2.64707395379, 4.31451249376, 1.0
2, 76, 370, 56, 89, 1.39218813038, 3.78856823129, 6.00904860451, 1.0
2, 77, 342, 84, 27, 4.916790972, 0.585206273793, 5.1142552185, 1.0
2, 78, 136, 85, 77, 1.7142927951, 1.34209679898, 9.6142499757, 6.47623007335
2, 79, 245, 44, 73, 2.98579611304, 2.94263573841, 0.621684230171, 6.48564785254
2, 80, 94, 91, 7, 2.96308196759, 3.83378758261, 4.62617392415, 1.0
2, 81, 126, 43, 1, 4.5567178363, 4.77080609063, 7.65413163898, 1.0
2, 82, 378, 86, 15, 1.53727091757, 4.77080609063, 7.65413163898, 1.0
2, 83, 94, 91, 7, 2.96308196759, 3.83378758261, 4.62617392415, 1.0
2, 84, 363, 19, 67, 2.93051999025, 2.54736306791, 8.15547889079, 1.0
2, 85, 136, 85, 77, 1.7142927951, 1.34209679898, 4.62617392415, 6.47200281782
2, 86, 370, 56, 89, 1.39218813038, 4.77080609063, 7.65413163898, 1.0
2, 87, 94, 91, 7, 2.96308196759, 3.83378758261, 4.62617392415, 1.0
3, 9, 300, 82, 37, 2.45227353436, 0.170478162598, 0.0903217225723, 6.57438682303
3, 88, 126, 43, 1, 2.96308196759, 3.83378758261, 4.62617392415, 1.0
3, 89, 126, 43, 1, 4.5567178363, 2.64707395379, 4.31451249376, 1.0
3, 90, 94, 91, 7, 2.96308196759, 3.78856823129, 6.00904860451, 1.0
3, 91, 363, 19, 67, 2.93051999025, 2.54736306791, 5.27256820682, 1.0
3, 92, 398, 91, 7, 2.96308196759, 3.83378758261, 4.62617392415, 1.0
3, 93, 378, 86, 15, 1.53727091757, 3.83378758261, 4.62617392415, 1.0
3, 94, 245, 95, 1, 4.5567178363, 2.64707395379, 4.31451249376, 1.0
3, 95, 78, 93, 69, 2.41529347171, 3.16961302562, 1.54167252562, 1.0
3, 96, 378, 86, 15, 1.53727091757, 4.97118973046, 6.00904860451, 1.0
3, 97, 398, 84, 17, 0.356645161432, 3.35352888332, 7.88880128629, 1.0
3, 98, 94, 91, 7, 4.5567178363, 4.77080609063, 7.65413163898, 1.0
3, 99, 94, 91, 7, 2.96308196759, 3.83378758261, 9.6142499757, 1.0
3, 100, 94, 91, 7, 2.96308196759, 3.83378758261, 4.62617392415, 1.0
3, 101, 370, 56, 89, 1.39218813038, 4.77080609063, 7.65413163898, 1.0
3, 102, 94, 56, 89, 4.37663931772, 1.10510574182, 5.93382256362, 1.0
3, 103, 363, 19, 67, 0.613291638162, 2.54736306791, 8.15547889079, 1.0
3, 104, 398, 84, 17, 2.03641075141, 1.1080082923, 6.86088672795, 1.0
3, 105, 398, 84, 17, 2.03641075141, 1.1080082923, 6.86088672795, 2.25
3, 106, 78, 93, 11, 2.41529347171, 3.16961302562, 1.54167252562, 1.0
3, 107, 245, 43, 1, 4.5567178363, 2.64707395379, 4.31451249376, 1.0
3, 108, 245, 43, 1, 4.93505915207, 3.85574796829, 7.83084576923, 1.0
3, 109, 136, 85, 77, 1.7142927951, 1.34209679898, 8.15547889079, 6.47865664062
3, 110, 94, 91, 7, 2.96308196759, 3.83378758261, 4.62617392415, 1.0
3, 111, 94, 91, 7, 2.96308196759, 3.83378758261, 4.62617392415, 1.0
3, 112, 378, 86, 15, 2.38135069071, 3.78856823129, 9.6142499757, 1.0
3, 113, 363, 19, 67, 2.93051999025, 2.54736306791, 2.12674364846, 1.0
3, 114, 378, 86, 15, 1.53727091757, 3.78856823129, 6.00904860451, 1.0
3, 115, 94, 84, 17, 2.03641075141, 1.1080082923, 6.86088672795, 1.0
3, 116, 245, 43, 1, 4.5567178363, 2.64707395379, 4.31451249376, 1.0
4, 9, 300, 82, 37, 2.45227353436, 0.170478162598, 0.0903217225723, 6.57642626563
4, 117, 94, 91, 7, 2.96308196759, 3.83378758261, 4.62617392415, 1.0
4, 118, 378, 86, 15, 1.53727091757, 4.97118973046, 6.00904860451, 1.0
4, 119, 94, 91, 7, 4.94209376626, 3.78856823129, 6.00904860451, 1.0
