*****Rover GA expirement*****
Date:2017-06-29 10:28:13.768483
Population size:50
Generation Count:50
Mutation Probability:0.2
Cross Over Probability:0.35
*****************************
Generation, ID, Max Turn Strength, Max Yaw Change per CB, Num Vision Cones, Sweep Weight Factor, Distance Weight Factor, Wall Distance, Fitness
1, 73, 247, 70, 81, 0.868295643778, 1.26693007794, 6.00536024606, 84.87
1, 74, 155, 67, 25, 1.92668588373, 0.49916405049, 7.63434899812, 103.01
1, 75, 247, 68, 81, 0.868295643778, 1.26693007794, 9.11473672895, 106.0425
1, 76, 308, 75, 79, 4.74244831708, 2.84310845939, 4.05079991367, 109.995
1, 77, 203, 25, 11, 0.00366638708791, 2.47951061884, 5.19097712537, 104.6
1, 78, 298, 18, 57, 0.341325294838, 0.514945104136, 3.68281268009, 104.245
1, 79, 154, 24, 3, 3.62528412483, 1.26478797259, 4.98062189939, inf
1, 80, 262, 18, 57, 0.341325294838, 0.514945104136, 9.27255609234, inf
1, 81, 247, 68, 81, 0.868295643778, 1.26693007794, 6.00536024606, 106.1725
1, 82, 368, 53, 31, 0.637040318131, 0.600852530581, 6.35160544732, 104.54
1, 83, 178, 40, 21, 1.17208844639, 3.67736882104, 6.25937561257, 104.185
1, 84, 184, 41, 43, 0.468271214896, 0.913022456305, 0.993649752967, 102.69
1, 85, 370, 51, 23, 2.15767440009, 2.62277855356, 9.62904536837, 115.7075
1, 86, 250, 90, 31, 4.57808441046, 1.26292508618, 2.25040102094, 107.765
1, 87, 156, 97, 51, 2.74520000609, 3.02288412151, 7.04920325777, 101.8825
1, 88, 238, 47, 81, 2.64326650652, 0.701252690775, 4.60101842681, 106.955
1, 89, 169, 42, 57, 1.63859183037, 0.978083849146, 9.9693587706, 102.9
1, 90, 129, 20, 69, 3.61788543096, 3.8547925899, 3.02310332107, 103.21
1, 91, 51, 15, 67, 2.34713365679, 1.64042372313, 3.18666225694, inf
1, 92, 173, 33, 43, 4.1006528209, 4.61390976369, 7.19399104591, 102.3225
1, 93, 392, 39, 65, 4.74445299088, 2.0709364043, 5.36952240376, 122.3375
1, 94, 251, 69, 63, 3.29178606285, 3.70673187373, 7.78186497594, 106.775
1, 95, 262, 96, 99, 4.1006528209, 4.61390976369, 7.19399104591, 108.985
1, 96, 232, 66, 61, 1.61717676069, 1.45978075944, 5.18838276437, 106.1825
1, 97, 156, 97, 51, 0.655556548657, 2.39721015292, 5.40012557239, 103.585
1, 98, 298, 96, 99, 4.80694054052, 0.232567622259, 9.26817282416, 109.9375
2, 57, 184, 41, 43, 0.468271214896, 0.913022456305, 0.993649752967, 101.5625
2, 99, 299, 81, 69, 0.301384826434, 1.93537606371, 6.21127713229, 110.0675
2, 100, 155, 67, 25, 1.92668588373, 0.49916405049, 7.63434899812, 101.7875
2, 101, 167, 42, 99, 4.79426525189, 2.39614161911, 5.60995786044, 103.305
2, 102, 251, 69, 21, 1.17208844639, 2.20218969726, 6.25937561257, 106.2375
2, 103, 169, 42, 57, 1.63859183037, 0.978083849146, 9.9693587706, 102.0025
2, 104, 169, 42, 57, 1.63859183037, 0.978083849146, 9.89035186589, 104.3325
2, 105, 247, 68, 81, 3.20372862758, 2.24815314516, 9.27255609234, 107.105
2, 106, 247, 29, 81, 0.868295643778, 1.26693007794, 9.11473672895, 109.33
2, 107, 169, 23, 57, 1.63859183037, 0.978083849146, 6.00536024606, 106.215
2, 108, 232, 66, 67, 1.61717676069, 1.45978075944, 6.21127713229, 106.29
2, 109, 299, 43, 69, 0.301384826434, 1.93537606371, 5.18838276437, 113.1525
2, 110, 262, 96, 99, 4.1006528209, 3.53969149876, 7.19399104591, 108.6875
2, 111, 159, 90, 13, 4.83929911036, 3.62820920159, 4.42537906679, 102.3775
2, 112, 247, 68, 81, 0.868295643778, 1.26693007794, 6.00536024606, 105.84
2, 113, 251, 69, 97, 2.74520000609, 3.02288412151, 7.04920325777, 108.32
2, 114, 250, 90, 31, 4.57808441046, 1.26292508618, 2.25040102094, 107.7875
2, 115, 238, 47, 31, 4.57808441046, 1.26292508618, 2.25040102094, 107.6525
2, 116, 250, 90, 31, 4.57808441046, 1.26292508618, 2.25040102094, 107.225
2, 117, 156, 58, 29, 0.900810021035, 0.237072074798, 6.28451328643, 81.485
2, 118, 173, 38, 25, 0.293084398143, 4.89400269307, 8.83884358168, 104.2175
2, 119, 178, 40, 59, 1.17208844639, 3.67736882104, 6.25937561257, 102.2125
2, 120, 156, 97, 51, 0.655556548657, 2.39721015292, 5.40012557239, 102.9325
2, 121, 247, 68, 81, 0.868295643778, 1.26693007794, 9.11473672895, 106.305
2, 122, 167, 42, 99, 4.79426525189, 3.94554717376, 5.60995786044, inf
2, 123, 173, 33, 43, 4.1006528209, 4.61390976369, 7.19399104591, 103.12
2, 124, 299, 81, 69, 0.301384826434, 1.93537606371, 6.21127713229, 110.07
2, 125, 167, 42, 99, 4.79426525189, 3.94554717376, 5.60995786044, 103.73
2, 126, 228, 64, 51, 2.74520000609, 3.02288412151, 7.04920325777, 105.915
2, 127, 184, 41, 31, 4.57808441046, 1.26292508618, 2.25040102094, 104.5275
2, 128, 164, 50, 97, 3.20372862758, 3.02288412151, 7.04920325777, 103.5775
2, 129, 251, 69, 53, 2.74520000609, 3.02288412151, 7.04920325777, 107.3
2, 130, 164, 50, 97, 3.20372862758, 2.24815314516, 9.27255609234, 103.325
