*****Rover GA expirement*****
Date:2017-08-21 14:24:06.938866
Population size:30
Generation Count:30
Mutation Probability:0.2
Cross Over Probability:0.35
*****************************
Generation, ID, Max Turn Strength, Max Yaw Change per CB, Num Vision Cones, Sweep Weight Factor, Distance Weight Factor, Wall Distance, Fitness
0, 0, 129, 62, 71, 4.25367068638, 0.591573212425, 5.52742423472, 6.48256131521
0, 1, 54, 50, 5, 1.27620110229, 1.24953883359, 6.23740310786, 1.0
0, 2, 203, 5, 3, 4.27849613982, 2.35651788644, 9.17981328184, 1.0
0, 3, 75, 97, 79, 3.29085260133, 4.17937321344, 8.91317645944, 1.0
0, 4, 250, 4, 51, 2.33090842686, 3.63715177852, 5.74536824304, 1.0
0, 5, 149, 23, 37, 2.41751088438, 1.30012278884, 3.69039576973, 6.58375485254
0, 6, 132, 80, 37, 4.11798740313, 1.98602622199, 3.45686528253, 6.5684736671
0, 7, 282, 96, 31, 4.81921967148, 0.736967277041, 1.83117395525, 1.0
0, 8, 111, 78, 25, 2.31202783691, 2.87352715363, 4.11012680745, 2.77755556
0, 9, 111, 55, 95, 4.67419550999, 0.157913115925, 2.70946881343, 1.0
0, 10, 153, 90, 83, 4.24935851894, 3.13620876326, 1.31513605586, 6.6349067449
0, 11, 324, 93, 63, 2.65282606452, 0.989948743568, 7.51526539706, 1.0
0, 12, 143, 22, 87, 0.152656296118, 4.59056458755, 5.65626091615, 1.0
0, 13, 359, 42, 19, 1.99213151656, 0.652161904505, 3.70231413008, 1.0
0, 14, 336, 87, 63, 2.61440942854, 4.64812196206, 5.83796805196, 1.0
0, 15, 94, 37, 9, 0.641572322433, 1.7100992913, 3.5710860896, 1.0
0, 16, 100, 48, 37, 4.55061180774, 3.55712224964, 1.99642866946, 1.0
0, 17, 289, 71, 63, 1.75754205511, 0.515331514356, 7.77412960723, 1.0
0, 18, 206, 88, 57, 2.08983310692, 3.93351188468, 7.68392280486, 1.0
0, 19, 185, 23, 59, 1.47529378521, 4.50099521581, 4.31481639576, 6.40983579959
0, 20, 87, 32, 99, 3.00357966632, 4.70501300421, 0.470720076761, 1.0
0, 21, 222, 25, 71, 3.18763648956, 4.08475401011, 7.70288008868, 6.46019225
0, 22, 239, 91, 43, 4.51168799332, 2.99536054536, 9.56173055967, 6.58221465115
0, 23, 133, 57, 13, 2.94820138324, 1.73404088203, 9.96014108683, 6.53041928168
0, 24, 358, 40, 37, 3.43275552698, 3.73020846307, 2.09106185371, 2.77755556
0, 25, 230, 1, 27, 2.46461245721, 2.55421009291, 6.29497808859, 1.0
0, 26, 294, 30, 45, 4.78785284566, 4.96450185497, 3.14817459014, 7.99875009766
